"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474151","FPKM.SRR8474163","FPKM.SRR8474175","FPKM.SRR8474187","..files.adipose_mean_female","..files.adipose_mean_male","Remark","Organism","Tissue","GEO_accession"
"88","ENSMFAG00000000604","+","FBXO28","chr1",82764731,82764870,NA,NA,0.000908660578354,0.013939679327,"1.0,0.603","1.0,1.0","SE","1","FBXO28",6.362768,8.82992,6.202992,8.126857,8.4783885,6.28288,NA,"Macaca_fascicularis","adipose","GSE125483"
"89","ENSMFAG00000000608","+","CD99","chrX",330906,330939,334092,334140,6.27702036493e-06,0.000164660427347,"0.172,0.08","0.193,0.279","MXE","X","CD99",127.13096813039,93.9149922310062,135.852339928131,96.2593154440452,95.0871538375257,131.491654029261,NA,"Macaca_fascicularis","adipose","GSE125483"
"90","ENSMFAG00000000614","+","ADGRE5","chr19",14768943,14769075,NA,NA,4.90379236884e-06,0.000327728697918,"0.759,0.839","1.0,0.952","SE","19","ADGRE5",47.8548257147887,29.7811584043879,40.4367270390033,23.1687757277898,26.4749670660889,44.145776376896,NA,"Macaca_fascicularis","adipose","GSE125483"
"91","ENSMFAG00000000614","+","ADGRE5","chr19",14769677,14769824,NA,NA,4.31200305403e-05,0.00166003919856,"1.0,0.743","0.622,0.553","SE","19","ADGRE5",47.8548257147887,29.7811584043879,40.4367270390033,23.1687757277898,26.4749670660889,44.145776376896,NA,"Macaca_fascicularis","adipose","GSE125483"
"92","ENSMFAG00000000622","+","SLC16A5","chr16",72367031,72367841,NA,NA,3.73817868882e-08,6.75876057577e-06,"1.0,1.0","0.581,0.39","SE","16","SLC16A5",7.06180497740113,3.01162615819209,5.94050989265537,2.2770110338983,2.64431859604519,6.50115743502825,NA,"Macaca_fascicularis","adipose","GSE125483"
"93","ENSMFAG00000000623","-","PSMD4","chr1",100736235,100736322,100737130,100737245,0.00325579009045,0.0237438025065,"0.593,0.566","0.493,0.475","MXE","1","PSMD4",58.830795,45.062222,58.875896,40.783867,42.9230445,58.8533455,NA,"Macaca_fascicularis","adipose","GSE125483"
"94","ENSMFAG00000000623","-","PSMD4","chr1",100736235,100736322,100737130,100737245,1.39283401461e-05,0.000326811343428,"0.886,0.841","0.842,0.99","MXE","1","PSMD4",58.830795,45.062222,58.875896,40.783867,42.9230445,58.8533455,NA,"Macaca_fascicularis","adipose","GSE125483"
"95","ENSMFAG00000000629","-",NA,"chr8",74988390,74988546,75002640,75002743,0.00127336054627,0.0120208205505,"0.306,0.402","0.545,0.518","MXE","8","ENSMFAG00000000629",5.2787273723822,5.79033409424084,9.43444177574171,6.47664020942408,6.13348715183246,7.35658457406196,NA,"Macaca_fascicularis","adipose","GSE125483"
"96","ENSMFAG00000000644","-","DPEP2","chr20",56198495,56198815,NA,NA,3.08316865372e-08,5.72790506769e-06,"1.0,1.0","0.426,0.266","SE","20","DPEP2",23.402483,4.777979,3.05051,3.923774,4.3508765,13.2264965,NA,"Macaca_fascicularis","adipose","GSE125483"
"97","ENSMFAG00000000644","-","DPEP2","chr20",56195537,56195622,NA,NA,5.28501899805e-05,0.00193529176692,"0.726,0.761","0.926,1.0","SE","20","DPEP2",23.402483,4.777979,3.05051,3.923774,4.3508765,13.2264965,NA,"Macaca_fascicularis","adipose","GSE125483"
"98","ENSMFAG00000000670","-","PRKAG2","chr3",184384945,184385163,NA,NA,0.00165393144771,0.0214079106445,"1.0,1.0","1.0,0.888","SE","3","PRKAG2",11.592281517164,8.95662036481938,20.2732713378954,9.30318784092439,9.12990410287189,15.9327764275297,NA,"Macaca_fascicularis","adipose","GSE125483"
"99","ENSMFAG00000000676","+",NA,"chr4",138358486,138358597,138359074,138359098,1.81675709229e-05,0.000400180915975,"0.788,0.843","0.767,0.995","MXE","4","ENSMFAG00000000676",25.2421842864008,34.4977436008329,17.119367699984,29.2265509005286,31.8621472506807,21.1807759931924,NA,"Macaca_fascicularis","adipose","GSE125483"
"100","ENSMFAG00000000683","+","FCN3","chr1",200868148,200868276,NA,NA,0.00176762328889,0.0225689606558,"1.0,0.996","1.0,0.955","SE","1","FCN3",144.269648300474,133.987259,32.921352,237.601026327962,185.794142663981,88.595500150237,NA,"Macaca_fascicularis","adipose","GSE125483"
"101","ENSMFAG00000000700","-",NA,"chr15",110514560,110514647,110518595,110518629,0.003126803651,0.0229063127193,"0.429,0.376","0.0,0.334","MXE","15","ENSMFAG00000000700",20.604595,18.163769,15.656622,17.446892,17.8053305,18.1306085,NA,"Macaca_fascicularis","adipose","GSE125483"
"102","ENSMFAG00000000700","-",NA,"chr15",110514560,110514647,110518595,110518629,0.00236705197991,0.0188481887795,"0.485,0.376","0.334,0.0","MXE","15","ENSMFAG00000000700",20.604595,18.163769,15.656622,17.446892,17.8053305,18.1306085,NA,"Macaca_fascicularis","adipose","GSE125483"
"103","ENSMFAG00000000700","-",NA,"chr15",110494204,110494307,NA,NA,1.1566128486e-05,0.000627919844079,"0.871,0.758","1.0,0.952","SE","15","ENSMFAG00000000700",20.604595,18.163769,15.656622,17.446892,17.8053305,18.1306085,NA,"Macaca_fascicularis","adipose","GSE125483"
"104","ENSMFAG00000000702","+","SLC6A9","chr1",183561530,183561687,NA,NA,0.00029921348504,0.0063578940945,"1.0,1.0","1.0,0.544","SE","1","SLC6A9",1.75055892031043,3.58626937213704,1.06052301514291,1.48912721484005,2.53769829348855,1.40554096772667,NA,"Macaca_fascicularis","adipose","GSE125483"
"105","ENSMFAG00000000708","+","PAQR3","chr5",55601556,55601704,NA,NA,0.000984371145785,0.0147028030754,"1.0,1.0","1.0,0.565","SE","5","PAQR3",1.88921585087547,1.77216631811922,1.90105930434783,2.18356669329136,1.97786650570529,1.89513757761165,NA,"Macaca_fascicularis","adipose","GSE125483"
"106","ENSMFAG00000000730","+","BICRA","chr19",48530949,48531059,NA,NA,6.61930907797e-06,0.000408661612283,"0.797,0.136","1.0,1.0","SE","19","BICRA",5.613706,3.565021,3.223546,2.214711,2.889866,4.418626,NA,"Macaca_fascicularis","adipose","GSE125483"
"107","ENSMFAG00000000738","+","TTL","chr13",16626518,16626597,NA,NA,0.000324586319991,0.00675289212717,"1.0,1.0","0.826,0.81","SE","13","TTL",8.050514,5.615089,9.143258,5.05987,5.3374795,8.596886,NA,"Macaca_fascicularis","adipose","GSE125483"
"108","ENSMFAG00000000739","-","ESAM","chr14",120554068,120554036,NA,NA,0.00100114843036,0.00718406511017,"1.0,0.972","0.947,0.965","A3SS","14","ESAM",129.510804026059,221.35801237785,68.1198772964169,187.358139423453,204.358075900651,98.8153406612379,NA,"Macaca_fascicularis","adipose","GSE125483"
"109","ENSMFAG00000000743","-","IPO4","chr7",87963835,87963815,NA,NA,8.22574839736e-05,0.00141352992197,"0.308,0.243","0.036,0.04","A3SS","7","IPO4",8.2335452985326,5.42608690281453,8.6009649718547,5.22111739860476,5.32360215070964,8.41725513519365,NA,"Macaca_fascicularis","adipose","GSE125483"
"110","ENSMFAG00000000752","-","SPOP","chr16",35019498,35019549,NA,NA,0.000930431654448,0.014134464368,"0.104,0.192","0.162,0.024","SE","16","SPOP",25.2706201867802,7.86486615623435,18.6036319038558,16.9631331492238,12.4139996527291,21.937126045318,NA,"Macaca_fascicularis","adipose","GSE125483"
"111","ENSMFAG00000000766","+","EBAG9","chr8",110687800,110687939,NA,NA,0.000641792848383,0.0108265485006,"1.0,1.0","1.0,0.0","SE","8","EBAG9",12.3501283707495,10.9018023177331,10.1044086738574,10.9163764859232,10.9090894018282,11.2272685223035,NA,"Macaca_fascicularis","adipose","GSE125483"
"112","ENSMFAG00000000785","+","ELP3","chr8",28538919,28539058,NA,NA,0.00142810445854,0.0193058129219,"1.0,1.0","0.682,0.934","SE","8","ELP3",5.79320727175633,5.91997210917722,7.61468136550633,4.7673070846519,5.34363959691456,6.70394431863133,NA,"Macaca_fascicularis","adipose","GSE125483"
"113","ENSMFAG00000000790","+","PRPF39","chr7",109364973,109365081,NA,NA,0.00333942094649,0.0363842192017,"1.0,1.0","1.0,0.952","SE","7","PRPF39",20.650204,18.93931,18.117306,19.643847,19.2915785,19.383755,NA,"Macaca_fascicularis","adipose","GSE125483"
"114","ENSMFAG00000000794","-","MAMDC4","chr15",1449282,1449367,NA,NA,0.000120794891057,0.0034355288538,"1.0,1.0","0.695,0.706","SE","15","MAMDC4",5.782394,2.462572,4.866381,1.964398,2.213485,5.3243875,NA,"Macaca_fascicularis","adipose","GSE125483"
"115","ENSMFAG00000000799","-","HFE","chr4",144479270,144479546,NA,NA,0.000456140831431,0.00848975352617,"1.0,1.0","1.0,0.835","SE","4","HFE",2.4618806301998,4.70149738093678,8.90742699901736,2.92381898460531,3.81265818277104,5.68465381460858,NA,"Macaca_fascicularis","adipose","GSE125483"
"116","ENSMFAG00000000799","-","HFE","chr4",144480639,144480915,NA,NA,1.44376292033e-08,3.11023395071e-06,"0.734,1.0","0.17,0.126","SE","4","HFE",2.4618806301998,4.70149738093678,8.90742699901736,2.92381898460531,3.81265818277104,5.68465381460858,NA,"Macaca_fascicularis","adipose","GSE125483"
"117","ENSMFAG00000000808","-","TTC7B","chr7",155533065,155533268,NA,NA,0.000779884501644,0.0124547800933,"1.0,1.0","1.0,0.938","SE","7","TTC7B",10.4402907069837,20.6590058246657,33.7958178014859,10.9710390065379,15.8150224156018,22.1180542542348,NA,"Macaca_fascicularis","adipose","GSE125483"
"118","ENSMFAG00000000816","-","NUAK1","chr11",109770871,109771004,NA,NA,0.000746715561724,0.0121161779847,"1.0,0.769","1.0,1.0","SE","11","NUAK1",9.514092,33.122036,5.406199,21.818539,27.4702875,7.4601455,NA,"Macaca_fascicularis","adipose","GSE125483"
"119","ENSMFAG00000000829","-","COLEC11","chr13",108023194,108023266,NA,NA,0.000477296901699,0.008786602054,"1.0,1.0","1.0,0.885","SE","13","COLEC11",2.4548261823994,4.11006208913125,2.16781027679579,3.87694991688605,3.99350600300865,2.3113182295976,NA,"Macaca_fascicularis","adipose","GSE125483"
"120","ENSMFAG00000000840","+","CALCOCO2","chr16",34215800,34215936,34217976,34218005,0.00186668122207,0.0159291437556,"0.709,0.664","0.633,0.537","MXE","16","CALCOCO2",62.5887988051118,95.5192212956724,79.6204645919256,75.1545521635202,85.3368867295963,71.1046316985187,NA,"Macaca_fascicularis","adipose","GSE125483"
"121","ENSMFAG00000000849","+","TMEM87B","chr13",16281300,16281372,16284775,16284847,2.9579924249e-05,0.000570117825704,"1.0,1.0","1.0,0.692","MXE","13","TMEM87B",7.57115973658537,6.92037456097561,3.86146811219512,3.97465950731707,5.44751703414634,5.71631392439025,NA,"Macaca_fascicularis","adipose","GSE125483"
"122","ENSMFAG00000000849","+","TMEM87B","chr13",16245271,16245363,NA,NA,0.00124537595335,0.0173444725277,"1.0,1.0","1.0,0.841","SE","13","TMEM87B",7.57115973658537,6.92037456097561,3.86146811219512,3.97465950731707,5.44751703414634,5.71631392439025,NA,"Macaca_fascicularis","adipose","GSE125483"
"123","ENSMFAG00000000851","+","ANP32E","chr1",101868635,101868638,NA,NA,9.39523946292e-05,0.00153377284232,"1.0,1.0","1.0,0.849","A3SS","1","ANP32E",11.4240546296296,10.3026592592593,6.67374884074074,6.61021457037037,8.45643691481484,9.04890173518517,NA,"Macaca_fascicularis","adipose","GSE125483"
"124","ENSMFAG00000000859","-","STRADA","chr16",61019108,61019084,NA,NA,0.000397749017242,0.00468540087433,"1.0,1.0","1.0,0.754","A5SS","16","STRADA",10.4048016844858,7.57618597733876,14.1252865877397,7.03273968216153,7.30446282975015,12.2650441361127,NA,"Macaca_fascicularis","adipose","GSE125483"
"125","ENSMFAG00000000859","-","STRADA","chr16",60996936,60997178,NA,NA,0.00146201221717,0.0196194482423,"1.0,1.0","1.0,0.903","SE","16","STRADA",10.4048016844858,7.57618597733876,14.1252865877397,7.03273968216153,7.30446282975015,12.2650441361127,NA,"Macaca_fascicularis","adipose","GSE125483"
"126","ENSMFAG00000000875","+","FHL3","chr1",189827301,189827471,NA,NA,0.0019267579114,0.023936716384,"0.717,0.688","1.0,0.921","SE","1","FHL3",9.24943623654568,6.59857595619524,6.09638718272841,4.63356682227785,5.61607138923655,7.67291170963705,NA,"Macaca_fascicularis","adipose","GSE125483"
"127","ENSMFAG00000000892","-","WDR86","chr3",184093495,184093431,NA,NA,0.000333371732355,0.00329835971557,"1.0,0.429","0.195,0.0","A3SS","3","WDR86",3.73632843454231,1.24906360656304,8.14105080138169,1.3097250791019,1.27939434283247,5.938689617962,NA,"Macaca_fascicularis","adipose","GSE125483"
"128","ENSMFAG00000000894","-","ZNF618","chr15",23549657,23549897,NA,NA,0.000562208463571,0.00984014208459,"1.0,1.0","1.0,0.39","SE","15","ZNF618",0.830172039531479,1.03245286295754,1.56591149751098,1.31628382459736,1.17436834377745,1.19804176852123,NA,"Macaca_fascicularis","adipose","GSE125483"
"129","ENSMFAG00000000894","-","ZNF618","chr15",23549657,23549897,NA,NA,0.000639238257053,0.0108141810404,"1.0,1.0","1.0,0.406","SE","15","ZNF618",0.830172039531479,1.03245286295754,1.56591149751098,1.31628382459736,1.17436834377745,1.19804176852123,NA,"Macaca_fascicularis","adipose","GSE125483"
"130","ENSMFAG00000000904","-","CEP85L","chr4",22628178,22629320,NA,NA,0.0027008917213,0.030902948292,"1.0,1.0","0.413,0.345","SE","4","CEP85L",0.772679457563875,0.674672910068303,0.343216507968631,0.781141541234505,0.727907225651404,0.557947982766253,NA,"Macaca_fascicularis","adipose","GSE125483"
"131","ENSMFAG00000000905","+","NUDT7","chr20",65995599,65995758,NA,NA,2.20587289443e-05,0.00103400291926,"1.0,1.0","0.0,0.581","SE","20","NUDT7",0.219345813067936,0.178864409779316,0.474074932713111,0.180623515794029,0.179743962786672,0.346710372890524,NA,"Macaca_fascicularis","adipose","GSE125483"
"132","ENSMFAG00000000907","+","LDLRAD4","chr18",74386173,74386314,NA,NA,0.000235440616207,0.00539106010567,"1.0,1.0","1.0,0.646","SE","18","LDLRAD4",2.08938135260291,2.10015975242131,1.00637343492736,1.20478826059322,1.65247400650726,1.54787739376513,NA,"Macaca_fascicularis","adipose","GSE125483"
"133","ENSMFAG00000000907","+","LDLRAD4","chr18",74598931,74598985,NA,NA,0.000844337172709,0.0131927683236,"1.0,1.0","0.602,0.902","SE","18","LDLRAD4",2.08938135260291,2.10015975242131,1.00637343492736,1.20478826059322,1.65247400650726,1.54787739376513,NA,"Macaca_fascicularis","adipose","GSE125483"
"134","ENSMFAG00000000930","+","ZNF567","chr19",37253670,37255284,NA,NA,0.0019745989214,0.0243221582472,"0.915,0.924","0.837,0.165","SE","19","ZNF567",4.63203196544276,3.42453623326134,3.61540233569886,5.5949032699784,4.50971975161987,4.12371715057081,NA,"Macaca_fascicularis","adipose","GSE125483"
"135","ENSMFAG00000000935","+","PLXNB3","chrX",150760188,150760448,NA,NA,0.021788949804,0.0433485422416,"0.0,0.243","0.0,0.018","RI","X","PLXNB3",0.761362578162578,0.314741395863396,0.957001791245791,0.986967374218374,0.650854385040885,0.859182184704185,NA,"Macaca_fascicularis","adipose","GSE125483"
"136","ENSMFAG00000000936","+","PGLS","chr19",17847099,17847201,NA,NA,0.00287260592957,0.0323707679876,"1.0,1.0","1.0,0.967","SE","19","PGLS",62.3699,38.864586,53.479088,24.183319,31.5239525,57.924494,NA,"Macaca_fascicularis","adipose","GSE125483"
"137","ENSMFAG00000000940","-","KIAA0753","chr16",6613600,6613721,NA,NA,0.00439483282271,0.0449926009403,"0.732,1.0","1.0,1.0","SE","16","KIAA0753",5.735862,6.127162,5.33801111196466,4.22845287939313,5.17780743969656,5.53693655598233,NA,"Macaca_fascicularis","adipose","GSE125483"
"138","ENSMFAG00000000941","-","RGS22","chr8",101108415,101108574,101112406,101112586,2.61424730752e-07,1.24484305614e-05,"1.0,1.0","0.0,0.458","MXE","8","RGS22",0.108460195468681,0.155101319413594,0.834849055975122,0.00830270324300311,0.0817020113282986,0.471654625721902,NA,"Macaca_fascicularis","adipose","GSE125483"
"139","ENSMFAG00000000948","-","LTA4H","chr11",99701120,99701203,NA,NA,2.64990256207e-05,0.00117690696246,"0.852,0.715","0.955,0.921","SE","11","LTA4H",23.9468718854664,18.747886762256,42.574344867679,15.0965004563991,16.9221936093276,33.2606083765727,NA,"Macaca_fascicularis","adipose","GSE125483"
"140","ENSMFAG00000000950","+","LIMS2","chr12",3984898,3984991,3985557,3985606,7.3307766036e-05,0.00118685273212,"0.365,0.223","0.283,0.022","MXE","12","LIMS2",42.175181810929,72.027238513388,33.5914340120219,67.6111480718579,69.8191932926229,37.8833079114754,NA,"Macaca_fascicularis","adipose","GSE125483"
"141","ENSMFAG00000000962","+","EXOC6","chr9",91448120,91448232,NA,NA,0.000313431996026,0.00661145616617,"0.795,1.0","1.0,1.0","SE","9","EXOC6",7.69625160667904,7.76155252133581,3.48308408441559,5.38312035296846,6.57233643715213,5.58966784554731,NA,"Macaca_fascicularis","adipose","GSE125483"
"142","ENSMFAG00000000969","-","MAN2C1","chr7",53541115,53541086,NA,NA,7.77156117238e-16,5.07482944556e-13,"0.33,0.119","0.086,0.002","A3SS","7","MAN2C1",57.632218613963,35.6208037151657,64.5395300557348,37.7423520929891,36.6815779040774,61.0858743348489,NA,"Macaca_fascicularis","adipose","GSE125483"
"143","ENSMFAG00000000969","-","MAN2C1","chr7",53542484,53542608,NA,NA,0.000324161986271,0.00675289212717,"0.946,0.838","1.0,0.961","SE","7","MAN2C1",57.632218613963,35.6208037151657,64.5395300557348,37.7423520929891,36.6815779040774,61.0858743348489,NA,"Macaca_fascicularis","adipose","GSE125483"
"144","ENSMFAG00000000971","-","TUT7","chr15",96995018,96995119,NA,NA,0.000992745963158,0.0147599895403,"1.0,0.943","1.0,0.79","SE","15","TUT7",8.74707001323948,6.83632118149824,5.81040497285068,5.04798755974527,5.94215437062175,7.27873749304508,NA,"Macaca_fascicularis","adipose","GSE125483"
"145","ENSMFAG00000000971","-","TUT7","chr15",96976495,96976569,NA,NA,0.00114311685662,0.0163475397928,"0.155,0.0","0.329,0.662","SE","15","TUT7",8.74707001323948,6.83632118149824,5.81040497285068,5.04798755974527,5.94215437062175,7.27873749304508,NA,"Macaca_fascicularis","adipose","GSE125483"
"146","ENSMFAG00000000987","+","STRAP","chr11",16559666,16559802,NA,NA,0.00314540837738,0.0348272727797,"1.0,1.0","0.976,0.962","SE","11","STRAP",36.4752645171475,47.2034274295046,50.6387429199782,41.1010966673925,44.1522620484485,43.5570037185629,NA,"Macaca_fascicularis","adipose","GSE125483"
"147","ENSMFAG00000000988","+",NA,"chr7",87739914,87739985,87772320,87772391,5.07272466796e-05,0.000883090455637,"1.0,0.951","1.0,0.872","MXE","7","ENSMFAG00000000988",8.41228070477569,10.6316590712012,23.6556517316932,7.3953475698987,9.01350332054995,16.0339662182344,NA,"Macaca_fascicularis","adipose","GSE125483"
"148","ENSMFAG00000000995","+","FMNL2","chr12",41388800,41388926,NA,NA,1.03276451968e-06,9.67166157672e-05,"0.178,0.034","0.027,0.006","SE","12","FMNL2",3.71112089288703,4.13915894058577,6.82683166338912,4.42254692405858,4.28085293232218,5.26897627813807,NA,"Macaca_fascicularis","adipose","GSE125483"
"149","ENSMFAG00000000995","+","FMNL2","chr12",41388800,41388926,41390814,41390861,4.24913368935e-08,2.54790646039e-06,"0.255,0.05","0.0,0.002","MXE","12","FMNL2",3.71112089288703,4.13915894058577,6.82683166338912,4.42254692405858,4.28085293232218,5.26897627813807,NA,"Macaca_fascicularis","adipose","GSE125483"
"150","ENSMFAG00000000995","+","FMNL2","chr12",41390814,41390861,NA,NA,0.000988196097341,0.0147370777961,"0.558,0.804","1.0,0.914","SE","12","FMNL2",3.71112089288703,4.13915894058577,6.82683166338912,4.42254692405858,4.28085293232218,5.26897627813807,NA,"Macaca_fascicularis","adipose","GSE125483"
"151","ENSMFAG00000001008","-","SPG11","chr7",21559997,21560105,21563486,21563624,3.9124240514e-07,1.64525052967e-05,"0.348,0.278","0.206,0.008","MXE","7","SPG11",12.226067,8.611891,8.828036,8.061294,8.3365925,10.5270515,NA,"Macaca_fascicularis","adipose","GSE125483"
"152","ENSMFAG00000001044","-","FUOM","chr9",132837435,132837534,NA,NA,0.00184495327102,0.0232729357355,"1.0,1.0","0.953,0.939","SE","9","FUOM",2.60823791026087,1.28979090591304,2.89523569565217,0.758625563826087,1.02420823486956,2.75173680295652,NA,"Macaca_fascicularis","adipose","GSE125483"
"153","ENSMFAG00000001066","+","MBNL1","chr2",54806279,54806333,NA,NA,1.62352186728e-06,0.000141100076448,"0.0,0.012","0.102,0.126","SE","2","MBNL1",48.6230865282462,38.9014661519815,32.1160894964165,42.458027830312,40.6797469911468,40.3695880123313,NA,"Macaca_fascicularis","adipose","GSE125483"
"154","ENSMFAG00000001066","+","MBNL1","chr2",54815163,54815199,NA,NA,5.82331941223e-06,0.000374356247929,"1.0,1.0","0.823,0.494","SE","2","MBNL1",48.6230865282462,38.9014661519815,32.1160894964165,42.458027830312,40.6797469911468,40.3695880123313,NA,"Macaca_fascicularis","adipose","GSE125483"
