,id,strand,symbol.x,chr.x,as_site1,as_site2,as_site3,as_site4,as_pvalue,IncLevel1,IncLevel2,as_type,FPKM.SRR8474229,FPKM.SRR8474240,FPKM.SRR8474258,FPKM.SRR8474281,FPKM.SRR8474290,female,m,..files.adrenal_mean_female,..files.adrenal_mean_male,Remark,Organism,Tissue,GEO_accession
83,ENSCAFG00000002250,+,TMEM8B,chr11,52358662,52359868,NA,NA,4.35E-08,"1.0,1.0,1.0","0.5,0.234",SE,7.660028,4.222021,6.344293,4.437099,5.905095,"7.660028,6.344293,4.437099","4.222021,5.905095",6.14714,3.375705333,NA,dog,adrenal,GSE125483
84,ENSCAFG00000002250,+,TMEM8B,chr11,52364234,52364424,NA,NA,1.12E-05,"1.0,1.0,1.0","0.765,0.254",SE,7.660028,4.222021,6.344293,4.437099,5.905095,"7.660028,6.344293,4.437099","4.222021,5.905095",6.14714,3.375705333,NA,dog,adrenal,GSE125483
85,ENSCAFG00000002315,-,RNF38,chr11,52805738,52805888,NA,NA,1.13E-05,"0.529,0.355,0.351","0.0,0.089",SE,3.689106311,4.532943303,5.002891785,5.704161257,6.079864201,"3.68910631094694,5.00289178542646,5.70416125688381","4.53294330322364,6.07986420080591",4.798719784,3.537602501,NA,dog,adrenal,GSE125483
86,ENSCAFG00000002315,-,RNF38,chr11,52805738,52805888,NA,NA,8.10E-05,"0.529,0.794,1.0","0.0,0.292",SE,3.689106311,4.532943303,5.002891785,5.704161257,6.079864201,"3.68910631094694,5.00289178542646,5.70416125688381","4.53294330322364,6.07986420080591",4.798719784,3.537602501,NA,dog,adrenal,GSE125483
87,ENSCAFG00000002334,+,MELK,chr11,53050563,53050795,NA,NA,0.0002877,"1.0,1.0,0.702","1.0,1.0",SE,0.399743,0.45814,0.582226,2.287438,0.554545,"0.399743,0.582226,2.287438","0.45814,0.554545",1.089802333,0.337561667,NA,dog,adrenal,GSE125483
88,ENSCAFG00000002365,+,TMEM131,chr10,44793193,44793777,NA,NA,0.000423696,"1.0,0.992,0.903","1.0,0.987",SE,18.49584102,36.74099124,28.64767834,40.34125279,30.53206258,"18.4958410221307,28.6476783396809,40.3412527905301","36.7409912424086,30.5320625774575",29.16159072,22.42435127,NA,dog,adrenal,GSE125483
89,ENSCAFG00000002365,+,TMEM131,chr10,44727767,44727891,NA,NA,0.001150202,"1.0,1.0,0.977","1.0,0.911",SE,18.49584102,36.74099124,28.64767834,40.34125279,30.53206258,"18.4958410221307,28.6476783396809,40.3412527905301","36.7409912424086,30.5320625774575",29.16159072,22.42435127,NA,dog,adrenal,GSE125483
90,ENSCAFG00000002390,+,FAM178B,chr10,45099912,45100065,NA,NA,0.000127252,"1.0,1.0,1.0","1.0,0.704",SE,0.12470453,0.679211426,0.664651259,0.121075907,0.678275602,"0.12470453006135,0.664651258895706,0.121075906748466","0.679211425766871,0.678275602453988",0.303477232,0.452495676,NA,dog,adrenal,GSE125483
91,ENSCAFG00000002447,+,BEND6,chr12,24227522,24227700,NA,NA,1.90E-06,"1.0,1.0,0.985","0.89,0.88",SE,6.019065183,8.500005265,9.037800465,5.230237807,9.117832922,"6.0190651825596,9.03780046486825,5.23023780677541","8.50000526537014,9.11783292158093",6.762367818,5.872612729,NA,dog,adrenal,GSE125483
92,ENSCAFG00000002549,-,CCDC30,chr15,740466,740707,NA,NA,0.000163619,"0.313,0.034,0.005","0.029,0.0",SE,16.01979348,17.3121538,17.14161418,10.938568,15.1176592,"16.0197934825304,17.1416141805188,10.9385679992059","17.3121538006882,15.1176591979884",14.69999189,10.80993767,NA,dog,adrenal,GSE125483
93,ENSCAFG00000002549,-,CCDC30,chr15,740466,740707,NA,NA,0.000222182,"0.112,0.058,0.007","0.041,0.006",SE,16.01979348,17.3121538,17.14161418,10.938568,15.1176592,"16.0197934825304,17.1416141805188,10.9385679992059","17.3121538006882,15.1176591979884",14.69999189,10.80993767,NA,dog,adrenal,GSE125483
94,ENSCAFG00000002565,-,TEX10,chr11,57229523,57230241,NA,NA,0.000905129,"0.115,0.15,0.0","0.087,0.0",RI,6.124033046,10.16508583,6.972286449,7.735311845,7.012916228,"6.12403304631927,6.97228644913151,7.73531184532672","10.1650858309898,7.01291622828784",6.943877114,5.726000686,NA,dog,adrenal,GSE125483
95,ENSCAFG00000002592,+,SCMH1,chr15,2013444,2013677,NA,NA,2.44E-05,"0.944,0.929,0.865","1.0,1.0",SE,9.442107242,8.502907788,6.337752107,5.920877075,7.606908009,"9.44210724150485,6.33775210740291,5.92087707493932","8.50290778762136,7.60690800879854",7.233578808,5.369938599,NA,dog,adrenal,GSE125483
96,ENSCAFG00000002592,+,SCMH1,chr15,1943837,1944726,NA,NA,0.005239243,"0.246,0.168,0.003","0.096,0.0",RI,9.442107242,8.502907788,6.337752107,5.920877075,7.606908009,"9.44210724150485,6.33775210740291,5.92087707493932","8.50290778762136,7.60690800879854",7.233578808,5.369938599,NA,dog,adrenal,GSE125483
97,ENSCAFG00000002594,-,KMT5C,chr1,102339350,102339460,102339879,102340045,0.000569984,"0.526,0.479,0.611","0.261,0.377",MXE,7.765376,1.697213,5.37941,2.898853,5.065878,"7.765376,5.37941,2.898853","1.697213,5.065878",5.347879667,2.254363667,NA,dog,adrenal,GSE125483
98,ENSCAFG00000002594,-,KMT5C,chr1,102339879,102340045,NA,NA,0.000104408,"1.0,1.0,0.942","1.0,0.83",SE,7.765376,1.697213,5.37941,2.898853,5.065878,"7.765376,5.37941,2.898853","1.697213,5.065878",5.347879667,2.254363667,NA,dog,adrenal,GSE125483
99,ENSCAFG00000002613,+,SYT5,chr1,102458859,102459032,NA,NA,1.47E-06,"1.0,1.0,1.0","1.0,0.923",SE,0.503473818,1.27059194,18.51458628,3.279237344,15.29563102,"0.503473817541388,18.5145862810849,3.2792373444875","1.27059194011976,15.2956310162029",7.432432481,5.522074319,NA,dog,adrenal,GSE125483
100,ENSCAFG00000002613,+,SYT5,chr1,102461525,102461693,NA,NA,0.000260379,"1.0,0.953,0.953","1.0,0.825",SE,0.503473818,1.27059194,18.51458628,3.279237344,15.29563102,"0.503473817541388,18.5145862810849,3.2792373444875","1.27059194011976,15.2956310162029",7.432432481,5.522074319,NA,dog,adrenal,GSE125483
101,ENSCAFG00000002613,+,SYT5,chr1,102461969,102461972,NA,NA,1.01E-06,"1.0,0.978,1.0","1.0,0.914",A3SS,0.503473818,1.27059194,18.51458628,3.279237344,15.29563102,"0.503473817541388,18.5145862810849,3.2792373444875","1.27059194011976,15.2956310162029",7.432432481,5.522074319,NA,dog,adrenal,GSE125483
102,ENSCAFG00000002745,-,ZNF331,chr1,103723451,103723517,NA,NA,7.01E-07,"1.0,1.0,1.0","0.955,0.909",SE,75.39522514,98.41768702,71.29001649,45.26015786,63.02769313,"75.3952251372978,71.290016490599,45.260157864014","98.4176870227372,63.0276931316135",63.98179983,53.81512672,NA,dog,adrenal,GSE125483
103,ENSCAFG00000002745,-,ZNF331,chr1,103721480,103721580,NA,NA,6.16E-06,"1.0,1.0,1.0","0.981,0.925",SE,75.39522514,98.41768702,71.29001649,45.26015786,63.02769313,"75.3952251372978,71.290016490599,45.260157864014","98.4176870227372,63.0276931316135",63.98179983,53.81512672,NA,dog,adrenal,GSE125483
104,ENSCAFG00000002835,-,CTNNAL1,chr11,64128994,64129081,NA,NA,0.000106929,"0.962,0.988,0.992","1.0,0.942",SE,13.25908445,16.278803,19.950846,17.36043322,15.99700058,"13.2590844530186,19.950846,17.3604332242397","16.278803,15.9970005755788",16.85678789,10.75860119,NA,dog,adrenal,GSE125483
105,ENSCAFG00000002865,+,NFE2L3,chr14,39489355,39489526,NA,NA,4.53E-06,"1.0,1.0,0.959","1.0,0.659",SE,2.81913,3.53681,6.466417,2.998435,6.022579,"2.81913,6.466417,2.998435","3.53681,6.022579",4.094660667,3.186463,NA,dog,adrenal,GSE125483
106,ENSCAFG00000002868,-,PTPN3,chr11,64490750,64491060,NA,NA,7.72E-06,"0.228,0.31,0.032","0.093,0.017",SE,2.870837768,6.12596092,3.937987452,4.759065212,4.788589946,"2.87083776757311,3.93798745228322,4.75906521241662","6.12596092047204,4.78858994561313",3.855963477,3.638183622,NA,dog,adrenal,GSE125483
107,ENSCAFG00000002887,+,NA,chrJH373336.1,5148,5251,NA,NA,6.09E-05,"0.867,1.0,1.0","1.0,0.697",SE,3.2881,0.808273,2.222809,1.168584,1.651372,"3.2881,2.222809,1.168584","0.808273,1.651372",2.226497667,0.819881667,NA,dog,adrenal,GSE125483
108,ENSCAFG00000002918,+,RUFY3,chr13,60073789,60074325,NA,NA,7.55E-11,"0.058,0.199,0.0","0.06,0.001",SE,9.871573977,12.52947597,21.49461223,9.170194874,16.45830397,"9.8715739770175,21.4946122319143,9.17019487437973","12.5294759673544,16.4583039673544",13.51212703,9.662593312,NA,dog,adrenal,GSE125483
109,ENSCAFG00000002955,-,BCL11A,chr10,60599593,60597841,NA,NA,0.000865165,"0.051,0.138,0.0","0.105,0.003",A5SS,1.103098793,0.709989947,0.786331428,0.654106627,0.778446388,"1.1030987927294,0.786331427733802,0.654106627381999","0.709989946936382,0.778446387862797",0.847845616,0.496145445,NA,dog,adrenal,GSE125483
110,ENSCAFG00000002967,+,CYB5R4,chr12,44231788,44231939,NA,NA,0.001145294,"0.967,0.912,0.908","0.751,0.85",SE,15.35836469,25.00376632,19.25127773,23.74825103,19.07780182,"15.3583646891585,19.251277732373,23.748251030326","25.0037663206975,19.077801823351",19.45263115,14.69385605,NA,dog,adrenal,GSE125483
111,ENSCAFG00000003072,-,RARS2,chr12,47006454,47006613,47016271,47016348,0.000486383,"0.077,0.104,0.149","0.0,0.049",MXE,11.98861511,21.14343503,13.4358849,10.11695183,13.56904098,"11.9886151070076,13.4358849005682,10.1169518333333","21.1434350279356,13.5690409777462",11.84715061,11.57082534,NA,dog,adrenal,GSE125483
112,ENSCAFG00000003081,+,PABPC4,chr15,3295008,3295103,NA,NA,7.16E-07,"0.978,0.975,0.964","0.998,0.985",SE,69.5705327,78.52910095,84.44231511,91.04487146,67.82105659,"69.5705326972566,84.4423151072257,91.0448714586553","78.5291009547913,67.8210565890649",81.68590642,48.78338585,NA,dog,adrenal,GSE125483
113,ENSCAFG00000003100,+,MINDY4,chr14,43487943,43488114,NA,NA,0.000139608,"1.0,1.0,1.0","1.0,0.439",RI,7.939120491,6.597357822,6.912828,4.049354977,7.241955264,"7.93912049067035,6.912828,4.0493549771942","6.59735782204561,7.24195526434001",6.300434489,4.613104362,NA,dog,adrenal,GSE125483
114,ENSCAFG00000003106,+,EHBP1,chr10,62824349,62824874,NA,NA,3.89E-10,"0.267,0.276,0.002","0.098,0.001",SE,6.207530389,6.156330229,8.026274366,5.193823125,8.486356745,"6.207530388969,8.02627436571738,5.19382312545061","6.15633022927181,8.48635674459265",6.47587596,4.880895658,NA,dog,adrenal,GSE125483
115,ENSCAFG00000003137,+,UGP2,chr10,63590779,63590872,NA,NA,0.002490823,"1.0,1.0,0.572","1.0,1.0",RI,37.127674,77.447304,39.062958,45.75549096,54.265709,"37.127674,39.062958,45.7554909640021","77.447304,54.265709",40.64870765,43.90433767,NA,dog,adrenal,GSE125483
116,ENSCAFG00000003262,+,APLF,chr10,67495624,67495679,NA,NA,0.000145373,"0.015,0.061,0.005","0.075,0.055",SE,13.35366651,16.83471492,16.35586244,8.634137852,16.26961705,"13.3536665142857,16.3558624445521,8.63413785181598","16.8347149249395,16.2696170498789",12.78122227,11.03477732,NA,dog,adrenal,GSE125483
117,ENSCAFG00000003282,+,ZNF618,chr11,68271592,68271986,NA,NA,2.49E-11,"1.0,1.0,1.0","0.234,0.259",SE,1.423090111,0.88676318,1.610041063,0.731428421,1.974100765,"1.42309011103694,1.61004106275033,0.731428421450823","0.886763180462839,1.97410076457499",1.254853198,0.953621315,NA,dog,adrenal,GSE125483
118,ENSCAFG00000003304,-,ZC3H12A,chr15,4973815,4973896,NA,NA,0.000988478,"0.042,0.157,0.0","0.0,0.0",RI,8.668653056,1.642114961,6.929966418,5.880766349,10.40975124,"8.66865305635649,6.9299664180865,5.88076634862385","1.64211496068152,10.409751242464",7.159795274,4.017288734,NA,dog,adrenal,GSE125483
119,ENSCAFG00000003410,+,ST7,chr14,56073979,56074130,NA,NA,0.000308207,"1.0,1.0,0.964","1.0,0.864",SE,8.622213335,10.20199107,10.19899011,11.04334101,11.11410607,"8.62221333459072,10.198990108261,11.0433410143342","10.2019910652584,11.1141060743116",9.954848152,7.105365713,NA,dog,adrenal,GSE125483
120,ENSCAFG00000003420,+,VRK3,chr1,106589732,106589853,NA,NA,0.000757476,"1.0,1.0,0.979","1.0,0.954",SE,21.505253,18.592331,20.194054,16.861109,23.079561,"21.505253,20.194054,16.861109","18.592331,23.079561",19.52013867,13.89063067,NA,dog,adrenal,GSE125483
121,ENSCAFG00000003430,+,UFL1,chr12,54992377,54992492,NA,NA,0.000378006,"0.914,1.0,0.931","1.0,0.983",SE,13.984217,35.933796,20.604586,20.056892,26.955772,"13.984217,20.604586,20.056892","35.933796,26.955772",18.21523167,20.96318933,NA,dog,adrenal,GSE125483
122,ENSCAFG00000003432,-,CTTNBP2,chr14,56578648,56578852,56585047,56587055,2.60E-05,"0.047,0.084,0.015","0.007,0.026",MXE,13.14471695,9.605722587,17.45966764,7.196327899,13.60440748,"13.1447169482731,17.4596676367764,7.19632789914059","9.60572258715745,13.6044074817577",12.60023749,7.736710023,NA,dog,adrenal,GSE125483
123,ENSCAFG00000003541,-,AP2A1,chr1,106752713,106752765,NA,NA,0.001104387,"0.982,1.0,0.966","1.0,0.92",SE,19.46860591,13.85513143,24.78634813,16.83034246,18.83298632,"19.4686059067894,24.7863481300345,16.8303424649022","13.8551314309551,18.8329863199079",20.3617655,10.89603925,NA,dog,adrenal,GSE125483
124,ENSCAFG00000003553,-,CADPS2,chr14,60202975,60202996,NA,NA,0.000320024,"0.0,0.029,0.019","0.0,0.05",SE,36.15807794,14.67242105,19.14361727,15.88155863,22.38146136,"36.1580779353877,19.1436172743539,15.8815586346918","14.6724210457256,22.3814613573559",23.72775128,12.35129413,NA,dog,adrenal,GSE125483
125,ENSCAFG00000003553,-,CADPS2,chr14,60160003,60160145,NA,NA,3.08E-05,"1.0,1.0,1.0","0.968,0.958",SE,36.15807794,14.67242105,19.14361727,15.88155863,22.38146136,"36.1580779353877,19.1436172743539,15.8815586346918","14.6724210457256,22.3814613573559",23.72775128,12.35129413,NA,dog,adrenal,GSE125483
126,ENSCAFG00000003608,+,CNTRL,chr11,74154855,74155412,NA,NA,1.10E-07,"0.186,0.282,0.059","0.139,0.025",RI,9.589581346,9.619729549,11.18828639,5.881796373,11.08643007,"9.58958134631049,11.1882863935074,5.88179637326306","9.61972954887398,11.0864300730714",8.886554704,6.902053207,NA,dog,adrenal,GSE125483
127,ENSCAFG00000003617,+,AMPH,chr18,11236403,11236529,NA,NA,0.001014673,"1.0,1.0,0.83","0.684,0.814",SE,5.024433376,1.847804901,5.51611231,1.548627834,6.078334829,"5.02443337609971,5.51611230975073,1.54862783431085","1.84780490065982,6.07833482881232",4.029724507,2.642046576,NA,dog,adrenal,GSE125483
128,ENSCAFG00000003658,+,KEL,chr16,6632725,6632874,NA,NA,0.000185764,"0.838,1.0,1.0","0.846,0.814",SE,12.94603811,8.492754594,8.220501094,5.483244315,8.709816117,"12.9460381104294,8.22050109432515,5.48324431518405","8.49275459355828,8.70981611733129",8.883261173,5.734190237,NA,dog,adrenal,GSE125483
129,ENSCAFG00000003685,-,CREM,chr2,1765507,1765543,NA,NA,1.75E-06,"1.0,1.0,0.984","0.307,0.781",SE,6.801329753,6.247002451,7.408919456,59.44540045,19.79297436,"6.80132975277778,7.40891945555556,59.4454004481481","6.24700245138889,19.7929743592593",24.55188322,8.67999227,NA,dog,adrenal,GSE125483
130,ENSCAFG00000003713,-,ZYG11B,chr15,8658620,8658786,NA,NA,0.001097784,"1.0,1.0,0.977","1.0,0.912",SE,6.202012412,14.42140247,9.826386669,10.97417121,12.85561533,"6.20201241183527,9.82638666853259,10.9741712091164","14.421402472611,12.855615327469",9.000856763,9.092339267,NA,dog,adrenal,GSE125483
131,ENSCAFG00000003720,+,NRCAM,chr18,12450661,12450697,NA,NA,3.12E-05,"0.0,0.041,0.0","0.142,0.07",SE,1.033522377,2.781188679,6.307832567,3.721001224,7.835822941,"1.03352237721579,6.30783256747814,3.7210012235878","2.78118867856299,7.83582294138501",3.687452056,3.539003873,NA,dog,adrenal,GSE125483
132,ENSCAFG00000003746,-,TRPM4,chr1,107278675,107278788,NA,NA,0.000780465,"1.0,1.0,0.69","1.0,1.0",SE,2.823907219,1.391281773,2.361624454,1.712325374,2.026400027,"2.82390721879518,2.36162445445783,1.71232537445783","1.39128177301205,2.02640002698795",2.299285683,1.139227267,NA,dog,adrenal,GSE125483
133,ENSCAFG00000003751,+,CC2D1B,chr15,9006689,9006707,NA,NA,9.71E-05,"0.198,0.092,0.0","0.04,0.0",A3SS,29.74002687,19.80097847,27.88125394,26.40386316,26.78751688,"29.7400268717395,27.8812539359597,26.4038631595611","19.8009784698687,26.7875168792948",28.00838132,15.52949845,NA,dog,adrenal,GSE125483
134,ENSCAFG00000003759,-,ZFYVE9,chr15,9121597,9123699,NA,NA,0.000132379,"1.0,1.0,1.0","1.0,0.477",SE,9.43786238,12.00889774,14.40134473,9.994221141,12.76987681,"9.43786237980968,14.401344730451,9.99422114149773","12.0088977443111,12.7698768121638",11.27780942,8.259591519,NA,dog,adrenal,GSE125483
135,ENSCAFG00000003759,-,ZFYVE9,chr15,9128416,9128521,NA,NA,5.48E-05,"1.0,1.0,1.0","1.0,0.841",SE,9.43786238,12.00889774,14.40134473,9.994221141,12.76987681,"9.43786237980968,14.401344730451,9.99422114149773","12.0088977443111,12.7698768121638",11.27780942,8.259591519,NA,dog,adrenal,GSE125483
136,ENSCAFG00000003791,-,WDR35,chr17,15011004,15011037,NA,NA,6.35E-05,"0.0,0.095,0.008","0.0,0.105",SE,4.923611,10.67835705,8.520820907,6.467188771,10.21336237,"4.923611,8.52082090703448,6.46718877103448","10.6783570537931,10.213362368",6.637206893,6.963906474,NA,dog,adrenal,GSE125483
137,ENSCAFG00000003799,-,C19H4orf33,chr19,11975232,11975284,NA,NA,0.000394467,"0.828,0.944,0.885","1.0,0.981",SE,1.579957,2.524632,1.756662,2.594381,3.266448,"1.579957,1.756662,2.594381","2.524632,3.266448",1.977,1.93036,NA,dog,adrenal,GSE125483
138,ENSCAFG00000003816,+,SMPD2,chr12,66349230,66349335,66349679,66349833,0.00087504,"0.457,0.489,0.541","0.585,0.596",MXE,37.80907085,15.6066352,36.50285961,23.57111085,30.96143742,"37.8090708525089,36.5028596082108,23.5711108514952","15.6066352032438,30.9614374232134",32.62768044,15.52269088,NA,dog,adrenal,GSE125483
139,ENSCAFG00000003869,-,DHDH,chr1,107434472,107434718,NA,NA,0.000329687,"0.074,0.132,0.0","0.113,0.0",RI,8.719427895,3.24578007,6.798978265,4.770026891,6.222984256,"8.71942789497374,6.7989782648162,4.77002689122281","3.24578006976744,6.22298425581395",6.762811017,3.156254775,NA,dog,adrenal,GSE125483
140,ENSCAFG00000003896,-,HSPA4L,chr19,13112122,13112242,NA,NA,0.000360648,"1.0,1.0,0.922","1.0,1.0",SE,2.746199,6.682298,4.346631,6.987915,5.460173,"2.746199,4.346631,6.987915","6.682298,5.460173",4.693581667,4.047490333,NA,dog,adrenal,GSE125483
141,ENSCAFG00000003916,+,KLHL29,chr17,18226944,18227083,NA,NA,6.34E-05,"0.351,0.788,0.427","1.0,0.918",SE,2.658476,1.038198,2.182458,1.737712,2.681127,"2.658476,2.182458,1.737712","1.038198,2.681127",2.192882,1.239775,NA,dog,adrenal,GSE125483
142,ENSCAFG00000003918,+,RPF2,chr12,67533527,67533604,67540382,67540482,1.71E-06,"0.035,0.065,0.06","0.0,0.019",MXE,22.56515376,21.96270084,16.11055004,20.99947928,20.41620387,"22.5651537618086,16.1105500415826,20.9994792809851","21.9627008437626,20.4162038696003",19.89172769,14.12630157,NA,dog,adrenal,GSE125483
143,ENSCAFG00000003918,+,RPF2,chr12,67540382,67540482,NA,NA,5.07E-05,"0.973,0.982,0.918","1.0,0.973",SE,22.56515376,21.96270084,16.11055004,20.99947928,20.41620387,"22.5651537618086,16.1105500415826,20.9994792809851","21.9627008437626,20.4162038696003",19.89172769,14.12630157,NA,dog,adrenal,GSE125483
144,ENSCAFG00000003945,+,DENND2A,chr16,8474879,8474972,NA,NA,1.41E-05,"1.0,0.966,0.986","1.0,0.88",A3SS,16.98456148,11.52074306,20.30885102,10.38543446,14.99339329,"16.9845614811594,20.3088510246377,10.3854344585145","11.5207430596015,14.9933932873188",15.89294899,8.838045449,NA,dog,adrenal,GSE125483
145,ENSCAFG00000003954,+,FKBP1B,chr17,18538841,18538889,NA,NA,0.000231874,"1.0,1.0,1.0","1.0,0.905",SE,1.130926554,1.149698549,3.920823133,0.915020707,4.719708744,"1.13092655414013,3.92082313269639,0.91502070700637","1.14969854883227,4.71970874416136",1.988923465,1.956469098,NA,dog,adrenal,GSE125483
146,ENSCAFG00000004006,-,SVIL,chr2,16068786,16069689,NA,NA,6.41E-06,"1.0,1.0,1.0","1.0,0.0",SE,5.970847135,8.509605674,8.492561071,8.19194472,7.717361211,"5.97084713484849,8.49256107121212,8.19194471955923","8.5096056738292,7.71736121088154",7.551784309,5.408988962,NA,dog,adrenal,GSE125483
147,ENSCAFG00000004036,+,CCDC114,chr1,107935291,107935395,NA,NA,6.04E-07,"0.477,0.74,0.367","1.0,1.0",SE,3.950482,1.608179,2.361635,1.010788,2.163578,"3.950482,2.361635,1.010788","1.608179,2.163578",2.440968333,1.257252333,NA,dog,adrenal,GSE125483
148,ENSCAFG00000004039,-,TPRA1,chr20,1668397,1668470,NA,NA,0.000832796,"1.0,1.0,0.984","1.0,0.947",SE,18.78302178,10.21987212,15.01270294,10.65171322,15.08371972,"18.7830217788318,15.0127029375936,10.6517132216675","10.2198721183225,15.0837197209186",14.81581265,8.434530613,NA,dog,adrenal,GSE125483
149,ENSCAFG00000004084,+,ERMARD,chr12,72007023,72007160,NA,NA,1.71E-06,"1.0,1.0,1.0","1.0,0.597",SE,9.284390887,9.312642011,7.79873458,6.200581335,9.664585607,"9.28439088659794,7.7987345802651,6.200581335297","9.3126420108002,9.66458560726559",7.761235601,6.325742539,NA,dog,adrenal,GSE125483
150,ENSCAFG00000004135,+,EEFSEC,chr20,2273707,2273872,NA,NA,4.98E-06,"1.0,0.978,1.0","0.889,0.897",SE,6.980256848,4.904487314,7.254121855,4.908212385,4.429931619,"6.98025684831081,7.25412185472973,4.9082123847973","4.90448731418919,4.42993161858108",6.380863696,3.111472978,NA,dog,adrenal,GSE125483
151,ENSCAFG00000004145,-,MLLT10,chr2,11415092,11415662,NA,NA,0.000635396,"1.0,1.0,0.887","1.0,0.682",SE,8.120906651,9.722442918,10.059942,4.674468218,8.946546241,"8.12090665093701,10.059942,4.67446821765636","9.72244291804019,8.94654624113795",7.618438956,6.222996386,NA,dog,adrenal,GSE125483
152,ENSCAFG00000004151,+,ANXA5,chr19,18420220,18420264,18432199,18432284,4.48E-05,"0.184,0.205,0.187","0.087,0.136",MXE,64.73000904,77.8869053,72.52916469,63.83440029,65.87903609,"64.7300090360082,72.5291646858711,63.8344002942387","77.8869052952675,65.8790360922497",67.03119134,47.92198046,NA,dog,adrenal,GSE125483
153,ENSCAFG00000004164,-,BMI1,chr2,10832017,10832129,NA,NA,4.03E-06,"1.0,1.0,0.865","1.0,1.0",SE,19.88646437,30.22319244,25.75579371,22.29958111,21.6505749,"19.8864643735533,25.7557937101699,22.2995811140113","30.2231924393007,21.6505749017483",22.64727973,17.29125578,NA,dog,adrenal,GSE125483
154,ENSCAFG00000004164,-,BMI1,chr2,10832017,10832129,NA,NA,0.00102702,"1.0,1.0,0.908","1.0,0.991",SE,19.88646437,30.22319244,25.75579371,22.29958111,21.6505749,"19.8864643735533,25.7557937101699,22.2995811140113","30.2231924393007,21.6505749017483",22.64727973,17.29125578,NA,dog,adrenal,GSE125483
