"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474238","FPKM.SRR8474256","FPKM.SRR8474268","FPKM.SRR8474289","FPKM.SRR8474300","..files.thyroid_mean_female","..files.thyroid_mean_male","Remark","Organism","Tissue","GEO_accession"
"82","ENSCAFG00000001128","+","TG","chr13",29392051,29392208,29401240,29401390,0.00088089823037,0.0107915444143,"0.387,0.404,0.384","0.047,0.387","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"83","ENSCAFG00000001128","+","TG","chr13",29353872,29353970,29355374,29355578,0,0,"0.129,0.15,0.148","0.004,0.137","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"84","ENSCAFG00000001128","+","TG","chr13",29392051,29392208,29393661,29393886,8.67705207686e-08,6.8672669294e-06,"0.244,0.254,0.277","0.025,0.243","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"85","ENSCAFG00000001128","+","TG","chr13",29451478,29451541,29476557,29476692,8.47604722409e-07,4.4485864694e-05,"0.606,0.585,0.586","0.998,0.611","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"86","ENSCAFG00000001128","+","TG","chr13",29392051,29392208,29401240,29401390,1.00928376767e-10,2.79571603645e-08,"0.241,0.263,0.259","0.001,0.243","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"87","ENSCAFG00000001128","+","TG","chr13",29563389,29563557,29578158,29578340,2.76951942757e-06,0.000107904633236,"0.621,0.611,0.591","0.991,0.601","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"88","ENSCAFG00000001128","+","TG","chr13",29401240,29401390,29405974,29406145,8.17715349356e-05,0.00165065940562,"0.375,0.384,0.426","0.04,0.362","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"89","ENSCAFG00000001128","+","TG","chr13",29578158,29578340,29595070,29595205,4.23092260913e-05,0.000953414199565,"0.47,0.479,0.505","0.361,0.425","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"90","ENSCAFG00000001128","+","TG","chr13",29392051,29392208,29405974,29406145,7.14781567268e-11,2.09641229082e-08,"0.273,0.297,0.313","0.001,0.262","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"91","ENSCAFG00000001128","+","TG","chr13",29401240,29401390,29405974,29406145,3.1013453633e-06,0.000117146272586,"0.373,0.384,0.422","0.02,0.36","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"92","ENSCAFG00000001128","+","TG","chr13",29393661,29393886,29401240,29401390,1.27508411796e-06,5.88663834458e-05,"0.379,0.403,0.379","0.005,0.384","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"93","ENSCAFG00000001128","+","TG","chr13",29434628,29434709,29438782,29438920,3.96416233173e-12,1.64710944883e-09,"0.048,0.036,0.036","0.0,0.046","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"94","ENSCAFG00000001128","+","TG","chr13",29390010,29390165,29393661,29393886,1.50255363707e-11,4.68233277152e-09,"0.206,0.238,0.255","0.005,0.226","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"95","ENSCAFG00000001128","+","TG","chr13",29401240,29401390,29405974,29406145,4.59195513836e-06,0.000160108309929,"0.373,0.384,0.422","0.022,0.361","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"96","ENSCAFG00000001128","+","TG","chr13",29438782,29438920,29444604,29444748,7.47529038669e-10,1.55299157783e-07,"0.29,0.292,0.312","0.001,0.275","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"97","ENSCAFG00000001128","+","TG","chr13",29451478,29451541,29476557,29476692,8.43112685556e-07,4.4485864694e-05,"0.606,0.585,0.586","0.998,0.611","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"98","ENSCAFG00000001128","+","TG","chr13",29390010,29390165,NA,NA,1.20732370767e-08,5.1858447837e-06,"0.999,1.0,0.998","0.793,0.999","SE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"99","ENSCAFG00000001128","+","TG","chr13",29392051,29392208,NA,NA,6.56824594714e-11,5.83063192728e-08,"0.998,0.999,0.993","0.782,0.996","SE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"100","ENSCAFG00000001128","+","TG","chr13",29393661,29393886,29405974,29406145,1.21530879305e-06,5.82647080976e-05,"0.419,0.442,0.443","0.002,0.408","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"101","ENSCAFG00000001128","+","TG","chr13",29393661,29393886,29487974,29488134,2.22044604925e-16,2.21422880031e-13,"0.227,0.277,0.312","0.001,0.208","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"102","ENSCAFG00000001128","+","TG","chr13",29390010,29390165,29392051,29392208,6.92557496906e-08,5.75515279929e-06,"0.284,0.317,0.329","0.002,0.311","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"103","ENSCAFG00000001128","+","TG","chr13",29393661,29393886,29401240,29401390,0.00114212014268,0.0132125545972,"0.631,0.64,0.597","0.939,0.632","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"104","ENSCAFG00000001128","+","TG","chr13",29443821,29443901,29444604,29444748,2.22044604925e-16,2.21422880031e-13,"0.104,0.075,0.07","0.0,0.096","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"105","ENSCAFG00000001128","+","TG","chr13",29383843,29384044,29392051,29392208,5.0200325008e-09,6.4179184741e-07,"0.305,0.347,0.373","0.002,0.31","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"106","ENSCAFG00000001128","+","TG","chr13",29418490,29418682,29422877,29423042,4.8307290279e-08,4.23955394331e-06,"0.332,0.359,0.355","0.007,0.334","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"107","ENSCAFG00000001128","+","TG","chr13",29382751,29382854,29383843,29384044,1.19126930542e-13,7.42458594603e-11,"0.206,0.203,0.19","0.009,0.197","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"108","ENSCAFG00000001128","+","TG","chr13",29405974,29406145,29451478,29451541,1.40889522271e-11,4.68233277152e-09,"0.243,0.287,0.258","0.005,0.242","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"109","ENSCAFG00000001128","+","TG","chr13",29405974,29406145,29410991,29411108,7.37326200095e-10,1.55299157783e-07,"0.796,0.789,0.786","0.984,0.789","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"110","ENSCAFG00000001128","+","TG","chr13",29393661,29393886,29401240,29401390,1.26552458291e-06,5.88663834458e-05,"0.379,0.403,0.379","0.005,0.384","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"111","ENSCAFG00000001128","+","TG","chr13",29595070,29595205,29596719,29596910,3.00141358434e-08,2.9930096263e-06,"0.279,0.28,0.26","0.003,0.285","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"112","ENSCAFG00000001128","+","TG","chr13",29380173,29380286,29382751,29382854,0,0,"0.174,0.271,0.291","0.001,0.175","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"113","ENSCAFG00000001128","+","TG","chr13",29393661,29393886,29405974,29406145,1.20936889259e-06,5.82647080976e-05,"0.419,0.442,0.443","0.002,0.408","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"114","ENSCAFG00000001128","+","TG","chr13",29405974,29406145,29410991,29411108,4.84611737528e-06,0.000167796814119,"0.41,0.421,0.397","0.005,0.413","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"115","ENSCAFG00000001128","+","TG","chr13",29422877,29423042,29434628,29434709,3.72862170472e-07,2.26718388046e-05,"0.378,0.392,0.336","0.001,0.358","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"116","ENSCAFG00000001128","+","TG","chr13",29595070,29595205,29596719,29596910,4.30340432178e-08,3.90123162698e-06,"0.288,0.281,0.27","0.006,0.294","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"117","ENSCAFG00000001128","+","TG","chr13",29393661,29393886,NA,NA,1.52858572466e-08,6.36058850522e-06,"0.989,1.0,0.978","0.957,0.989","SE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"118","ENSCAFG00000001128","+","TG","chr13",29375330,29375570,29379042,29379180,8.35693740919e-06,0.000258805527467,"0.48,0.508,0.464","0.002,0.462","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"119","ENSCAFG00000001128","+","TG","chr13",29422877,29423042,29432505,29432571,4.41810630947e-06,0.000156231759284,"0.392,0.407,0.378","0.001,0.4","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"120","ENSCAFG00000001128","+","TG","chr13",29418490,29418682,29432505,29432571,3.55632282956e-07,2.24145611112e-05,"0.338,0.37,0.359","0.002,0.351","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"121","ENSCAFG00000001128","+","TG","chr13",29379551,29379629,29382751,29382854,1.26054722216e-12,5.71371677245e-10,"0.132,0.094,0.097","0.0,0.131","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"122","ENSCAFG00000001128","+","TG","chr13",29379551,29379629,29380173,29380286,3.41876527088e-10,8.11712554315e-08,"0.131,0.091,0.081","0.001,0.136","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"123","ENSCAFG00000001128","+","TG","chr13",29380173,29380286,29388282,29388495,0,0,"0.143,0.242,0.255","0.001,0.139","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"124","ENSCAFG00000001128","+","TG","chr13",29422877,29423042,29432505,29432571,4.53037034964e-06,0.000159073426502,"0.392,0.407,0.377","0.001,0.4","MXE","13","TG",18806.7525021394,17816.6801743257,22429.9292557036,20621.1643316665,16236.9383717481,20619.2820298365,11351.2061820246,NA,"Macaca_fascicularis","dog","GSE125483"
"125","ENSCAFG00000001131","-","SLA","chr13",29516138,29516924,NA,NA,2.78894816145e-05,0.000267564714239,"0.968,0.821,0.964","0.0,0.823","RI","13","SLA",20.2594814804396,14.00955388,25.2615350936264,14.5131410575824,13.6740245542857,20.0113858772161,9.22785947809523,NA,"Macaca_fascicularis","dog","GSE125483"
"126","ENSCAFG00000001136","-","EPB41L2","chr1",69147041,69147143,NA,NA,0.000824978020746,0.0324999847197,"0.386,0.215,0.343","0.0,0.227","SE","1","EPB41L2",15.1792312092789,12.7330774833585,11.2813607776097,9.67842150781644,21.9649291296016,12.0463378315683,11.56600220432,NA,"Macaca_fascicularis","dog","GSE125483"
"127","ENSCAFG00000001136","-","EPB41L2","chr1",69141331,69141385,69143377,69143542,0.000630723019437,0.0082324214003,"0.218,0.318,0.255","0.075,0.171","MXE","1","EPB41L2",15.1792312092789,12.7330774833585,11.2813607776097,9.67842150781644,21.9649291296016,12.0463378315683,11.56600220432,NA,"Macaca_fascicularis","dog","GSE125483"
"128","ENSCAFG00000001139","+","ST13","chr10",24406050,24406167,NA,NA,0.00058402875975,0.0252898697576,"0.974,0.996,0.996","0.971,0.966","SE","10","ST13",111.736885,111.002884,112.368599,123.48909,113.149384,115.864858,74.7174226666667,NA,"Macaca_fascicularis","dog","GSE125483"
"129","ENSCAFG00000001147","+","AKAP7","chr1",69425617,69425765,NA,NA,5.69039440432e-05,0.0045188385305,"1.0,0.879,0.9","0.703,0.818","SE","1","AKAP7",8.72813034188818,6.38007014298808,6.65866995508708,6.478018421326,9.87984596883593,7.28827290610042,5.41997203727467,NA,"Macaca_fascicularis","dog","GSE125483"
"130","ENSCAFG00000001166","+","KHDRBS3","chr13",31461114,31461233,31498002,31498142,0.000912373951601,0.0110414964143,"0.549,0.506,0.453","1.0,0.571","MXE","13","KHDRBS3",13.6021682912347,7.50779008435438,9.25125161734213,9.68446569180019,10.3766315626767,10.8459618667923,5.96147388234369,NA,"Macaca_fascicularis","dog","GSE125483"
"131","ENSCAFG00000001188","-","IP6K3","chr12",3077951,3078156,NA,NA,0.000399602851677,0.0193487700782,"1.0,1.0,0.802","0.707,0.515","SE","12","IP6K3",3.307058,4.433512,2.517439,4.916624,2.536041,3.58037366666667,2.32318433333333,NA,"Macaca_fascicularis","dog","GSE125483"
"132","ENSCAFG00000001217","-","PTK2","chr13",35511503,35511821,NA,NA,0.000924569777472,0.0349747411134,"0.242,0.349,0.215","0.107,0.168","SE","13","PTK2",13.6904002002567,14.0349178274711,15.7349227943517,14.8106522962773,14.4596164867779,14.7453250969619,9.49817810474967,NA,"Macaca_fascicularis","dog","GSE125483"
"133","ENSCAFG00000001217","-","PTK2","chr13",35376423,35376444,NA,NA,9.87747608403e-05,0.00709021740145,"0.0,0.0,0.01","0.08,0.012","SE","13","PTK2",13.6904002002567,14.0349178274711,15.7349227943517,14.8106522962773,14.4596164867779,14.7453250969619,9.49817810474967,NA,"Macaca_fascicularis","dog","GSE125483"
"134","ENSCAFG00000001264","-","TSNARE1","chr13",36495439,36495421,NA,NA,0.00093093145426,0.0121602921213,"0.383,0.499,1.0","0.127,0.117","A3SS","13","TSNARE1",3.38254915358148,1.32578747341257,2.5947437361589,2.05166871254301,3.43170561197998,2.67632053409446,1.58583102846418,NA,"Macaca_fascicularis","dog","GSE125483"
"135","ENSCAFG00000001297","+","RHPN1","chr13",37088418,37088693,NA,NA,0.0157328319711,0.0459684230885,"0.361,0.372,0.443","0.028,0.483","RI","13","RHPN1",5.03998753810484,7.5975394203629,6.90226975,6.04772657540323,5.97317327358871,5.99666128783602,4.52357089798387,NA,"Macaca_fascicularis","dog","GSE125483"
"136","ENSCAFG00000001301","+","GSDMD","chr13",37222237,37222487,NA,NA,0.000620689565513,0.0102575559218,"1.0,1.0,1.0","0.234,1.0","A5SS","13","GSDMD",14.4442085416002,15.4736648342831,11.3648606450878,10.6712859550946,15.4183065434238,12.1601183805942,10.297323792569,NA,"Macaca_fascicularis","dog","GSE125483"
"137","ENSCAFG00000001304","+","ZNF76","chr12",4458142,4458508,NA,NA,1.10951020704e-07,1.15943816636e-05,"0.345,0.289,0.281","0.035,0.218","A3SS","12","ZNF76",11.3888923282051,12.2210985660969,13.1600896384615,11.5533193247863,12.0170984512821,12.0341004304843,8.079399005793,NA,"Macaca_fascicularis","dog","GSE125483"
"138","ENSCAFG00000001310","+","PPARD","chr12",4573236,4573363,NA,NA,0.000439937852685,0.0208469483182,"1.0,1.0,1.0","0.0,1.0","SE","12","PPARD",11.3727191590045,10.7124566678189,14.5716788064293,16.3847990152091,9.53427552644314,14.109732326881,6.74891073142068,NA,"Macaca_fascicularis","dog","GSE125483"
"139","ENSCAFG00000001312","+","CHCHD3","chr14",4408625,4408640,NA,NA,2.12277657918e-06,0.000387203171782,"0.0,0.0,0.0","0.046,0.0","SE","14","CHCHD3",30.3446065824284,30.4988790972359,28.3159976623889,28.8377841974334,31.3825413464956,29.1661294807502,20.6271401479105,NA,"Macaca_fascicularis","dog","GSE125483"
"140","ENSCAFG00000001338","+","MAPK15","chr13",37322191,37322320,NA,NA,0.000922417320473,0.0349429525768,"0.98,0.931,1.0","0.913,0.889","SE","13","MAPK15",7.20791422128378,5.32237390371622,5.8271716402027,5.42188953040541,4.98653133952703,6.15232513063063,3.43630174774775,NA,"Macaca_fascicularis","dog","GSE125483"
"141","ENSCAFG00000001345","+","MATR3","chr11",26771738,26772830,26777624,26777686,0.00019361252146,0.00322966036883,"0.481,0.491,0.526","0.022,0.479","MXE","11","MATR3",168.372593014292,115.702579735592,168.650984842093,126.243523148917,148.465865806593,154.422367001767,88.0561485140617,NA,"Macaca_fascicularis","dog","GSE125483"
