"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474231","FPKM.SRR8474260","FPKM.SRR8474271","FPKM.SRR8474282","FPKM.SRR8474293","..files.colon_mean_female","..files.colon_mean_male","Remark","Organism","Tissue","GEO_accession"
"86","ENSCAFG00000000454","+","VARS2","chr12",686424,686515,NA,NA,0.000126257775074,0.00336807459876,"0.921,0.942,0.915","0.954,1.0","SE","12","VARS2",41.26432,40.25547,55.235817,42.857357,31.555447,41.459049,28.9304213333333,NA,"dog","colon","GSE125483"
"87","ENSCAFG00000000459","+","TBC1D15","chr10",13402444,13402495,NA,NA,0.00072441572776,0.012846971046,"0.016,0.088,0.055","0.185,0.166","SE","10","TBC1D15",14.4954983609845,11.979592801732,15.0377978299909,14.6126578842297,9.89118619371012,13.6959163489821,8.30966134123367,NA,"dog","colon","GSE125483"
"88","ENSCAFG00000000469","+","POP1","chr13",394902,394980,NA,NA,0.0106881958457,0.0411333597698,"1.0,0.0,1.0","1.0,1.0","RI","13","POP1",1.64484,1.99786628790787,2.29188676391555,1.363301,1.56973,1.66866909596929,1.28720558797185,NA,"dog","colon","GSE125483"
"89","ENSCAFG00000000480","-","NIPAL2","chr13",437464,437600,445975,446072,1.54691899601e-06,7.96018733363e-05,"0.667,0.986,0.777","0.595,0.656","MXE","13","NIPAL2",2.967205,10.317819,26.237104,1.910894,24.620798,5.065306,16.952634,NA,"dog","colon","GSE125483"
"90","ENSCAFG00000000484","-","STK3","chr13",878147,878276,NA,NA,0.000269799295579,0.00604632301958,"0.886,0.856,0.822","1.0,0.965","SE","13","STK3",8.67486589450355,5.94355586702128,7.71310747251773,8.42146410815603,6.12957645035461,7.67996195656029,4.61422797429078,NA,"dog","colon","GSE125483"
"91","ENSCAFG00000000529","-","RGS22","chr13",1920941,1921103,NA,NA,0.000150373325607,0.00386325082812,"1.0,0.737,0.681","1.0,1.0","SE","13","RGS22",2.48180530189991,1.97029354842447,1.57309547798888,2.06809912048193,1.51490032506951,2.1733993236021,1.0293319343528,NA,"dog","colon","GSE125483"
"92","ENSCAFG00000000529","-","RGS22","chr13",1912698,1912857,NA,NA,0.000349279841537,0.0074178088416,"1.0,0.684,0.684","1.0,0.934","SE","13","RGS22",2.48180530189991,1.97029354842447,1.57309547798888,2.06809912048193,1.51490032506951,2.1733993236021,1.0293319343528,NA,"dog","colon","GSE125483"
"93","ENSCAFG00000000529","-","RGS22","chr13",1916860,1917040,1928985,1929148,0.00178991298457,0.0207076584163,"0.373,0.792,0.327","0.128,0.205","MXE","13","RGS22",2.48180530189991,1.97029354842447,1.57309547798888,2.06809912048193,1.51490032506951,2.1733993236021,1.0293319343528,NA,"dog","colon","GSE125483"
"94","ENSCAFG00000000529","-","RGS22","chr13",1926650,1926809,NA,NA,2.60939945429e-07,1.80368897829e-05,"0.84,1.0,1.0","0.058,0.629","SE","13","RGS22",2.48180530189991,1.97029354842447,1.57309547798888,2.06809912048193,1.51490032506951,2.1733993236021,1.0293319343528,NA,"dog","colon","GSE125483"
"95","ENSCAFG00000000555","-","RNF19A","chr13",2158679,2158888,NA,NA,0.00167040138654,0.0242589673692,"1.0,0.861,1.0","0.975,1.0","SE","13","RNF19A",18.69643,16.270826,21.355677,19.379408,20.110407,18.1155546666667,13.822028,NA,"dog","colon","GSE125483"
"96","ENSCAFG00000000557","+","CSNK1G3","chr11",13454439,13454463,NA,NA,7.4755086279e-06,0.000330131653082,"0.818,0.667,0.754","0.447,0.209","SE","11","CSNK1G3",4.75220804734134,6.02366387718696,6.77353936466552,4.65654061818182,5.07882606929674,5.14413751423671,3.95078847798742,NA,"dog","colon","GSE125483"
"97","ENSCAFG00000000561","-","MIOX","chr10",16815869,16815930,NA,NA,3.91908727693e-14,1.17690190926e-11,"0.0,0.028,0.0","1.0,1.0","SE","10","MIOX",1.945465,2.381752,4.453246,3.328739,5.112317,2.55198533333333,3.188521,NA,"dog","colon","GSE125483"
"98","ENSCAFG00000000563","-","SNX31","chr13",2451096,2451300,NA,NA,0.000113378223586,0.0030638279612,"0.631,0.493,0.802","0.85,1.0","SE","13","SNX31",11.0424313182758,9.83998532536168,8.50157549276646,9.39603057661648,4.39661122232064,10.0928157400847,4.2993955716957,NA,"dog","colon","GSE125483"
"99","ENSCAFG00000000572","+","LMF2","chr10",16803075,16803293,NA,NA,0.0032243486291,0.0407569300944,"0.808,0.874,0.955","0.942,0.981","SE","10","LMF2",23.265638,17.315744,19.81036,17.171913,12.620703,19.2510983333333,10.8103543333333,NA,"dog","colon","GSE125483"
"100","ENSCAFG00000000575","-","BAG6","chr12",1131655,1131763,NA,NA,7.68786034833e-10,1.07657928308e-07,"0.602,0.625,0.533","0.782,0.846","SE","12","BAG6",44.6731116726322,48.6765338524229,56.451922747522,45.1447648394824,36.4479809507159,46.1648034548458,30.9666345660793,NA,"dog","colon","GSE125483"
"101","ENSCAFG00000000604","+","CSNK2B","chr12",1153395,1153585,NA,NA,0.00128737570265,0.0197356228676,"0.962,0.891,0.938","0.966,0.948","SE","12","CSNK2B",91.1963841081081,81.7061948212729,61.8785228212729,84.2209631665214,61.7732331787271,85.7078473653008,41.217252,NA,"dog","colon","GSE125483"
"102","ENSCAFG00000000607","-","ABHD16A","chr12",1180170,1180257,NA,NA,2.11194575422e-05,0.000791672092917,"0.972,0.923,0.838","0.982,0.975","SE","12","ABHD16A",47.0776720981912,50.47023,85.3512709328165,42.919205,87.08419,46.8223690327304,57.4784869776055,NA,"dog","colon","GSE125483"
"103","ENSCAFG00000000607","-","ABHD16A","chr12",1181307,1181364,NA,NA,5.62590407382e-05,0.00177630034349,"0.791,0.848,0.951","0.94,0.991","SE","12","ABHD16A",47.0776720981912,50.47023,85.3512709328165,42.919205,87.08419,46.8223690327304,57.4784869776055,NA,"dog","colon","GSE125483"
"104","ENSCAFG00000000607","-","ABHD16A","chr12",1180490,1180557,NA,NA,5.51736170692e-05,0.00174879187787,"0.909,0.889,0.911","0.948,0.97","SE","12","ABHD16A",47.0776720981912,50.47023,85.3512709328165,42.919205,87.08419,46.8223690327304,57.4784869776055,NA,"dog","colon","GSE125483"
"105","ENSCAFG00000000608","+","ARID1B","chr1",46625358,46625400,NA,NA,3.96380924226e-05,0.00133080586821,"0.358,0.371,0.328","0.715,0.667","SE","1","ARID1B",7.59308057398631,7.77339524346147,10.1687872001053,6.88189510005266,6.04784680305424,7.41612363916681,5.40554466771985,NA,"dog","colon","GSE125483"
"106","ENSCAFG00000000616","-","TMEM242","chr1",46899916,46900017,NA,NA,9.67110879491e-07,5.59960452528e-05,"0.7,0.595,0.498","0.793,0.969","SE","1","TMEM242",15.542693075278,11.7396168357571,10.988993716852,12.7816432754491,8.30385413601369,13.3546510621614,6.43094928428856,NA,"dog","colon","GSE125483"
"107","ENSCAFG00000000620","-","PPP6R2","chr10",16850857,16850938,NA,NA,0.00281303318483,0.0366575930021,"0.542,0.505,0.47","0.588,0.694","SE","10","PPP6R2",20.3777683431304,17.2757458437136,20.6556303216702,17.8386536095171,12.5978582605552,18.4973892654537,11.0844961940751,NA,"dog","colon","GSE125483"
"108","ENSCAFG00000000620","-","PPP6R2","chr10",16898200,16898411,NA,NA,8.4594442562e-11,1.42895874945e-08,"0.012,0.02,0.019","0.096,0.11","SE","10","PPP6R2",20.3777683431304,17.2757458437136,20.6556303216702,17.8386536095171,12.5978582605552,18.4973892654537,11.0844961940751,NA,"dog","colon","GSE125483"
"109","ENSCAFG00000000636","-","VARS","chr12",1256359,1256491,NA,NA,3.61145957584e-09,7.64425610219e-08,"0.096,0.0,0.067","0.119,0.085","RI","12","VARS",17.6503301971768,24.1275967365001,21.4817760497423,15.6735235805512,12.4355740708044,19.1504835047427,11.3057833735156,NA,"dog","colon","GSE125483"
"110","ENSCAFG00000000680","+","OXR1","chr13",7570161,7570242,NA,NA,3.77496843094e-05,0.00128173457014,"1.0,0.647,0.631","1.0,1.0","SE","13","OXR1",12.5802418600463,11.522256840494,11.1694468134808,11.1676135364034,5.11301909981991,11.7567040789812,5.4274886377669,NA,"dog","colon","GSE125483"
"111","ENSCAFG00000000686","+","C2","chr12",1387761,1388634,NA,NA,8.28375329232e-06,0.000360523349809,"1.0,0.408,0.527","1.0,1.0","SE","12","C2",17.0882446848597,11.328767270737,10.6900911893309,10.6276707964847,10.1753952540857,13.0148942506938,6.95516214780553,NA,"dog","colon","GSE125483"
"112","ENSCAFG00000000686","+","C2","chr12",1387761,1388284,NA,NA,7.03948564904e-05,0.0021290111606,"0.347,0.239,0.272","1.0,0.657","SE","12","C2",17.0882446848597,11.328767270737,10.6900911893309,10.6276707964847,10.1753952540857,13.0148942506938,6.95516214780553,NA,"dog","colon","GSE125483"
"113","ENSCAFG00000000686","+","C2","chr12",1387761,1388427,NA,NA,2.61632937537e-11,3.15006056795e-09,"0.102,0.003,0.073","0.356,0.455","A3SS","12","C2",17.0882446848597,11.328767270737,10.6900911893309,10.6276707964847,10.1753952540857,13.0148942506938,6.95516214780553,NA,"dog","colon","GSE125483"
"114","ENSCAFG00000000686","+","C2","chr12",1388427,1388634,NA,NA,2.16957948274e-05,0.000808026401622,"1.0,0.758,0.795","1.0,1.0","SE","12","C2",17.0882446848597,11.328767270737,10.6900911893309,10.6276707964847,10.1753952540857,13.0148942506938,6.95516214780553,NA,"dog","colon","GSE125483"
"115","ENSCAFG00000000688","+","HDAC10","chr10",16997267,16997365,NA,NA,1.14394587136e-08,1.15363526363e-06,"0.542,0.565,0.472","0.779,0.984","SE","10","HDAC10",17.7847440136411,14.2676488352571,18.1004243294858,15.5443596621196,9.18032448058762,15.8655841703393,9.09358293669114,NA,"dog","colon","GSE125483"
"116","ENSCAFG00000000692","-","SELENOO","chr10",17030345,17030476,NA,NA,0.00018013173597,0.00446234686348,"0.897,0.933,0.991","1.0,1.0","SE","10","SELENOO",24.3199225233645,21.4955546567545,25.9594698300765,21.8518572557349,18.3943119966015,22.5557781452846,14.784593942226,NA,"dog","colon","GSE125483"
"117","ENSCAFG00000000694","-","DXO","chr12",1425683,1425919,NA,NA,0.00172118813722,0.0247966693948,"1.0,0.782,0.936","1.0,0.951","SE","12","DXO",27.238632,20.634586,21.360941,22.683901,15.391489,23.5190396666667,12.25081,NA,"dog","colon","GSE125483"
"118","ENSCAFG00000000701","+",NA,"chr12",1441973,1442145,NA,NA,0.00274326480621,0.03595317476,"0.91,0.94,0.97","0.98,0.977","SE","12","ENSCAFG00000000701",36.2368183025823,33.8627178295284,26.75390259375,21.0355104258982,25.3871260866392,30.3783488526696,17.3803428934631,NA,"dog","colon","GSE125483"
"119","ENSCAFG00000000718","+","BRD1","chr10",17387257,17387339,NA,NA,0.00480592032095,0.0211927736375,"0.659,0.0,0.683","0.664,0.826","RI","10","BRD1",5.40263787760011,5.50154468826942,6.39834292967313,4.83003522258384,4.07778146964766,5.24473926281779,3.49204146644026,NA,"dog","colon","GSE125483"
"120","ENSCAFG00000000718","+","BRD1","chr10",17388758,17389791,NA,NA,0,0,"0.104,0.005,0.065","0.253,0.166","SE","10","BRD1",5.40263787760011,5.50154468826942,6.39834292967313,4.83003522258384,4.07778146964766,5.24473926281779,3.49204146644026,NA,"dog","colon","GSE125483"
"121","ENSCAFG00000000736","+","LYRM7","chr11",19574885,19574967,NA,NA,0.00281880244891,0.0366873412746,"1.0,0.77,1.0","0.939,0.976","SE","11","LYRM7",5.75126001708279,9.60626095137976,9.8645117674113,4.46094084494087,6.79166894612352,6.60615393780114,5.55206023784494,NA,"dog","colon","GSE125483"
"122","ENSCAFG00000000737","+","CDC42SE2","chr11",19683153,19683325,19724049,19724390,0.00490600813254,0.0431239860761,"0.346,0.386,0.315","0.25,0.277","MXE","11","CDC42SE2",7.397713,13.289399,26.641275,8.202983,30.353371,9.63003166666667,18.9982153333333,NA,"dog","colon","GSE125483"
"123","ENSCAFG00000000737","+","CDC42SE2","chr11",19724049,19724390,19752377,19752479,0.00491956786593,0.0431663681309,"0.506,0.265,0.498","0.549,0.596","MXE","11","CDC42SE2",7.397713,13.289399,26.641275,8.202983,30.353371,9.63003166666667,18.9982153333333,NA,"dog","colon","GSE125483"
"124","ENSCAFG00000000745","-","TBC1D22A","chr10",19429162,19429291,19440986,19441057,0.000341079786787,0.00579015170697,"0.659,1.0,0.66","0.632,0.636","MXE","10","TBC1D22A",14.6556794323175,13.5521546137491,18.6365883586109,12.931943018781,14.6928349780298,13.7132590216159,11.1098077788802,NA,"dog","colon","GSE125483"
"125","ENSCAFG00000000751","-","TNXB","chr12",1468309,1468660,1472488,1472839,0.000252213867423,0.00454180414135,"0.446,0.058,0.424","0.579,0.595","MXE","12","TNXB",30.06255,17.2854598254848,11.35332,20.479757,4.605979,22.6092556084949,5.31976633333333,NA,"dog","colon","GSE125483"
"126","ENSCAFG00000000760","+","MAP3K4","chr1",49683594,49683741,NA,NA,2.36470828556e-05,0.000866002314822,"0.119,0.113,0.109","0.241,0.46","SE","1","MAP3K4",6.20036603848541,5.35057981734947,7.56691103320919,9.00743725046555,4.66819724503414,6.85279436876681,4.07836942608111,NA,"dog","colon","GSE125483"
"127","ENSCAFG00000000768","+","EGFL8","chr12",1560055,1560154,NA,NA,3.121451905e-05,0.000267854318875,"0.027,0.0,0.127","0.14,0.138","RI","12","EGFL8",15.0689933906942,12.6194603818316,10.3180495738552,9.67386465731167,10.0815351144756,12.4541061432792,6.79986156277693,NA,"dog","colon","GSE125483"
"128","ENSCAFG00000000774","+","RNF5","chr12",1572471,1572490,NA,NA,6.2994548682e-05,0.0019496038992,"0.922,0.908,0.899","0.913,1.0","SE","12","RNF5",69.162895,74.962776,96.745537,73.503944,65.798058,72.543205,54.1811983333333,NA,"dog","colon","GSE125483"
"129","ENSCAFG00000000784","-","TTC38","chr10",19896438,19896498,NA,NA,5.00444658935e-07,3.2127120658e-05,"1.0,0.996,1.0","0.995,0.942","SE","10","TTC38",20.6903955308558,51.8028651807024,97.7985111002387,26.1387120310263,97.5684226658711,32.8773242475282,65.1223112553699,NA,"dog","colon","GSE125483"
"130","ENSCAFG00000000803","+","DLA-DRA","chr12",2133636,2133737,NA,NA,4.17140990749e-07,2.73642464975e-05,"0.003,0.014,0.048","0.024,0.038","SE","12","DLA-DRA",208.501523793068,206.553103199172,378.980663872737,77.9633976678738,544.485822915675,164.339341553371,307.822162262804,NA,"dog","colon","GSE125483"
"131","ENSCAFG00000000811","-","SFT2D1","chr1",54344843,54344926,NA,NA,6.05201362358e-08,5.11149288139e-06,"0.976,0.904,0.93","0.936,1.0","SE","1","SFT2D1",54.916176,78.72821,98.829758,44.833958,106.611725,59.4927813333333,68.4804943333333,NA,"dog","colon","GSE125483"
"132","ENSCAFG00000000814","-","HLA-DQB2","chr12",2245742,2245766,NA,NA,0.00141282601224,0.0212676080213,"0.972,1.0,0.957","0.91,0.98","SE","12","HLA-DQB2",32.9165454992679,31.015671,33.7458850483163,10.4130460810151,57.7149047237677,24.7817541934277,30.486929924028,NA,"dog","colon","GSE125483"
"133","ENSCAFG00000000821","+","UTP23","chr13",16217134,16217309,NA,NA,0.00375287406218,0.0458746844317,"1.0,0.933,0.887","1.0,1.0","SE","13","UTP23",9.1411051552381,6.64730196952381,6.1698281552381,7.31032791238095,6.7373440352381,7.69957834571429,4.30239073015873,NA,"dog","colon","GSE125483"
"134","ENSCAFG00000000824","-","P4HA2","chr11",20539572,20539696,NA,NA,7.81853613552e-06,0.000343038272946,"1.0,0.943,0.941","1.0,1.0","SE","11","P4HA2",19.9497056119119,22.958152382105,30.2481750310035,26.6145490084308,36.5252914174599,23.1741356674826,22.2578221494878,NA,"dog","colon","GSE125483"
"135","ENSCAFG00000000824","-","P4HA2","chr11",20519853,20519919,20519968,20520028,1.09115553167e-05,0.000390602052641,"0.81,0.855,0.867","0.928,0.912","MXE","11","P4HA2",19.9497056119119,22.958152382105,30.2481750310035,26.6145490084308,36.5252914174599,23.1741356674826,22.2578221494878,NA,"dog","colon","GSE125483"
"136","ENSCAFG00000000832","-","TAP1","chr12",2420327,2420532,NA,NA,9.78407702301e-07,5.65030448079e-05,"0.96,0.934,0.975","0.986,0.989","SE","12","TAP1",30.9455069461444,26.8607797793146,48.3018155022032,24.0928467337821,64.9541462895961,27.2997111530804,37.7519872639331,NA,"dog","colon","GSE125483"
"137","ENSCAFG00000000832","-","TAP1","chr12",2430823,2430938,NA,NA,3.73201333369e-05,0.00127034161675,"0.974,0.896,0.86","1.0,0.967","SE","12","TAP1",30.9455069461444,26.8607797793146,48.3018155022032,24.0928467337821,64.9541462895961,27.2997111530804,37.7519872639331,NA,"dog","colon","GSE125483"
"138","ENSCAFG00000000840","+","SLC22A4","chr11",20615428,20615532,NA,NA,0.000333445358112,0.00714106790308,"0.67,1.0,0.549","1.0,1.0","SE","11","SLC22A4",6.03684073140496,2.9700248067034,4.67098593158861,4.86327408218549,3.89242494444444,4.62337987343128,2.85447029201102,NA,"dog","colon","GSE125483"
"139","ENSCAFG00000000860","+","AFDN","chr1",55512410,55512605,NA,NA,0.000597608181075,0.0111236613705,"1.0,0.917,0.912","1.0,0.985","SE","1","AFDN",8.47575750385299,13.450484071725,18.2198132279194,11.8237474522822,16.1193940703912,11.2499963426201,11.4464024327702,NA,"dog","colon","GSE125483"
"140","ENSCAFG00000000860","+","AFDN","chr1",55529551,55529776,NA,NA,2.8120317741e-08,6.88947784655e-07,"0.667,0.388,0.304","0.805,0.884","A5SS","1","AFDN",8.47575750385299,13.450484071725,18.2198132279194,11.8237474522822,16.1193940703912,11.2499963426201,11.4464024327702,NA,"dog","colon","GSE125483"
"141","ENSCAFG00000000875","-","TAF2","chr13",18755812,18755968,NA,NA,6.02303306991e-05,0.00187756072411,"0.139,0.081,0.156","0.274,0.211","SE","13","TAF2",6.85058667098781,7.31984261394866,8.68380662743064,6.97408157013223,5.43532530619653,7.0481702850229,4.70637731120906,NA,"dog","colon","GSE125483"
"142","ENSCAFG00000000899","+","SULT4A1","chr10",21810829,21811968,NA,NA,3.08565439866e-09,6.99782336839e-08,"0.135,0.0,0.319","1.0,1.0","RI","10","SULT4A1",0.877931449146251,0.576842607770354,0.287924,0.739835510022272,0.130709,0.731536522312959,0.139544333333333,NA,"dog","colon","GSE125483"
"143","ENSCAFG00000000901","-","ZUP1","chr1",57084777,57084929,57089780,57089946,0.00287236466098,0.0291365121668,"0.3,0.321,0.35","0.462,0.424","MXE","1","ZUP1",8.47455725520111,7.09218462598243,7.6137836828479,8.22943979288026,7.40056869579288,7.93206055802127,5.00478412621359,NA,"dog","colon","GSE125483"
"144","ENSCAFG00000000909","+","TTLL12","chr10",22374128,22374262,NA,NA,5.17036631497e-05,0.00166158728174,"1.0,0.851,1.0","0.984,1.0","SE","10","TTLL12",6.67941446070569,12.0729539534884,11.0957099278268,6.40346013472334,6.53265205292702,8.38527618297248,5.87612066025127,NA,"dog","colon","GSE125483"
"145","ENSCAFG00000000917","+","SLC39A7","chr12",2664307,2664722,NA,NA,0.00018962269974,0.00464635784757,"0.971,0.959,0.866","1.0,0.976","SE","12","SLC39A7",44.2974690378657,52.2948910823293,54.7634243691911,37.0629410304073,47.4335348399312,44.5517670502008,34.0656530697074,NA,"dog","colon","GSE125483"
"146","ENSCAFG00000000917","+","SLC39A7","chr12",2668305,2668422,NA,NA,0.00322562894409,0.0407569300944,"0.929,0.983,0.972","1.0,1.0","SE","12","SLC39A7",44.2974690378657,52.2948910823293,54.7634243691911,37.0629410304073,47.4335348399312,44.5517670502008,34.0656530697074,NA,"dog","colon","GSE125483"
"147","ENSCAFG00000000963","-","RGL2","chr12",2738586,2738786,NA,NA,0.000653298823292,0.0118900385839,"1.0,0.56,1.0","1.0,1.0","SE","12","RGL2",30.3450876901993,28.0902371749723,34.1516283524363,26.7500647220377,17.387501288206,28.3951298624031,17.1797098802141,NA,"dog","colon","GSE125483"
"148","ENSCAFG00000000970","-","SERHL2","chr10",22926863,22926977,22927086,22927236,6.62176274869e-05,0.00165209636255,"0.245,0.152,0.236","0.338,0.286","MXE","10","SERHL2",21.010977,26.872671,35.250935,19.496454,57.372528,22.460034,30.8744876666667,NA,"dog","colon","GSE125483"
"149","ENSCAFG00000000987","+","KIFC1","chr12",2818027,2821039,NA,NA,1.80482619417e-05,0.000166096323666,"0.133,0.001,0.146","0.228,0.065","RI","12","KIFC1",4.24475452883909,6.00321810157972,13.0029645439015,3.60048383027186,7.28967903141073,4.61615215356356,6.76421452510408,NA,"dog","colon","GSE125483"
"150","ENSCAFG00000000989","-","SERINC1","chr1",61820531,61820611,NA,NA,0.00235918048882,0.0319290246064,"0.989,0.908,0.947","0.959,1.0","SE","1","SERINC1",67.4577579124502,59.5124973803297,72.5882257009664,66.827629762365,49.0750644957362,64.5992950183816,40.5544300655675,NA,"dog","colon","GSE125483"
"151","ENSCAFG00000000989","-","SERINC1","chr1",61826820,61826990,NA,NA,0.000643903360886,0.0117634019582,"0.992,0.873,0.934","0.95,1.0","SE","1","SERINC1",67.4577579124502,59.5124973803297,72.5882257009664,66.827629762365,49.0750644957362,64.5992950183816,40.5544300655675,NA,"dog","colon","GSE125483"
"152","ENSCAFG00000000998","+","PHF1","chr12",2826525,2826606,NA,NA,0.00384705891454,0.0466881281021,"0.946,0.935,0.925","0.909,0.821","SE","12","PHF1",33.5873342442982,18.2829949618421,19.8863833092105,25.153013904386,12.6133723364035,25.6744477035088,10.8332518818713,NA,"dog","colon","GSE125483"
