"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474237","FPKM.SRR8474247","FPKM.SRR8474267","FPKM.SRR8474278","FPKM.SRR8474288","FPKM.SRR8474299","..files.spleen_mean_female","..files.spleen_mean_male","Remark","Organism","Tissue","GEO_accession"
"81","ENSCAFG00000001114","-","ARHGAP18","chr1",68220648,68220703,NA,NA,0.000117080934768,0.00662967962347,"0.049,0.008,0.011","0.123,0.174,0.046","SE","1","ARHGAP18",26.0891139537509,31.9743917534596,27.3910339981792,34.3103577161326,41.1197920755645,19.1179062625637,31.5333133424982,28.4675519107186,NA,"dog","spleen","GSE125483"
"82","ENSCAFG00000001126","-","KLHL3","chr11",25384894,25385004,NA,NA,0.00170727906591,0.045811727456,"1.0,0.721,0.876","1.0,1.0,1.0","SE","11","KLHL3",0.81154036559655,1.8717514226162,2.49050203785338,4.57279417345472,2.06775815476761,0.68647853617633,1.78993351940585,2.37700804408242,NA,"dog","spleen","GSE125483"
"83","ENSCAFG00000001136","-","EPB41L2","chr1",69140548,69141118,69148478,69148625,0.000169364016362,0.00542654124518,"0.257,0.318,0.268","0.26,0.303,0.006","MXE","1","EPB41L2",44.9029534548664,44.6955935683308,43.0692708862834,42.7923624077156,35.9744031878467,51.7231332879476,41.3155425096655,46.4036964213313,NA,"dog","spleen","GSE125483"
"84","ENSCAFG00000001136","-","EPB41L2","chr1",69140548,69141118,69147041,69147143,0.000417590905509,0.0111176013539,"0.036,0.086,0.071","0.055,0.056,0.006","MXE","1","EPB41L2",44.9029534548664,44.6955935683308,43.0692708862834,42.7923624077156,35.9744031878467,51.7231332879476,41.3155425096655,46.4036964213313,NA,"dog","spleen","GSE125483"
"85","ENSCAFG00000001136","-","EPB41L2","chr1",69147041,69147143,NA,NA,0.000550885743739,0.0201589751849,"0.176,0.291,0.3","0.321,0.215,0.0","SE","1","EPB41L2",44.9029534548664,44.6955935683308,43.0692708862834,42.7923624077156,35.9744031878467,51.7231332879476,41.3155425096655,46.4036964213313,NA,"dog","spleen","GSE125483"
"86","ENSCAFG00000001136","-","EPB41L2","chr1",69147041,69147143,69150515,69150578,0.000470235258828,0.0121512636011,"0.863,0.764,0.769","0.723,0.833,1.0","MXE","1","EPB41L2",44.9029534548664,44.6955935683308,43.0692708862834,42.7923624077156,35.9744031878467,51.7231332879476,41.3155425096655,46.4036964213313,NA,"dog","spleen","GSE125483"
"87","ENSCAFG00000001136","-","EPB41L2","chr1",69138580,69138703,69140548,69141118,2.05906703052e-05,0.001275002068,"0.202,0.275,0.223","0.289,0.245,0.001","MXE","1","EPB41L2",44.9029534548664,44.6955935683308,43.0692708862834,42.7923624077156,35.9744031878467,51.7231332879476,41.3155425096655,46.4036964213313,NA,"dog","spleen","GSE125483"
"88","ENSCAFG00000001136","-","EPB41L2","chr1",69140548,69141118,69148478,69148625,0.0016202167352,0.0279007721159,"0.463,0.517,0.502","0.428,0.504,0.997","MXE","1","EPB41L2",44.9029534548664,44.6955935683308,43.0692708862834,42.7923624077156,35.9744031878467,51.7231332879476,41.3155425096655,46.4036964213313,NA,"dog","spleen","GSE125483"
"89","ENSCAFG00000001136","-","EPB41L2","chr1",69138580,69138703,69148478,69148625,1.55480079145e-07,3.89477598258e-05,"0.112,0.194,0.132","0.156,0.168,0.0","MXE","1","EPB41L2",44.9029534548664,44.6955935683308,43.0692708862834,42.7923624077156,35.9744031878467,51.7231332879476,41.3155425096655,46.4036964213313,NA,"dog","spleen","GSE125483"
"90","ENSCAFG00000001136","-","EPB41L2","chr1",69138580,69138703,69147041,69147143,9.50746593276e-06,0.000737966827541,"0.011,0.046,0.031","0.03,0.027,0.001","MXE","1","EPB41L2",44.9029534548664,44.6955935683308,43.0692708862834,42.7923624077156,35.9744031878467,51.7231332879476,41.3155425096655,46.4036964213313,NA,"dog","spleen","GSE125483"
"91","ENSCAFG00000001142","+","SLC25A17","chr10",24459338,24459421,NA,NA,3.9064612519e-05,0.00297043254933,"1.0,0.957,1.0","0.972,0.968,0.921","SE","10","SLC25A17",19.5388063174521,17.6497254878301,18.3121703231486,23.1551001393061,15.7072530326256,17.7080578984982,17.8527432244088,19.5042945085448,NA,"dog","spleen","GSE125483"
"92","ENSCAFG00000001147","+","AKAP7","chr1",69447319,69447388,NA,NA,0.00170111475758,0.0457721824707,"0.413,0.378,0.153","0.225,0.336,0.0","SE","1","AKAP7",14.4689002930034,10.4979963904675,10.9081445166514,15.3914491643752,10.3621295080965,7.21645324350748,11.9130581059171,11.0352995994501,NA,"dog","spleen","GSE125483"
"93","ENSCAFG00000001147","+","AKAP7","chr1",69425617,69425765,69447319,69447388,2.2207008161e-05,0.00134486617555,"0.799,0.75,0.909","0.895,0.848,1.0","MXE","1","AKAP7",14.4689002930034,10.4979963904675,10.9081445166514,15.3914491643752,10.3621295080965,7.21645324350748,11.9130581059171,11.0352995994501,NA,"dog","spleen","GSE125483"
"94","ENSCAFG00000001147","+","AKAP7","chr1",69425617,69425765,69481185,69481378,0.000849703410466,0.0178050018824,"0.424,0.393,0.524","0.551,0.565,0.884","MXE","1","AKAP7",14.4689002930034,10.4979963904675,10.9081445166514,15.3914491643752,10.3621295080965,7.21645324350748,11.9130581059171,11.0352995994501,NA,"dog","spleen","GSE125483"
"95","ENSCAFG00000001152","-","FAM13B","chr11",25660066,25660222,NA,NA,0.000555871033043,0.0202809985827,"1.0,0.978,0.979","0.956,0.922,0.897","SE","11","FAM13B",11.8867943258427,15.6598304101124,15.0245099569288,22.698627593633,14.7445921947566,9.04162677902622,13.8852988258427,15.8000282609239,NA,"dog","spleen","GSE125483"
"96","ENSCAFG00000001181","-","TRAPPC9","chr13",35051628,35051772,NA,NA,0.000303064784397,0.0134224229398,"1.0,1.0,1.0","1.0,0.459,0.947","SE","13","TRAPPC9",8.019236,7.991463,7.516078,6.575472,7.705057,6.634057,7.74679033333333,7.06699733333333,NA,"dog","spleen","GSE125483"
"97","ENSCAFG00000001231","+","SNRPC","chr12",4002122,4002231,4005967,4006057,0.000611881348338,0.0144724382433,"0.134,0.077,0.129","0.135,0.173,0.381","MXE","12","SNRPC",40.99976,29.465712,25.223249,15.149302,22.220079,31.954094,29.4810293333333,25.523036,NA,"dog","spleen","GSE125483"
"98","ENSCAFG00000001301","+","GSDMD","chr13",37222237,37222487,NA,NA,0.00416632226262,0.0446549447868,"1.0,1.0,1.0","1.0,1.0,0.202","A5SS","13","GSDMD",33.0988489756098,27.4171240640529,20.2503396391612,24.6257282619102,29.7953519083656,23.9271897690905,27.7148468410455,25.3233473650179,NA,"dog","spleen","GSE125483"
"99","ENSCAFG00000001313","+","FANCE","chr12",4593789,4593933,NA,NA,0.000744750360721,0.0249457286157,"0.788,0.788,1.0","0.837,1.0,0.981","SE","12","FANCE",11.460544892562,12.3829197272727,9.10132825619835,8.788757,8.022002,10.1161358512397,9.52795838292012,10.4292708595041,NA,"dog","spleen","GSE125483"
"100","ENSCAFG00000001325","-","PYCR3","chr13",37261062,37261275,NA,NA,0.000613077536279,0.0218876157007,"1.0,1.0,0.905","1.0,0.962,0.834","SE","13","PYCR3",20.440144,17.862263,12.303199,6.241225,14.675824,13.45333,15.806389,12.5189393333333,NA,"dog","spleen","GSE125483"
"101","ENSCAFG00000001345","+","MATR3","chr11",26771738,26772830,NA,NA,4.06806538424e-05,0.00306939727123,"1.0,0.99,0.936","0.949,0.985,0.697","SE","11","MATR3",114.573633423698,108.332724036653,98.9228838453204,176.723034336561,93.8441306196404,65.7952757976026,102.446882629553,116.950344723606,NA,"dog","spleen","GSE125483"
"102","ENSCAFG00000001345","+","MATR3","chr11",26771738,26772830,26777624,26777686,0.000826044738372,0.0175765735644,"0.479,0.584,0.496","0.529,0.527,0.0","MXE","11","MATR3",114.573633423698,108.332724036653,98.9228838453204,176.723034336561,93.8441306196404,65.7952757976026,102.446882629553,116.950344723606,NA,"dog","spleen","GSE125483"
"103","ENSCAFG00000001355","-","KIAA2026","chr11",26962852,26962942,NA,NA,0.0017067727814,0.045811727456,"1.0,0.779,0.861","0.469,0.54,0.306","SE","11","KIAA2026",4.962744,7.18710957244656,7.45694408551069,10.069238,5.89332800950119,4.71525930071259,6.10433869833729,7.32386895771972,NA,"dog","spleen","GSE125483"
"104","ENSCAFG00000001423","-","CPNE5","chr12",5834676,5834718,NA,NA,0.000420134304633,0.016635390263,"0.501,0.642,1.0","0.79,1.0,1.0","SE","12","CPNE5",1.25456750191571,2.21867236570881,1.57835518812261,1.16616674923372,2.29243923371648,0.177287835440613,1.70845397458493,1.18737565012771,NA,"dog","spleen","GSE125483"
"105","ENSCAFG00000001444","+","FGD2","chr12",6085757,6085788,NA,NA,9.32440400336e-06,0.00107047814588,"0.881,0.895,0.882","0.842,0.802,0.788","SE","12","FGD2",37.6192736273396,28.8114652250263,36.9079421318612,34.7375956529968,32.3184321600421,23.9432309356467,35.615215973081,29.1640972712233,NA,"dog","spleen","GSE125483"
"106","ENSCAFG00000001444","+","FGD2","chr12",6087144,6087276,6090287,6090434,0.000102024520422,0.00372355716587,"0.085,0.17,0.127","0.126,0.176,0.001","MXE","12","FGD2",37.6192736273396,28.8114652250263,36.9079421318612,34.7375956529968,32.3184321600421,23.9432309356467,35.615215973081,29.1640972712233,NA,"dog","spleen","GSE125483"
"107","ENSCAFG00000001460","-","PTPRD","chr11",29213544,29213586,NA,NA,0.000121856124532,0.00682091404527,"1.0,0.512,0.0","0.759,1.0,1.0","SE","11","PTPRD",0.669845125247198,1.02870434195781,1.1816768436058,2.19077071193144,0.561100956163481,0.879847037903758,0.80420764167216,1.36644069726434,NA,"dog","spleen","GSE125483"
"108","ENSCAFG00000001487","-","LGALS1","chr10",26934258,26934338,NA,NA,0.0001392259367,0.0075338988852,"0.981,0.967,0.968","0.99,1.0,0.983","SE","10","LGALS1",323.465956414365,210.989733933702,196.565312752762,161.799219744475,216.792208407459,248.672949910221,245.607825858195,207.153967862799,NA,"dog","spleen","GSE125483"
"109","ENSCAFG00000001498","-","MPDZ","chr11",33726585,33726684,33731165,33731276,1.21077410442e-06,0.000173458550512,"1.0,0.974,1.0","0.774,1.0,0.75","MXE","11","MPDZ",7.78761514512106,11.7383420432869,10.9330155338225,13.763495532942,8.48110973088775,12.0929026102715,9.0672468032771,12.5315800621668,NA,"dog","spleen","GSE125483"
"110","ENSCAFG00000001498","-","MPDZ","chr11",33726585,33726684,NA,NA,3.47396889463e-05,0.00271201171707,"0.0,0.008,0.0","0.043,0.0,0.08","SE","11","MPDZ",7.78761514512106,11.7383420432869,10.9330155338225,13.763495532942,8.48110973088775,12.0929026102715,9.0672468032771,12.5315800621668,NA,"dog","spleen","GSE125483"
"111","ENSCAFG00000001520","-","NFIB","chr11",34593312,34593401,NA,NA,0.000679295372003,0.0234785974208,"1.0,1.0,1.0","1.0,1.0,0.559","SE","11","NFIB",6.47436616540813,5.07468526573175,4.21930449047105,4.61237929521755,4.52531414958648,6.20499592340885,5.07299493515522,5.29735349478605,NA,"dog","spleen","GSE125483"
"112","ENSCAFG00000001523","+","GPAA1","chr13",37577676,37577788,NA,NA,0.000412769529259,0.0165079617064,"0.985,1.0,1.0","0.971,1.0,0.958","SE","13","GPAA1",40.1344357939334,39.4409978681174,30.4252444596109,27.1462982096934,33.7447350474777,38.9388557197494,34.768138433674,35.1753839325201,NA,"dog","spleen","GSE125483"
"113","ENSCAFG00000001523","+","GPAA1","chr13",37578858,37579273,NA,NA,2.54639436669e-05,0.00215449985794,"1.0,0.975,0.982","1.0,1.0,0.818","SE","13","GPAA1",40.1344357939334,39.4409978681174,30.4252444596109,27.1462982096934,33.7447350474777,38.9388557197494,34.768138433674,35.1753839325201,NA,"dog","spleen","GSE125483"
"114","ENSCAFG00000001534","-","TLE4","chr1",79221156,79221231,NA,NA,0.000228979401774,0.0108118903015,"1.0,1.0,1.0","1.0,0.829,0.889","SE","1","TLE4",11.0739332878788,12.3236591060606,12.5708932878788,10.0840579772727,10.2106684393939,10.6060973127706,11.2851650050505,11.0046047987013,NA,"dog","spleen","GSE125483"
"115","ENSCAFG00000001551","-","PSIP1","chr11",35766008,35766071,35767853,35767958,0.000935143962996,0.0189469793385,"0.449,0.436,0.485","0.534,0.563,0.527","MXE","11","PSIP1",40.1652297980813,57.7169060758337,58.3317866582915,72.8866564924623,44.1046387729557,34.5189203540429,47.5338850764428,55.0408276407796,NA,"dog","spleen","GSE125483"
"116","ENSCAFG00000001568","-","MOCS1","chr12",8805832,8805880,NA,NA,0.000686555457118,0.0235902711351,"0.945,0.937,1.0","1.0,1.0,0.67","SE","12","MOCS1",2.17197241682723,3.0990943150289,2.30148924181118,1.91222035966602,1.85530647976879,2.25320276685934,2.10958937946907,2.42150581385142,NA,"dog","spleen","GSE125483"
"117","ENSCAFG00000001568","-","MOCS1","chr12",8805817,8805880,NA,NA,0.000222654243485,0.0106372311359,"0.947,0.961,1.0","1.0,1.0,0.743","SE","12","MOCS1",2.17197241682723,3.0990943150289,2.30148924181118,1.91222035966602,1.85530647976879,2.25320276685934,2.10958937946907,2.42150581385142,NA,"dog","spleen","GSE125483"
"118","ENSCAFG00000001576","-","FBXL6","chr13",37782956,37783020,NA,NA,0.00142022820313,0.0399780583141,"0.937,0.939,0.919","0.822,0.961,0.822","SE","13","FBXL6",13.8942251394199,14.2446469640738,9.71747949307845,7.46173177323665,9.78243867798286,11.7199137076467,11.1313811034937,11.1420974816524,NA,"dog","spleen","GSE125483"
"119","ENSCAFG00000001578","-","OARD1","chr12",9825223,9825282,NA,NA,7.29270732691e-08,2.9651945416e-05,"1.0,0.825,0.915","0.949,1.0,1.0","SE","12","OARD1",32.4159824513818,37.3999091545548,33.7665003756397,48.5595952139202,32.6046928341863,43.584497493347,32.9290585537359,43.1813339539407,NA,"dog","spleen","GSE125483"
"120","ENSCAFG00000001578","-","OARD1","chr12",9824053,9824166,NA,NA,1.52533541353e-11,2.350220749e-08,"1.0,0.788,0.889","0.945,1.0,1.0","SE","12","OARD1",32.4159824513818,37.3999091545548,33.7665003756397,48.5595952139202,32.6046928341863,43.584497493347,32.9290585537359,43.1813339539407,NA,"dog","spleen","GSE125483"
"121","ENSCAFG00000001591","-","TREM1","chr12",9994493,9994698,NA,NA,4.19792601494e-05,0.00314307631937,"1.0,1.0,1.0","0.896,0.938,0.891","SE","12","TREM1",3.06743515042735,3.92220887948718,6.56661725726496,6.75734372735043,5.78174378803419,5.10923988547009,5.13859873190883,5.26293083076923,NA,"dog","spleen","GSE125483"
"122","ENSCAFG00000001598","-","HAUS6","chr11",38905564,38905646,NA,NA,1.41788185237e-06,0.000272123892778,"1.0,1.0,1.0","1.0,0.823,0.784","SE","11","HAUS6",4.333642,6.41872,6.911521,9.77659,5.140237,3.344659,5.4618,6.513323,NA,"dog","spleen","GSE125483"
"123","ENSCAFG00000001600","-","CPSF1","chr13",37825091,37825182,NA,NA,0.000478049290244,0.00437756564352,"0.264,0.254,0.122","0.196,0.059,0.009","RI","13","CPSF1",23.7443107305046,32.3940196169725,23.8091174334862,21.2988553172018,24.1311889763761,32.832673716055,23.8948723801223,28.8418495500764,NA,"dog","spleen","GSE125483"
"124","ENSCAFG00000001610","-","VPS28","chr13",37843532,37843622,NA,NA,0.000617958164557,0.021972131746,"0.897,0.961,0.888","0.874,0.911,0.851","SE","13","VPS28",82.6741596976744,51.7123951833105,32.6125690068399,41.7298878303693,58.6075286860465,53.2543085964432,57.9647524635203,48.898863870041,NA,"dog","spleen","GSE125483"
"125","ENSCAFG00000001652","-","HACD4","chr11",40597471,40597584,NA,NA,0.000735858866153,0.0247327994336,"0.926,0.972,0.976","1.0,1.0,1.0","SE","11","HACD4",26.337765,21.38854,32.253784,26.950403,24.449738,11.109504,27.680429,19.816149,NA,"dog","spleen","GSE125483"
"126","ENSCAFG00000001697","+","UBR2","chr12",11174096,11174178,NA,NA,0.000114315289346,0.00651085621713,"0.178,0.093,0.042","0.0,0.0,0.027","SE","12","UBR2",7.89815161998921,12.6959623929534,12.612738442567,17.8427531885673,11.8931327434837,8.41184339942477,10.8013409353466,12.9835196603152,NA,"dog","spleen","GSE125483"
"127","ENSCAFG00000001701","+","RBFOX2","chr10",28474251,28474263,NA,NA,0.000968751878692,0.0189640519283,"0.072,0.024,0.024","0.099,0.0,0.467","A3SS","10","RBFOX2",7.05828926649076,7.6042662542876,6.97536177077836,9.82180991062005,9.66759246932718,7.48988199670185,7.90041450219877,8.30531938720317,NA,"dog","spleen","GSE125483"
"128","ENSCAFG00000001702","+","NMRK1","chr1",83158314,83158398,NA,NA,0.000137470536584,0.00745777371057,"0.9,0.946,1.0","1.0,1.0,0.984","SE","1","NMRK1",11.1391610142518,8.15685738954869,10.4078467387173,13.4060117743468,9.45270062945368,4.7902059976247,10.3332361274743,8.7843583871734,NA,"dog","spleen","GSE125483"
"129","ENSCAFG00000001702","+","NMRK1","chr1",83156255,83156362,NA,NA,0.000136022420246,0.00742920961325,"0.759,0.934,1.0","1.0,1.0,0.964","SE","1","NMRK1",11.1391610142518,8.15685738954869,10.4078467387173,13.4060117743468,9.45270062945368,4.7902059976247,10.3332361274743,8.7843583871734,NA,"dog","spleen","GSE125483"
"130","ENSCAFG00000001720","-","C11H9orf72","chr11",45668321,45668379,NA,NA,7.88616473736e-05,0.00505180465397,"1.0,1.0,1.0","0.924,1.0,0.908","SE","11","C11H9orf72",4.685718,6.709083,7.935021,12.781048,5.884276,5.587242,6.16833833333333,8.35912433333333,NA,"dog","spleen","GSE125483"
"131","ENSCAFG00000001732","-","HMGXB4","chr10",28852029,28852682,NA,NA,0.00326793791038,0.0209186711352,"1.0,1.0,0.314","1.0,0.469,0.0","RI","10","HMGXB4",3.64999393608892,5.55395575998611,5.15944089475512,7.23800289683918,4.87230929350469,3.9130903827718,4.56058137478291,5.5683496798657,NA,"dog","spleen","GSE125483"
"132","ENSCAFG00000001763","+","RRP36","chr12",11551380,11551528,NA,NA,0.000199195145313,0.00976790264495,"0.958,1.0,1.0","0.98,0.988,0.92","SE","12","RRP36",55.490086,45.993084,36.945652,48.462711,40.226593,37.823803,44.220777,44.0931993333333,NA,"dog","spleen","GSE125483"
"133","ENSCAFG00000001779","-","ASB15","chr14",11964344,11964417,11969654,11969746,0.00184442343209,0.030556599332,"0.815,0.673,0.0","0.469,0.469,0.0","MXE","14","ASB15",0.455781077931537,1.2805008230153,1.20542862005341,1.44669285967468,1.28204256615683,0.330853718863802,0.981084088047259,1.01934913385126,NA,"dog","spleen","GSE125483"
"134","ENSCAFG00000001781","-","WFS1","chr13",38462724,38462797,NA,NA,7.97535014158e-05,0.00507561685641,"1.0,1.0,1.0","1.0,1.0,0.619","SE","13","WFS1",2.16490930594041,22.0224858548112,20.4769788024293,15.6266612121845,28.5392760799013,34.8701271867527,17.060388062757,24.1730914179161,NA,"dog","spleen","GSE125483"
"135","ENSCAFG00000001781","-","WFS1","chr13",38455505,38455624,NA,NA,0.000281719988121,0.0126299428059,"0.028,0.036,0.024","0.024,0.031,0.005","SE","13","WFS1",2.16490930594041,22.0224858548112,20.4769788024293,15.6266612121845,28.5392760799013,34.8701271867527,17.060388062757,24.1730914179161,NA,"dog","spleen","GSE125483"
"136","ENSCAFG00000001781","-","WFS1","chr13",38459844,38460198,NA,NA,9.12736553005e-12,1.67002266183e-08,"0.181,0.263,0.449","0.191,0.09,0.002","SE","13","WFS1",2.16490930594041,22.0224858548112,20.4769788024293,15.6266612121845,28.5392760799013,34.8701271867527,17.060388062757,24.1730914179161,NA,"dog","spleen","GSE125483"
"137","ENSCAFG00000001781","-","WFS1","chr13",38457257,38457840,NA,NA,3.90270501471e-08,1.68017190155e-05,"0.203,0.252,0.318","0.237,0.2,0.013","SE","13","WFS1",2.16490930594041,22.0224858548112,20.4769788024293,15.6266612121845,28.5392760799013,34.8701271867527,17.060388062757,24.1730914179161,NA,"dog","spleen","GSE125483"
"138","ENSCAFG00000001786","+","ACO1","chr11",49747348,49747491,49750022,49750170,5.74837340771e-05,0.00251422903571,"0.282,0.39,0.394","0.293,0.334,0.0","MXE","11","ACO1",10.9045730238406,12.8032119025889,17.5331261436022,15.8950478681319,9.92131162953995,9.88953434512945,12.7863369323276,12.8625980386168,NA,"dog","spleen","GSE125483"
"139","ENSCAFG00000001792","+","LIMCH1","chr13",38740594,38740861,NA,NA,0.000119645056916,0.00674876501198,"0.055,0.043,0.026","0.092,0.038,0.223","SE","13","LIMCH1",8.61016531264444,17.7764431431165,21.0822778895675,26.4724354455266,16.9405699019478,11.4317872589964,15.5443377013866,18.5602219492132,NA,"dog","spleen","GSE125483"
"140","ENSCAFG00000001805","-","RIC8B","chr10",31906709,31906854,NA,NA,6.90204143765e-05,0.00454061265365,"1.0,1.0,1.0","1.0,0.828,0.879","SE","10","RIC8B",3.54166194912281,4.02016461403509,4.32426566315789,6.26005318289474,3.48588527192983,3.69433553114035,3.78393762807018,4.65818444269006,NA,"dog","spleen","GSE125483"
"141","ENSCAFG00000001805","-","RIC8B","chr10",31906709,31906854,31916774,31916919,2.24892394506e-05,0.00134715433274,"0.496,0.392,0.477","0.649,0.581,0.688","MXE","10","RIC8B",3.54166194912281,4.02016461403509,4.32426566315789,6.26005318289474,3.48588527192983,3.69433553114035,3.78393762807018,4.65818444269006,NA,"dog","spleen","GSE125483"
"142","ENSCAFG00000001825","+","CEMIP2","chr1",86015865,86016020,86018462,86018566,0.000471464133638,0.0121512636011,"0.338,0.205,0.253","0.262,0.269,0.002","MXE","1","CEMIP2",3.67504409132007,6.62458203146474,10.2671483283906,13.2173937490054,8.80014575081374,4.32891105660036,7.5807793901748,8.0569622790235,NA,"dog","spleen","GSE125483"
