"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474313","FPKM.SRR8474330","FPKM.SRR8474340","FPKM.SRR8474349","FPKM.SRR8474359","..files.liver_mean_female","..files.liver_mean_male","Remark","Organism","Tissue","GEO_accession"
"336","ENSMUSG00000053460","+","Ggcx","chr6",72427897,72428049,NA,NA,0.000400483846777,0.0343256236978,"1.0,0.137,0.489","0.096,0.0","SE","6","Ggcx",10.0456238329223,9.87415260450062,8.91417741769421,8.42550444143033,8.404136777127,9.44842695961775,5.77277139827374,NA,"mus","liver","GSE125483"
"337","ENSMUSG00000054405","+","Dnajc8","chr4",132535982,132536146,NA,NA,0.000239967614596,0.0227441471554,"0.012,0.0,0.021","0.05,0.108","SE","4","Dnajc8",6.55661627592955,6.52698436634051,5.68539768375734,6.94169525048924,5.6269740927593,6.67509863091977,3.77079059217221,NA,"mus","liver","GSE125483"
"338","ENSMUSG00000054648","-","Zfp869","chr8",69714301,69714409,NA,NA,0.000451708239928,0.0380916330283,"1.0,1.0,1.0","0.641,0.498","SE","8","Zfp869",0.701938645498693,1.39747693462832,1.39200181646121,1.43931586950567,2.14468048599178,1.17957714987756,1.17889410081766,NA,"mus","liver","GSE125483"
"339","ENSMUSG00000054792","-","Klhl18","chr9",110436248,110436233,NA,NA,8.19090334558e-07,0.00021427403152,"1.0,0.0,0.0","1.0,1.0","A3SS","9","Klhl18",0.993873424868252,1.02446466073209,1.08907346631534,0.798166327303803,0.957312962968238,0.938834804301382,0.682128809761193,NA,"mus","liver","GSE125483"
"340","ENSMUSG00000054823","+","Nsd3","chr8",25691014,25691161,NA,NA,0.000231090272656,0.0221015300403,"0.679,0.685,0.765","1.0,1.0","SE","8","Nsd3",3.73429841331073,3.9850773688609,4.5406927718767,3.43385915817841,4.86826087113184,3.71774498011668,3.13631788100285,NA,"mus","liver","GSE125483"
"341","ENSMUSG00000056698","-","Elmod3","chr6",72597623,72597645,NA,NA,1.43749813286e-06,0.00060938265443,"0.64,1.0,0.258","0.0,0.0","SE","6","Elmod3",5.46400690393258,6.01716165758427,5.16909608398876,5.52284386713483,6.00706462191011,5.66800414288389,3.72538690196629,NA,"mus","liver","GSE125483"
"342","ENSMUSG00000056917","-","Sipa1","chr19",5661595,5661623,NA,NA,3.91752739137e-07,0.000211884197013,"0.557,0.125,0.35","1.0,1.0","SE","19","Sipa1",2.56591117085313,2.63697635392623,2.37576294636796,2.39207751436977,2.04507731387192,2.53165501304971,1.47361342007996,NA,"mus","liver","GSE125483"
"343","ENSMUSG00000056917","-","Sipa1","chr19",5661595,5661658,NA,NA,3.71695598411e-07,0.000208215909324,"0.481,0.346,0.284","1.0,1.0","SE","19","Sipa1",2.56591117085313,2.63697635392623,2.37576294636796,2.39207751436977,2.04507731387192,2.53165501304971,1.47361342007996,NA,"mus","liver","GSE125483"
"344","ENSMUSG00000056917","-","Sipa1","chr19",5662587,5662841,NA,NA,4.94150665942e-08,4.55926658547e-05,"0.375,0.179,0.433","1.0,1.0","SE","19","Sipa1",2.56591117085313,2.63697635392623,2.37576294636796,2.39207751436977,2.04507731387192,2.53165501304971,1.47361342007996,NA,"mus","liver","GSE125483"
"345","ENSMUSG00000056917","-","Sipa1","chr19",5661595,5661626,NA,NA,1.17387729059e-06,0.00051145181397,"0.582,0.295,0.41","1.0,1.0","SE","19","Sipa1",2.56591117085313,2.63697635392623,2.37576294636796,2.39207751436977,2.04507731387192,2.53165501304971,1.47361342007996,NA,"mus","liver","GSE125483"
"346","ENSMUSG00000056962","-","Jmjd6","chr11",116840447,116839837,NA,NA,0.000436224395462,0.0284899786681,"0.803,0.92,1.0","0.713,0.493","A5SS","11","Jmjd6",3.24811254469987,3.79336813324819,3.57976524606215,3.08489776500639,3.16305640357599,3.37545948098482,2.24760721654605,NA,"mus","liver","GSE125483"
"347","ENSMUSG00000056962","-","Jmjd6","chr11",116840447,116840409,NA,NA,0.000496539126612,0.029996425068,"0.823,0.833,0.977","1.0,1.0","A5SS","11","Jmjd6",3.24811254469987,3.79336813324819,3.57976524606215,3.08489776500639,3.16305640357599,3.37545948098482,2.24760721654605,NA,"mus","liver","GSE125483"
"348","ENSMUSG00000056962","-","Jmjd6","chr11",116839837,116839926,NA,NA,0.000164980390923,0.0172514495442,"0.689,0.899,1.0","0.509,0.425","SE","11","Jmjd6",3.24811254469987,3.79336813324819,3.57976524606215,3.08489776500639,3.16305640357599,3.37545948098482,2.24760721654605,NA,"mus","liver","GSE125483"
"349","ENSMUSG00000056962","-","Jmjd6","chr11",116839837,116839931,NA,NA,1.0063572196e-05,0.00234547581539,"0.721,0.848,1.0","0.365,0.301","SE","11","Jmjd6",3.24811254469987,3.79336813324819,3.57976524606215,3.08489776500639,3.16305640357599,3.37545948098482,2.24760721654605,NA,"mus","liver","GSE125483"
"350","ENSMUSG00000056962","-","Jmjd6","chr11",116840447,116840409,NA,NA,9.50843324993e-05,0.0108908131609,"0.918,0.974,1.0","0.865,0.787","A5SS","11","Jmjd6",3.24811254469987,3.79336813324819,3.57976524606215,3.08489776500639,3.16305640357599,3.37545948098482,2.24760721654605,NA,"mus","liver","GSE125483"
"351","ENSMUSG00000056962","-","Jmjd6","chr11",116839931,116840447,NA,NA,0.000100130860492,0.00688078733637,"0.749,0.801,0.941","1.0,1.0","RI","11","Jmjd6",3.24811254469987,3.79336813324819,3.57976524606215,3.08489776500639,3.16305640357599,3.37545948098482,2.24760721654605,NA,"mus","liver","GSE125483"
"352","ENSMUSG00000057068","+","Fam47e","chr5",92585255,92585411,NA,NA,8.33312120774e-06,0.0020997496738,"0.908,0.53,0.734","1.0,1.0","SE","5","Fam47e",3.67910353222749,2.31310175687204,4.83648497535545,2.82563842701422,4.77535808672986,2.93928123870458,3.20394768736177,NA,"mus","liver","GSE125483"
"353","ENSMUSG00000057068","+","Fam47e","chr5",92587515,92587593,NA,NA,1.59833145091e-05,0.003342643841,"0.897,0.462,0.788","1.0,1.0","SE","5","Fam47e",3.67910353222749,2.31310175687204,4.83648497535545,2.82563842701422,4.77535808672986,2.93928123870458,3.20394768736177,NA,"mus","liver","GSE125483"
"354","ENSMUSG00000057335","-","Cep170","chr1",176742551,176742470,NA,NA,0.00016851561769,0.0157057699257,"0.737,1.0,0.423","1.0,1.0","A5SS","1","Cep170",0.275231739265333,0.408414136461854,0.339575543852845,0.364866397639758,0.321613951188432,0.349504091122315,0.220396498347092,NA,"mus","liver","GSE125483"
"355","ENSMUSG00000057335","-","Cep170","chr1",176742551,176742500,NA,NA,0.000544910371564,0.0300507978985,"0.883,1.0,0.519","1.0,1.0","A5SS","1","Cep170",0.275231739265333,0.408414136461854,0.339575543852845,0.364866397639758,0.321613951188432,0.349504091122315,0.220396498347092,NA,"mus","liver","GSE125483"
"356","ENSMUSG00000058318","+","Phf21a","chr2",92328311,92328314,NA,NA,4.32860286455e-05,0.00471817712236,"0.59,0.49,1.0","0.0,0.0","A3SS","2","Phf21a",1.81166889884359,1.16077623186544,0.730746317719893,2.40811710419344,1.77701308935872,1.79352074496749,0.835919802359538,NA,"mus","liver","GSE125483"
"357","ENSMUSG00000058440","+","Nrf1","chr6",30089911,30089914,NA,NA,0.000609179187054,0.0265602125556,"0.49,0.39,0.742","1.0,0.828","A3SS","6","Nrf1",0.422059727971212,0.565707224275433,0.445810992900214,0.475039468391364,0.443844752285548,0.48760214021267,0.296551915061921,NA,"mus","liver","GSE125483"
"358","ENSMUSG00000058444","-","Map2k5","chr9",63217338,63217365,NA,NA,0.00055348344455,0.0433052551005,"0.84,1.0,0.823","1.0,1.0","SE","9","Map2k5",4.91771458888889,4.85080617160494,5.1830814154321,4.76315666975309,4.78167225925926,4.84389247674897,3.32158455823045,NA,"mus","liver","GSE125483"
"359","ENSMUSG00000059908","+","Mug1","chr6",121875556,121875815,NA,NA,8.07065949626e-08,2.40326305e-05,"0.095,0.119,0.138","0.065,0.073","RI","6","Mug1",351.094103873137,422.582031393934,732.612097215771,405.780677213172,701.784391243154,393.152270826748,478.132162819642,NA,"mus","liver","GSE125483"
"360","ENSMUSG00000060147","-","Serpinb6a","chr13",33935626,33935572,NA,NA,9.29878396505e-12,1.3845889324e-08,"1.0,1.0,0.63","0.0,0.0","A5SS","13","Serpinb6a",2.30318791569606,2.55290047957109,1.94990526714735,2.78285307524496,1.8296849347384,2.54631382350404,1.25986340062858,NA,"mus","liver","GSE125483"
"361","ENSMUSG00000060147","-","Serpinb6a","chr13",33935626,33935568,NA,NA,0.000440073545579,0.0284899786681,"1.0,1.0,0.623","0.524,0.524","A5SS","13","Serpinb6a",2.30318791569606,2.55290047957109,1.94990526714735,2.78285307524496,1.8296849347384,2.54631382350404,1.25986340062858,NA,"mus","liver","GSE125483"
"362","ENSMUSG00000060560","+","Ces4a","chr8",105148067,105148196,NA,NA,0.0004467538107,0.037877478491,"0.587,1.0,0.262","1.0,1.0","SE","8","Ces4a",0.511794,0.397548,0.998283,0.291656,1.157531,0.400332666666667,0.718604666666667,NA,"mus","liver","GSE125483"
"363","ENSMUSG00000062181","+","Ces3b","chr8",105085395,105085555,NA,NA,4.14598626541e-08,1.38890539891e-05,"0.194,0.09,0.171","0.068,0.087","RI","8","Ces3b",186.500733788694,189.775770246394,269.24116948499,168.723937718908,254.875845492008,181.666813917999,174.705671658999,NA,"mus","liver","GSE125483"
"364","ENSMUSG00000062822","+","4833420G17Rik","chr13",119464564,119464690,NA,NA,7.63851790384e-05,0.00974066287169,"0.605,0.292,0.474","0.167,0.067","SE","13","4833420G17Rik",5.05408019151987,5.4543494002458,5.23974453420729,5.42679001986891,4.97324692830807,5.31173987054486,3.40433048750512,NA,"mus","liver","GSE125483"
"365","ENSMUSG00000063011","-","Msln","chr17",25753062,25753377,NA,NA,0.000220879958491,0.0128686584512,"0.0,0.0,0.0","0.269,0.424","RI","17","Msln",0.271663532637076,0.703949532963447,0.309503815274151,0.578945429830287,0.705587398172324,0.518186165143603,0.338363737815492,NA,"mus","liver","GSE125483"
"366","ENSMUSG00000063179","+","Pstk","chr7",131384798,131384864,NA,NA,0.000417032276827,0.0355497351197,"0.036,0.141,0.077","0.0,0.0","SE","7","Pstk",0.834357315769522,1.16067933762952,1.1533963622694,0.902211286580743,0.967691251705838,0.965749313326595,0.707029204658413,NA,"mus","liver","GSE125483"
"367","ENSMUSG00000063808","-","Gpatch1","chr7",35308339,35308331,NA,NA,0.000938111529559,0.0345647853708,"0.947,0.9,0.782","1.0,1.0","A3SS","7","Gpatch1",2.60322597916117,3.18120235979952,2.81165997678713,3.15591368636244,2.35329133368504,2.98011400844104,1.72165043682406,NA,"mus","liver","GSE125483"
"368","ENSMUSG00000063884","-","Ptcd3","chr6",71883602,71884539,NA,NA,0.00106611489138,0.0380958387853,"0.556,0.711,0.695","1.0,0.756","RI","6","Ptcd3",4.82389016328022,4.62701961555328,5.42662451776056,4.24604635038737,5.73114127539833,4.56565204307362,3.7192552643863,NA,"mus","liver","GSE125483"
"369","ENSMUSG00000064127","-","Med14","chrX",12689328,12689460,NA,NA,9.79156074443e-07,0.000451707736107,"0.651,0.611,0.304","1.0,1.0","SE","X","Med14",1.87068925231085,1.8178869470501,1.75846897683442,2.04224888976378,1.80622555061052,1.91027502970824,1.18823150914831,NA,"mus","liver","GSE125483"
"370","ENSMUSG00000064307","-","Lrrc51","chr7",101913212,101913434,NA,NA,0.000703382767977,0.0299714070312,"0.334,0.744,0.612","0.744,1.0","RI","7","Lrrc51",1.29172339256198,0.694583257024793,0.832208526446281,1.2299401892562,0.762409434710744,1.07208227961432,0.531539320385675,NA,"mus","liver","GSE125483"
"371","ENSMUSG00000066258","-","Trim12a","chr7",104305998,104306094,NA,NA,0.000507862914617,0.0412737296154,"1.0,0.83,0.73","1.0,1.0","SE","7","Trim12a",1.31330815758519,1.62565323179381,1.16379040961771,1.57589713751946,0.858921634146341,1.50495284229949,0.67423734792135,NA,"mus","liver","GSE125483"
"372","ENSMUSG00000066456","-","Hmgn3","chr9",83110429,83111033,NA,NA,3.08837907927e-05,0.00285408825257,"0.486,1.0,0.387","1.0,1.0","RI","9","Hmgn3",0.392813599250936,0.328753195826645,0.125516550561798,0.332983961476726,0.148943333868379,0.351516918851436,0.0914866281433923,NA,"mus","liver","GSE125483"
"373","ENSMUSG00000068086","+","Cyp2d9","chr15",82454280,82454370,NA,NA,0.000110133424572,0.00884915807368,"0.993,1.0,1.0","0.985,0.97","A3SS","15","Cyp2d9",8.27421386117382,10.4616096245297,296.76437036757,14.6703958916479,350.439584241535,11.1354064591171,215.734651536368,NA,"mus","liver","GSE125483"
"374","ENSMUSG00000068329","-","Htra2","chr6",83052726,83053037,NA,NA,0.000739000079829,0.0309456283428,"0.896,1.0,0.72","1.0,1.0","RI","6","Htra2",2.66947655600815,3.25284273862865,3.10116788424983,3.24493483469111,3.24812394025798,3.05575137644264,2.11643060816927,NA,"mus","liver","GSE125483"
"375","ENSMUSG00000068823","+","Csde1","chr3",103044577,103044758,NA,NA,2.25699021177e-05,0.002952143197,"0.908,1.0,0.93","1.0,1.0","A3SS","3","Csde1",9.81279206090626,10.2093109048798,9.71160940515502,8.92949447339938,9.6424149731242,9.65053247972848,6.45134145942641,NA,"mus","liver","GSE125483"
"376","ENSMUSG00000068823","+","Csde1","chr3",103044628,103044758,NA,NA,0.00137510883714,0.0433407797344,"0.955,1.0,0.969","1.0,1.0","A3SS","3","Csde1",9.81279206090626,10.2093109048798,9.71160940515502,8.92949447339938,9.6424149731242,9.65053247972848,6.45134145942641,NA,"mus","liver","GSE125483"
"377","ENSMUSG00000069208","-","Zfp825","chr13",74483898,74484022,NA,NA,0.000172215826566,0.0176549362071,"0.744,0.795,0.653","0.359,0.406","SE","13","Zfp825",7.92021896391753,8.84096219136598,7.54760040399485,7.66430199097938,8.41563987757732,8.14182771542096,5.32108009385739,NA,"mus","liver","GSE125483"
"378","ENSMUSG00000070427","-","Il18bp","chr7",102017596,102017637,NA,NA,0.00051788186545,0.041871015771,"0.887,0.809,0.858","1.0,1.0","SE","7","Il18bp",2.23938922736286,3.37765526007931,3.14127438664904,3.09491393093192,2.12895789986781,2.90398613945803,1.75674409550562,NA,"mus","liver","GSE125483"
"379","ENSMUSG00000070644","+","Etnk2","chr1",133374526,133374610,NA,NA,0.000375538384981,0.0327239976024,"0.952,0.972,0.959","0.984,0.981","SE","1","Etnk2",50.6296744513798,35.6306536819974,49.1296763335523,37.0443548547963,50.674390955541,41.1015609960578,33.2680224296978,NA,"mus","liver","GSE125483"
"380","ENSMUSG00000071042","+","Rasgrp3","chr17",75488816,75488949,NA,NA,1.45235163139e-05,0.00316390768588,"0.328,1.0,0.41","1.0,1.0","SE","17","Rasgrp3",1.97901131678082,1.89000211763699,1.51743985787671,2.22107323270548,1.34382314263699,2.0300288890411,0.953754333504567,NA,"mus","liver","GSE125483"
"381","ENSMUSG00000071178","-","Serpina1b","chr12",103735170,103735331,NA,NA,2.59792187762e-14,2.03742023252e-10,"0.073,0.037,0.205","0.016,0.036","SE","12","Serpina1b",2341.71381692257,2227.90664175652,2224.87681223685,2336.81164984679,2266.66649757433,2302.14403617529,1497.18110327039,NA,"mus","liver","GSE125483"
"382","ENSMUSG00000071379","+","Hpcal1","chr12",17767213,17767299,NA,NA,1.82936552956e-05,0.00359605452099,"0.644,1.0,0.292","1.0,1.0","SE","12","Hpcal1",5.81259175457227,5.62380246135693,4.34828613333333,5.54719736932153,4.24672025486726,5.66119719508358,2.8650021294002,NA,"mus","liver","GSE125483"
"383","ENSMUSG00000072664","+","Ugt3a1","chr15",9311748,9311968,NA,NA,0.00046340924674,0.0384580636779,"0.88,1.0,1.0","0.756,0.774","SE","15","Ugt3a1",19.4556898696629,28.8510163636704,30.264549428839,22.6609820505618,31.2149102258427,23.6558960946317,20.4931532182272,NA,"mus","liver","GSE125483"
"384","ENSMUSG00000073609","+","D2hgdh","chr1",93832595,93832789,NA,NA,0.00054288752551,0.0433052551005,"0.826,0.858,0.901","1.0,1.0","SE","1","D2hgdh",5.79041894510628,5.49254200911002,7.46849325811726,5.58453847745854,6.49833032422331,5.62249981055828,4.65560786078019,NA,"mus","liver","GSE125483"
"385","ENSMUSG00000074794","+","Arrdc3","chr13",80891449,80891487,NA,NA,0.000361562861167,0.0185460479375,"0.127,0.095,0.138","0.108,0.038","A3SS","13","Arrdc3",24.3042418651452,25.220617660549,12.3556422602936,65.7490510164379,23.1201920362273,38.4246368473774,11.8252780988403,NA,"mus","liver","GSE125483"
"386","ENSMUSG00000074797","+","Itpa","chr2",130671555,130671620,130672059,130672338,5.34897338311e-05,0.0152980638757,"0.992,1.0,0.991","0.924,0.917","MXE","2","Itpa",9.34925615588385,10.9424395129903,8.28797797554763,8.49947070198676,10.2251568380031,9.59705545695364,6.17104493785024,NA,"mus","liver","GSE125483"
"387","ENSMUSG00000075486","-","Commd6","chr14",101640287,101640299,NA,NA,1.86883841735e-12,8.42438438452e-09,"0.736,1.0,0.614","0.0,0.0","SE","14","Commd6",2.91819595296404,3.96610214441205,3.79706842585034,1.89040141846453,2.08454257706511,2.92489983861354,1.96053700097182,NA,"mus","liver","GSE125483"
"388","ENSMUSG00000075511","-","1700001L05Rik","chr15",83363819,83363928,NA,NA,0.00010652609061,0.0123767535646,"1.0,1.0,1.0","0.0,0.542","SE","15","1700001L05Rik",0.570785917539267,0.613877253435864,0.375835669339005,0.790982860929319,1.01090504826571,0.658548677301483,0.462246905868238,NA,"mus","liver","GSE125483"
"389","ENSMUSG00000078350","-","Smim1","chr4",154023887,154023817,NA,NA,0.00106180954272,0.0370496475208,"0.77,1.0,0.602","1.0,1.0","A3SS","4","Smim1",0.53248736469363,0.741315143030724,0.396506303245964,0.642015333275473,0.275416116299254,0.638605946999942,0.223974139848406,NA,"mus","liver","GSE125483"
"390","ENSMUSG00000078672","-","Mup20","chr4",62051481,62051583,62052635,62052709,5.29674073269e-07,0.00090892070973,"0.812,0.851,0.708","0.607,0.651","MXE","4","Mup20",95.250702,82.977715,2556.509277,231.999069,5825.681641,136.742495333333,2794.06363933333,NA,"mus","liver","GSE125483"
"391","ENSMUSG00000078812","-","Eif5a","chr11",69920340,69920434,NA,NA,0.000458414107681,0.0384504025614,"1.0,1.0,1.0","0.668,0.633","SE","11","Eif5a",66.5262369019773,103.507953932268,101.284551151031,78.9611359625578,98.7065112511569,82.998442265601,66.663687467396,NA,"mus","liver","GSE125483"
"392","ENSMUSG00000078812","-","Eif5a","chr11",69920340,69920422,NA,NA,0.000139145338935,0.0152622002881,"1.0,1.0,1.0","0.582,0.582","SE","11","Eif5a",66.5262369019773,103.507953932268,101.284551151031,78.9611359625578,98.7065112511569,82.998442265601,66.663687467396,NA,"mus","liver","GSE125483"
"393","ENSMUSG00000079105","-","C7","chr15",5045644,5045783,NA,NA,1.95154226112e-10,5.10165672761e-07,"1.0,1.0,1.0","0.0,0.0","SE","15","C7",0.386868,0.27137,0.064334,0.250014,0.295134,0.302750666666667,0.119822666666667,NA,"mus","liver","GSE125483"
"394","ENSMUSG00000079563","-","Pglyrp2","chr17",32418107,32417980,NA,NA,0.000279092529638,0.0208171949979,"0.969,0.971,0.97","1.0,0.992","A5SS","17","Pglyrp2",22.7235541784501,28.8249515683853,30.7378831099105,17.9586085097252,20.1827996563754,23.1690380855202,16.9735609220953,NA,"mus","liver","GSE125483"
"395","ENSMUSG00000081207","+","Gm13775","chr4",61783335,61783499,NA,NA,3.92935159554e-06,0.00131131659098,"0.229,0.401,1.0","1.0,1.0","SE","4","Gm13775",30.503052,33.87809,30.710659,22.042562,13.561114,28.8079013333333,14.7572576666667,NA,"mus","liver","GSE125483"
"396","ENSMUSG00000084797","+","Gm14321","chr2",167781616,167781839,NA,NA,6.81769069948e-05,0.00898617467406,"1.0,1.0,1.0","0.108,0.42","SE","2","Gm14321",0.169180169014085,0,0.437700211267606,0.279932349765258,0.0681034753521127,0.149704172926448,0.16860122887324,NA,"mus","liver","GSE125483"
"397","ENSMUSG00000084803","-","5830444B04Rik","chr4",155410836,155411812,NA,NA,7.03018915593e-06,0.0019345353844,"1.0,0.0,0.278","1.0,1.0","SE","4","5830444B04Rik",0.173931981146026,0.345560777818854,0.237274615896488,0.249086141404806,0.250545347134935,0.256192966789895,0.162606654343808,NA,"mus","liver","GSE125483"
"398","ENSMUSG00000085396","-","Firre","chrX",50580812,50580580,NA,NA,0.000503633731833,0.029996425068,"0.708,0.779,0.787","0.898,1.0","A5SS","X","Firre",3.398806219595,5.34501522759791,5.78449853073845,4.08420801297441,5.34627326191342,4.27600982005577,3.71025726421729,NA,"mus","liver","GSE125483"
"399","ENSMUSG00000085558","+","4930412C18Rik","chr4",9784904,9785161,NA,NA,5.21565810119e-06,0.00157322302533,"1.0,0.302,1.0","0.085,0.178","SE","4","4930412C18Rik",0.329587854749512,0.645962386955107,0.512075147690306,0.385690412654522,0.650185410540013,0.45374688478638,0.387420186076773,NA,"mus","liver","GSE125483"
"400","ENSMUSG00000085995","+","Gm2788","chr7",48880632,48880996,NA,NA,0.000663447762186,0.0489095229422,"0.737,0.786,0.945","1.0,1.0","SE","7","Gm2788",2.60266071328763,3.89310456169259,2.23146842789349,2.57922281505405,1.98872567031374,3.02499603001142,1.40673136606908,NA,"mus","liver","GSE125483"
"401","ENSMUSG00000085995","+","Gm2788","chr7",48906557,48906721,NA,NA,1.89706377607e-06,0.000762960136607,"0.602,0.742,0.352","1.0,1.0","SE","7","Gm2788",2.60266071328763,3.89310456169259,2.23146842789349,2.57922281505405,1.98872567031374,3.02499603001142,1.40673136606908,NA,"mus","liver","GSE125483"
"402","ENSMUSG00000085995","+","Gm2788","chr7",48884876,48885123,NA,NA,9.47501523771e-05,0.011344703359,"0.298,0.17,0.362","0.119,0.118","SE","7","Gm2788",2.60266071328763,3.89310456169259,2.23146842789349,2.57922281505405,1.98872567031374,3.02499603001142,1.40673136606908,NA,"mus","liver","GSE125483"
"403","ENSMUSG00000086447","+","Gm13522","chr2",52389727,52389823,NA,NA,1.76764991533e-09,2.52050808381e-06,"1.0,1.0,1.0","0.298,0.298","SE","2","Gm13522",0.896598945141066,0.908436894200627,2.03053406347962,1.22227373902821,1.22413779702194,1.00910319278997,1.08489062016719,NA,"mus","liver","GSE125483"
"404","ENSMUSG00000087380","+","2210408F21Rik","chr6",31328288,31328389,NA,NA,1.01684638474e-05,0.00234547581539,"0.798,0.949,0.79","1.0,1.0","SE","6","2210408F21Rik",1.72103122069825,1.47756756899418,2.43371231920199,1.67349910889443,1.4651624443059,1.62403263286229,1.2996249211693,NA,"mus","liver","GSE125483"
"405","ENSMUSG00000087380","+","2210408F21Rik","chr6",31328331,31328360,NA,NA,8.63754833269e-06,0.00211687414997,"0.525,0.832,0.554","1.0,1.0","SE","6","2210408F21Rik",1.72103122069825,1.47756756899418,2.43371231920199,1.67349910889443,1.4651624443059,1.62403263286229,1.2996249211693,NA,"mus","liver","GSE125483"
"406","ENSMUSG00000087380","+","2210408F21Rik","chr6",31328288,31328360,NA,NA,2.41336344895e-05,0.00440158205777,"0.845,0.961,0.825","1.0,1.0","SE","6","2210408F21Rik",1.72103122069825,1.47756756899418,2.43371231920199,1.67349910889443,1.4651624443059,1.62403263286229,1.2996249211693,NA,"mus","liver","GSE125483"
"407","ENSMUSG00000091586","+","Cyp4f17","chr17",32507092,32507108,NA,NA,0.000826965498322,0.0410450542334,"0.0,0.0,0.0","0.131,0.104","A5SS","17","Cyp4f17",4.20449724921826,4.75230602470294,5.19886308317699,3.57584378392745,4.60114468011257,4.17754901928288,3.26666925442985,NA,"mus","liver","GSE125483"
"408","ENSMUSG00000092008","-","Cyp2c69","chr19",39877666,39877595,NA,NA,0.0010946495861,0.0371896534706,"0.878,0.864,0.839","1.0,1.0","A3SS","19","Cyp2c69",730.649203788056,726.025518348361,12.2455374625293,389.387100754098,17.7884417699063,615.353940963505,10.0113264108119,NA,"mus","liver","GSE125483"
"409","ENSMUSG00000092203","-","1110038B12Rik","chr17",34951884,34951925,NA,NA,9.5026979503e-06,0.00225833056592,"0.959,1.0,1.0","0.867,0.745","SE","17","1110038B12Rik",3.3443212076201,3.57906093152954,5.04558779734953,3.95077302705687,4.74934148315848,3.6247183887355,3.264976426836,NA,"mus","liver","GSE125483"
"410","ENSMUSG00000097378","-","B230208H11Rik","chr10",12922365,12922458,NA,NA,0.000627658907638,0.0468801426967,"1.0,0.464,1.0","0.565,0.565","SE","10","B230208H11Rik",0.449280050743657,0.554700761154856,0.515256768153981,0.308498080489939,0.50472209623797,0.437492964129484,0.339992954797317,NA,"mus","liver","GSE125483"
"411","ENSMUSG00000097589","-","Dleu2","chr14",61624432,61624482,61625219,61625362,3.89170617092e-05,0.0133563355786,"0.708,0.828,0.725","1.0,1.0","MXE","14","Dleu2",1.79580116922534,1.71275259511205,1.19193892359273,2.53534804049762,1.20799490100582,2.014633934945,0.79997794153285,NA,"mus","liver","GSE125483"
"412","ENSMUSG00000097589","-","Dleu2","chr14",61624432,61624482,NA,NA,1.51474106391e-06,0.000625229304932,"0.37,0.0,0.328","1.0,1.0","SE","14","Dleu2",1.79580116922534,1.71275259511205,1.19193892359273,2.53534804049762,1.20799490100582,2.014633934945,0.79997794153285,NA,"mus","liver","GSE125483"
"413","ENSMUSG00000097589","-","Dleu2","chr14",61625219,61625362,NA,NA,1.73689967163e-05,0.00349272709609,"0.525,0.738,0.681","1.0,1.0","SE","14","Dleu2",1.79580116922534,1.71275259511205,1.19193892359273,2.53534804049762,1.20799490100582,2.014633934945,0.79997794153285,NA,"mus","liver","GSE125483"
"414","ENSMUSG00000097589","-","Dleu2","chr14",61624432,61624482,NA,NA,0.000641395843083,0.0476791175297,"0.891,0.083,0.082","0.04,0.0","SE","14","Dleu2",1.79580116922534,1.71275259511205,1.19193892359273,2.53534804049762,1.20799490100582,2.014633934945,0.79997794153285,NA,"mus","liver","GSE125483"
"415","ENSMUSG00000109841","-","E330011O21Rik","chr16",78253496,78253467,NA,NA,4.40262779566e-08,1.91954571891e-05,"1.0,1.0,1.0","0.136,0.681","A3SS","16","E330011O21Rik",0.545354317942361,0.536635770684847,1.22694095692594,0.381805620390456,0.842469530523706,0.487931903005888,0.689803495816549,NA,"mus","liver","GSE125483"
"416","ENSMUSG00000109841","-","E330011O21Rik","chr16",78253436,78253496,NA,NA,2.84533799633e-07,0.000178222532799,"1.0,1.0,1.0","0.169,0.765","SE","16","E330011O21Rik",0.545354317942361,0.536635770684847,1.22694095692594,0.381805620390456,0.842469530523706,0.487931903005888,0.689803495816549,NA,"mus","liver","GSE125483"
"417","ENSMUSG00000110697","-","Gm31718","chr8",126841211,126841253,NA,NA,0.000555363825653,0.0433052551005,"0.0,0.0,1.0","1.0,1.0","SE","8","Gm31718",0.191083994526546,0.0386652337164751,0.159036754241927,0.0227890366721401,0.0371480667761357,0.0841794216383871,0.0653949403393542,NA,"mus","liver","GSE125483"
"418","ENSMUSG00000110781","+","Gm31992","chr10",40165069,40165229,NA,NA,3.03701650102e-05,0.00517778302375,"0.551,1.0,0.565","1.0,1.0","SE","10","Gm31992",1.801986,1.426464,1.80162,2.235976,1.059113,1.82147533333333,0.953577666666667,NA,"mus","liver","GSE125483"
"419","ENSMUSG00000113204","-","Gm46430","chr13",74611263,74611321,NA,NA,1.69338987277e-10,5.10165672761e-07,"0.0,0.0,0.306","1.0,1.0","SE","13","Gm46430",1.35356522393626,1.06284279827089,1.49556593117478,1.40915937091032,1.57053752873368,1.27518913103916,1.02203448663615,NA,"mus","liver","GSE125483"
