"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474303","FPKM.SRR8474304","FPKM.SRR8474305","FPKM.SRR8474306","FPKM.SRR8474307","FPKM.SRR8474308","..files.spleen_mean_female","..files.spleen_mean_male","Remark","Organism","Tissue","GEO_accession"
"312","ENSMUSG00000035674","+","Ndufa3","chr7",3617691,3618140,NA,NA,0.000871608958022,0.041026943024,"0.176,0.122,0.128","0.078,0.098,0.126","A5SS","7","Ndufa3",27.8759856232877,19.0240321164384,23.3460389520548,24.5300090606654,28.1724146438356,25.1357708121331,24.1107391908024,25.2506778786693,NA,"mus","spleen","GSE125483"
"313","ENSMUSG00000035929","+","H2-Q4","chr17",35380173,35380360,NA,NA,0.00103907065037,0.0421429390223,"0.325,0.307,0.284","0.396,0.356,0.381","RI","17","H2-Q4",133.528221597458,150.778913088983,99.4757410211865,156.158465758475,192.34918765678,165.751440008475,169.626513584746,129.72080945904,NA,"mus","spleen","GSE125483"
"314","ENSMUSG00000035958","+","Tdp2","chr13",24836854,24836946,NA,NA,0.000111181362224,0.0207411552451,"0.94,1.0,1.0","0.847,0.731,0.895","SE","13","Tdp2",12.1408477705417,14.3292974866099,13.2681545608643,12.8949635879489,11.3283231421181,11.1282840797322,12.2619682361534,12.767988639785,NA,"mus","spleen","GSE125483"
"315","ENSMUSG00000036002","-","Fam214b","chr4",43036804,43037062,NA,NA,0.000540827373383,0.0335529302447,"0.283,0.206,0.311","0.119,0.113,0.166","RI","4","Fam214b",12.4311246691693,8.70338804940664,21.3570122484863,8.9887735570356,10.1200735471058,11.5835075282151,10.1356563749092,14.2589701582304,NA,"mus","spleen","GSE125483"
"316","ENSMUSG00000036002","-","Fam214b","chr4",43039814,43039918,NA,NA,3.9360679378e-05,0.0101522063841,"0.448,1.0,1.0","1.0,0.036,0.289","SE","4","Fam214b",12.4311246691693,8.70338804940664,21.3570122484863,8.9887735570356,10.1200735471058,11.5835075282151,10.1356563749092,14.2589701582304,NA,"mus","spleen","GSE125483"
"317","ENSMUSG00000036452","+","Arhgap26","chr18",39357663,39357798,NA,NA,0.000481087157643,0.0317517524044,"1.0,1.0,1.0","0.775,1.0,0.508","RI","18","Arhgap26",2.85204506911447,1.81064687555281,1.08372964290857,1.85672817792862,2.50550441941788,1.71516558942713,2.01043896146594,1.93083429665055,NA,"mus","spleen","GSE125483"
"318","ENSMUSG00000036503","+","Rnf13","chr3",57796285,57796295,NA,NA,0.000173045663132,0.0175025423623,"0.059,0.05,0.092","0.122,0.099,0.184","A5SS","3","Rnf13",2.95055019043817,3.47662510529993,6.68129992144925,3.38134544874738,3.39485932997305,3.56130931460226,3.47759791662508,4.33773185354493,NA,"mus","spleen","GSE125483"
"319","ENSMUSG00000036833","+","Pnpla7","chr2",24978125,24978221,NA,NA,1.55677234356e-05,0.00525696402647,"1.0,1.0,0.298","0.389,0.46,0.096","SE","2","Pnpla7",9.41618343796692,8.4699299435699,9.06253561646211,10.1634875358858,10.1513852345251,10.4026368677962,9.67465068196373,9.54740219677161,NA,"mus","spleen","GSE125483"
"320","ENSMUSG00000036875","+","Dna2","chr10",62969775,62969779,NA,NA,1.72444981628e-08,6.24423278475e-06,"0.826,0.85,0.799","1.0,1.0,0.937","A3SS","10","Dna2",6.79469303980946,4.6417002949983,10.2783361144947,4.88398985913576,3.60549148894182,4.12303724072814,4.12340967488942,7.31900633781331,NA,"mus","spleen","GSE125483"
"321","ENSMUSG00000036928","+","Stag3","chr5",138296825,138297326,NA,NA,2.79416197735e-07,0.000144458174229,"1.0,1.0,1.0","0.303,0.427,0.513","RI","5","Stag3",0.579872083376941,0.290361209314495,0.726929629164486,0.544451979766265,0.540329578929007,0.314113398744113,0.381601395662538,0.617084564102564,NA,"mus","spleen","GSE125483"
"322","ENSMUSG00000036989","-","Trim3","chr7",105619228,105619210,NA,NA,0.000966643457892,0.0411790113062,"0.117,0.161,0.127","0.035,0.0,0.047","A3SS","7","Trim3",4.93201172444736,5.54430491311009,4.54028460582184,5.81336548894725,6.42686549420004,5.50344798139637,5.8248727962355,5.09522060640548,NA,"mus","spleen","GSE125483"
"323","ENSMUSG00000037138","-","Aff3","chr1",38252681,38252678,NA,NA,2.97931374016e-08,9.8073591392e-06,"0.911,1.0,1.0","0.747,0.762,0.757","A3SS","1","Aff3",13.5822813189059,16.0498772073941,9.16242896528404,17.1665194250075,19.1805796265404,17.7136671612564,17.6480413317303,13.3037432363991,NA,"mus","spleen","GSE125483"
"324","ENSMUSG00000037339","-","Fam53a","chr5",33608330,33608489,NA,NA,8.69514709138e-05,0.0170804591572,"0.104,0.098,0.069","0.053,0.023,0.038","SE","5","Fam53a",5.13549753818302,4.73405014549045,4.7165012034233,6.47117640750494,5.69292370517885,5.47868177221856,5.30188520762929,5.44105838303709,NA,"mus","spleen","GSE125483"
"325","ENSMUSG00000037458","-","Azin1","chr15",38507186,38507346,NA,NA,0.000439693637981,0.0472329400323,"0.075,0.11,0.119","0.146,0.241,0.116","SE","15","Azin1",23.7145668767583,9.83810894293478,36.9936633128197,21.8623148564578,18.8424124950448,9.56847375511509,12.7496650643649,27.5235150153453,NA,"mus","spleen","GSE125483"
"326","ENSMUSG00000037509","+","Arhgef4","chr1",34807023,34807058,NA,NA,0.000684469362342,0.0321878384551,"0.223,0.207,0.205","0.046,0.0,0.087","A3SS","1","Arhgef4",0.83361303752155,0.785335393266403,0.756901378764831,1.0720925158706,0.962908258695873,1.29480914917351,1.01435093371193,0.887535644052327,NA,"mus","spleen","GSE125483"
"327","ENSMUSG00000037536","+","Fbxo34","chr14",47504985,47505132,NA,NA,0.000178709621258,0.0285475243491,"0.566,0.765,0.246","1.0,1.0,1.0","SE","14","Fbxo34",4.99168595321637,1.02298532795322,1.81410947625731,1.46581850362573,1.47224550292398,4.10720084374269,2.20081055820663,2.75720464436647,NA,"mus","spleen","GSE125483"
"328","ENSMUSG00000037572","-","Wdhd1","chr14",47267173,47267062,NA,NA,0.000879739569582,0.038848011969,"1.0,1.0,1.0","0.946,0.913,0.971","A3SS","14","Wdhd1",7.93787977153354,7.17227900081644,13.849930266703,6.40019294774799,4.95686762702408,5.57101815580351,5.90005492788134,9.39600099532818,NA,"mus","spleen","GSE125483"
"329","ENSMUSG00000037788","-","Vopp1","chr6",57808535,57808692,NA,NA,1.26903454977e-05,0.00439662788107,"1.0,1.0,1.0","0.722,0.852,0.631","SE","6","Vopp1",6.79382814825374,5.26898655177681,11.6641700506058,4.50923364168618,4.37570149455249,5.53758022451889,5.06075609028273,7.65574394684857,NA,"mus","spleen","GSE125483"
"330","ENSMUSG00000037805","+","Rpl10a","chr17",28329280,28329373,NA,NA,3.61654070258e-05,0.00623250514411,"0.779,0.828,0.81","0.756,0.684,0.703","RI","17","Rpl10a",207.091570033731,128.123917533114,166.038373325792,185.002955195393,151.012754028795,149.710444512135,142.949038691348,186.044299518305,NA,"mus","spleen","GSE125483"
"331","ENSMUSG00000037936","-","Scarb1","chr5",125281104,125281233,NA,NA,2.21599056971e-06,0.00140752334353,"0.895,0.864,0.817","0.963,0.956,0.959","SE","5","Scarb1",7.33825796176471,8.53220779458823,7.68183729247059,6.99288423435294,9.05657646235294,7.50523330611765,8.3646725210196,7.33765982952941,NA,"mus","spleen","GSE125483"
"332","ENSMUSG00000037946","-","Fgd3","chr13",49297906,49298062,NA,NA,0.000411493171029,0.0453611707584,"0.95,0.918,0.927","0.982,1.0,1.0","SE","13","Fgd3",18.0530449476048,17.6155310583832,11.5653457739521,20.0183777844311,20.631246247006,19.7834171661677,19.3433981571856,16.545589501996,NA,"mus","spleen","GSE125483"
"333","ENSMUSG00000037965","-","Zc3h7a","chr16",11145179,11145285,NA,NA,3.06274509942e-06,0.00179938909877,"0.985,0.996,1.0","0.963,0.94,0.95","SE","16","Zc3h7a",20.299188139738,21.2422714521834,16.5582282556769,22.7950666029476,20.584290785917,21.5951577124454,21.1405733168486,19.8841609994542,NA,"mus","spleen","GSE125483"
"334","ENSMUSG00000037965","-","Zc3h7a","chr16",11145241,11145285,NA,NA,3.17019483609e-06,0.00179938909877,"0.982,0.996,1.0","0.955,0.935,0.946","SE","16","Zc3h7a",20.299188139738,21.2422714521834,16.5582282556769,22.7950666029476,20.584290785917,21.5951577124454,21.1405733168486,19.8841609994542,NA,"mus","spleen","GSE125483"
"335","ENSMUSG00000038170","-","Pde4dip","chr3",97709481,97709634,NA,NA,2.05231744546e-05,0.00629306580374,"0.073,0.297,1.0","0.689,1.0,1.0","SE","3","Pde4dip",3.84318067698879,4.05269690229578,3.1404628536513,4.54040253188586,3.93357123895118,4.69980006994127,4.22868940372941,3.84134868750865,NA,"mus","spleen","GSE125483"
"336","ENSMUSG00000038187","-","Btbd10","chr7",113351780,113351938,NA,NA,0.000100646190653,0.0194422376102,"0.455,0.539,0.502","1.0,0.645,0.92","SE","7","Btbd10",2.76846021530771,3.0882383842441,2.62065283416652,4.64534996948802,2.64332359455266,2.59890372918462,2.77682190266046,3.34482100632075,NA,"mus","spleen","GSE125483"
"337","ENSMUSG00000038271","+","Iffo1","chr6",125152443,125152613,NA,NA,6.41607429785e-06,0.000829656545165,"0.978,0.945,0.944","0.798,0.87,0.722","A3SS","6","Iffo1",8.94993545194166,8.36602844403444,7.11285392409067,9.01720029766298,11.0311083331576,9.64402528606572,9.68038735441925,8.35999655789844,NA,"mus","spleen","GSE125483"
"338","ENSMUSG00000038271","+","Iffo1","chr6",125151794,125151797,NA,NA,1.74718033994e-05,0.00191713333664,"0.92,0.895,0.889","0.957,1.0,1.0","A3SS","6","Iffo1",8.94993545194166,8.36602844403444,7.11285392409067,9.01720029766298,11.0311083331576,9.64402528606572,9.68038735441925,8.35999655789844,NA,"mus","spleen","GSE125483"
"339","ENSMUSG00000038271","+","Iffo1","chr6",125151794,125152613,NA,NA,3.91936989186e-06,0.000545847629939,"0.982,0.961,0.954","0.849,0.885,0.789","A3SS","6","Iffo1",8.94993545194166,8.36602844403444,7.11285392409067,9.01720029766298,11.0311083331576,9.64402528606572,9.68038735441925,8.35999655789844,NA,"mus","spleen","GSE125483"
"340","ENSMUSG00000038305","+","Spats2l","chr1",57900633,57900840,NA,NA,8.06203641912e-06,0.00330000899447,"0.793,0.798,0.338","1.0,1.0,1.0","SE","1","Spats2l",0.443566306678274,0.55017638229076,0.424778819052357,0.35974528765079,0.635567701280935,0.494136180574555,0.55996008804875,0.40936347112714,NA,"mus","spleen","GSE125483"
"341","ENSMUSG00000038344","-","Txlng","chrX",162811388,162811535,NA,NA,1.43164136376e-05,0.00370079292532,"1.0,1.0,0.929","1.0,0.718,0.756","RI","X","Txlng",4.31366643734253,5.31263148932502,4.36272378464395,5.1395758485612,5.32993967696592,4.87450233934491,5.17235783521195,4.60532202351589,NA,"mus","spleen","GSE125483"
"342","ENSMUSG00000038485","+","Socs7","chr11",97376436,97376541,NA,NA,1.23039556321e-08,2.05145390248e-05,"1.0,1.0,1.0","0.797,0.485,0.548","SE","11","Socs7",5.04961530388836,4.92816170803414,4.172864139412,5.13881232285598,5.19866666183444,5.45790161522829,5.19490999503229,4.78709725538545,NA,"mus","spleen","GSE125483"
"343","ENSMUSG00000038552","-","Fndc4","chr5",31293413,31293394,NA,NA,0.000220247856857,0.0180338945195,"1.0,1.0,0.0","0.441,0.321,0.0","A5SS","5","Fndc4",1.00235700230339,1.03040783086542,0.819012627838105,0.470621287923659,0.98260867094439,0.820043810463968,0.944353437424593,0.763996972688385,NA,"mus","spleen","GSE125483"
"344","ENSMUSG00000038943","+","Prc1","chr7",80313131,80313208,NA,NA,0.000367025654779,0.0256762659157,"0.924,1.0,1.0","0.895,0.901,0.862","A5SS","7","Prc1",5.8111608487538,4.78283355854103,10.0753423969605,3.63153232255319,3.07228883854103,4.72124797240122,4.19212345649443,6.50601185608916,NA,"mus","spleen","GSE125483"
"345","ENSMUSG00000039031","+","Arhgap18","chr10",26912606,26912731,NA,NA,0.000134374180435,0.0234252715167,"1.0,1.0,1.0","0.94,0.86,1.0","SE","10","Arhgap18",5.80503671932748,6.0127932478037,6.40965407740079,5.75665536170857,5.33339437352317,5.83549275159043,5.72722679097243,5.99044871947895,NA,"mus","spleen","GSE125483"
"346","ENSMUSG00000039137","-","Whrn","chr4",63429085,63429417,NA,NA,6.90686785905e-05,0.01485923499,"0.413,1.0,0.54","1.0,1.0,0.845","SE","4","Whrn",3.12846068065967,3.41535542101676,1.93859140956794,3.78734338612512,3.77081482376993,3.88952685866158,3.69189903448276,2.95146515878424,NA,"mus","spleen","GSE125483"
"347","ENSMUSG00000039232","-","Stx11","chr10",12944151,12944286,NA,NA,1.07955674133e-06,0.000799981533013,"1.0,1.0,1.0","0.734,0.746,1.0","SE","10","Stx11",8.83387731076265,7.69477440769779,10.8409553485388,7.65015235994298,7.91560635709195,7.85678796792587,7.82238957757187,9.10832833974814,NA,"mus","spleen","GSE125483"
"348","ENSMUSG00000039233","-","Tbce","chr13",14003542,14003532,NA,NA,0.000188107441119,0.0175025423623,"1.0,0.937,1.0","0.754,1.0,0.847","A5SS","13","Tbce",11.1388798387665,11.0334475900881,10.2755428964758,11.3633598933921,10.7799020273128,10.9562190218062,10.9231895464024,10.9259275428781,NA,"mus","spleen","GSE125483"
"349","ENSMUSG00000039599","+","Fam149b","chr14",20363262,20363450,NA,NA,3.01991575531e-05,0.00875677093526,"0.953,0.828,0.894","1.0,1.0,0.966","SE","14","Fam149b",7.30292557446809,7.71739387308511,4.9845055387234,10.1847550621277,7.7945670662766,10.2215109002128,8.57782394652484,7.4907287251064,NA,"mus","spleen","GSE125483"
"350","ENSMUSG00000039706","-","Ldb2","chr5",44479098,44479092,NA,NA,6.68830950791e-05,0.00920578850423,"0.425,0.48,1.0","1.0,1.0,0.734","A5SS","5","Ldb2",2.54088441876499,2.87844086151079,2.17528771193046,2.04965525839329,2.49514401738609,2.35530930005995,2.57629805965228,2.25527579636291,NA,"mus","spleen","GSE125483"
"351","ENSMUSG00000039976","-","Tbc1d16","chr11",119156810,119156807,NA,NA,7.21644966006e-15,8.71025473969e-12,"1.0,1.0,1.0","0.0,0.0,0.0","A3SS","11","Tbc1d16",0.477802036100576,1.99366740806293,1.32401846340778,1.59704727560051,2.16600444247788,1.87966479842675,2.01311221632252,1.13295592503629,NA,"mus","spleen","GSE125483"
"352","ENSMUSG00000039977","-","Deup1","chr9",15584134,15584329,NA,NA,1.2575763817e-05,0.00439662788107,"0.384,1.0,0.0","1.0,1.0,1.0","SE","9","Deup1",0.300639555723346,0.242168536997886,0.173892029296285,0.207015241014799,0.29184094563576,0.255954667774086,0.263321383469244,0.22718227534481,NA,"mus","spleen","GSE125483"
"353","ENSMUSG00000039987","-","Phtf2","chr5",20782272,20782491,NA,NA,0.000199054973448,0.0296658632775,"0.916,0.947,0.857","1.0,1.0,0.978","SE","5","Phtf2",7.32588388035792,7.48868517679319,5.76795160051956,8.49599254827536,8.61908455462549,8.41559086736903,8.17445353292924,7.19660934305095,NA,"mus","spleen","GSE125483"
"354","ENSMUSG00000039997","-","Ifi203","chr1",173933782,173933926,NA,NA,9.78750414049e-12,8.70337493186e-08,"1.0,1.0,1.0","0.805,0.975,0.818","SE","1","Ifi203",53.8244030362362,61.0439414985088,39.9897943124068,66.3717878388011,57.5067518373099,64.1019235782881,60.8842056380356,53.3953283958147,NA,"mus","spleen","GSE125483"
"355","ENSMUSG00000040048","-","Ndufb10","chr17",24722220,24722380,NA,NA,5.33888808409e-05,0.00762240899692,"0.127,0.127,0.135","0.096,0.04,0.103","RI","17","Ndufb10",30.0918182308956,50.4084104650781,32.1991565809367,37.6922214650781,29.3535163664749,34.1179157280197,37.9599475198576,33.3277320923035,NA,"mus","spleen","GSE125483"
"356","ENSMUSG00000040054","+","Baz2a","chr10",128115085,128116060,NA,NA,6.96211714971e-05,0.00826394740639,"0.081,0.088,0.188","0.183,0.172,0.222","RI","10","Baz2a",25.0249529532153,23.9089095842498,20.2680795927307,31.5959883114632,26.1864036472507,30.7445946949674,26.9466359754893,25.6296736191364,NA,"mus","spleen","GSE125483"
"357","ENSMUSG00000040247","-","Tbc1d10c","chr19",4187941,4188080,NA,NA,1.37420175239e-09,3.33268910441e-06,"0.67,1.0,1.0","0.336,0.145,0.283","SE","19","Tbc1d10c",18.5321743281811,15.5167159472813,12.8371182186034,24.042106269942,24.0939442931272,26.3033841719569,21.9713481374551,18.4704662722422,NA,"mus","spleen","GSE125483"
"358","ENSMUSG00000040247","-","Tbc1d10c","chr19",4187941,4188131,NA,NA,1.49551149242e-10,4.92908564324e-07,"0.75,1.0,1.0","0.29,0.169,0.312","SE","19","Tbc1d10c",18.5321743281811,15.5167159472813,12.8371182186034,24.042106269942,24.0939442931272,26.3033841719569,21.9713481374551,18.4704662722422,NA,"mus","spleen","GSE125483"
"359","ENSMUSG00000040407","+","Akap9","chr5",4004802,4004943,NA,NA,0.000151896939138,0.0252317057798,"1.0,1.0,1.0","0.724,0.728,1.0","SE","5","Akap9",3.292358484843,3.2797278424577,2.44804572758121,3.8821209675595,2.97144470351099,4.01817253854855,3.42311502817241,3.2075083933279,NA,"mus","spleen","GSE125483"
"360","ENSMUSG00000040479","-","Dgkz","chr2",91945825,91945924,NA,NA,1.77703787752e-06,0.0012155394733,"0.026,0.014,0.042","0.056,0.067,0.124","SE","2","Dgkz",35.6863896685805,37.6724562197767,29.083034514992,37.1382840133971,43.9630185888357,37.3944905170654,39.6766551085593,33.9692360656565,NA,"mus","spleen","GSE125483"
"361","ENSMUSG00000040599","+","Mis12","chr11",71020005,71020189,NA,NA,0.000221237452226,0.0312716065764,"0.977,0.803,0.834","0.978,1.0,0.933","SE","11","Mis12",14.9251119487179,14.2993137622378,16.748842,13.218186970363,11.5182826603397,13.0332477825508,12.9502814017094,14.964046973027,NA,"mus","spleen","GSE125483"
"362","ENSMUSG00000040599","+","Mis12","chr11",71019723,71020189,NA,NA,0.000138242116373,0.0157212006786,"0.972,0.761,0.807","0.974,1.0,0.929","A5SS","11","Mis12",14.9251119487179,14.2993137622378,16.748842,13.218186970363,11.5182826603397,13.0332477825508,12.9502814017094,14.964046973027,NA,"mus","spleen","GSE125483"
"363","ENSMUSG00000040613","-","Apobec1","chr6",122588144,122588172,NA,NA,0.000104651735192,0.0196605235191,"0.978,0.974,0.95","0.868,0.966,0.895","SE","6","Apobec1",19.7358343497409,7.96791187453738,18.1530558164323,25.1914879763138,24.8331183715766,8.81142412139156,13.8708181225018,21.0267927141623,NA,"mus","spleen","GSE125483"
"364","ENSMUSG00000040928","-","S100pbp","chr4",129182331,129182208,NA,NA,0.000843431778356,0.041026943024,"0.972,1.0,1.0","0.872,0.886,1.0","A5SS","4","S100pbp",4.92328497099915,4.35777181668078,3.57239973370025,5.38934932398391,4.84507751862828,8.03458657948772,5.74581197159893,4.62834467622777,NA,"mus","spleen","GSE125483"
"365","ENSMUSG00000041268","-","Dmxl2","chr9",54396370,54396367,NA,NA,0.000317417318302,0.0187333455676,"0.193,0.49,0.49","0.828,0.59,1.0","A3SS","9","Dmxl2",1.65085655197591,1.02094861957094,1.63872395152428,1.80378709077907,1.44134582077531,1.96845268370342,1.47691570801656,1.69778919809309,NA,"mus","spleen","GSE125483"
"366","ENSMUSG00000041360","-","Pum3","chr19",27399104,27399100,NA,NA,2.1728597043e-05,0.00218553471924,"1.0,0.917,0.914","1.0,1.0,1.0","A3SS","19","Pum3",6.70914404370508,6.52228300602829,6.16607260630652,6.7051458957802,6.06775663980988,6.49836111789937,6.36280025457918,6.52678751526393,NA,"mus","spleen","GSE125483"
"367","ENSMUSG00000041420","+","Meis3","chr7",16178950,16179001,NA,NA,2.65160632696e-05,0.00253960904963,"0.94,0.445,0.762","0.93,0.938,1.0","A3SS","7","Meis3",4.2987021720769,5.33425535707532,3.32729755751655,4.95408807059565,5.61529682035928,5.36058253387961,5.43671157043807,4.19336260006303,NA,"mus","spleen","GSE125483"
"368","ENSMUSG00000041423","+","Paqr6","chr3",88365103,88365674,NA,NA,1.9588570548e-05,0.00423032513829,"0.689,1.0,1.0","0.134,1.0,0.249","RI","3","Paqr6",0.4457360881021,0.441104613009469,0.913150777274598,0.466609268011527,0.592663041580897,0.372361690819267,0.468709781803211,0.608498711129408,NA,"mus","spleen","GSE125483"
"369","ENSMUSG00000041459","-","Tardbp","chr4",148618664,148618646,NA,NA,0.000853089408333,0.041026943024,"0.942,1.0,1.0","0.911,0.952,0.982","A5SS","4","Tardbp",24.326470412391,25.0302661217291,20.3921612008722,29.0430204089277,25.9159683440226,24.527549,25.1579278219172,24.5872173407303,NA,"mus","spleen","GSE125483"
"370","ENSMUSG00000041528","-","Rnf123","chr9",108063920,108063902,NA,NA,0.000862085281446,0.041026943024,"0.378,0.407,0.33","0.498,0.518,0.447","A5SS","9","Rnf123",24.9606447216464,19.4668599243411,32.372246642138,22.8201495476755,21.0811399227125,23.882550257477,21.4768500348435,26.71768030382,NA,"mus","spleen","GSE125483"
"371","ENSMUSG00000041679","-","Lrrc29","chr8",105316068,105316022,NA,NA,0.000628090039017,0.0302687016014,"1.0,1.0,0.548","0.603,0.548,0.503","A3SS","8","Lrrc29",2.09554671854472,0.862128377463365,3.55839134765033,1.69359479484588,1.56088812531582,1.6697736988378,1.364263400539,2.44917762034698,NA,"mus","spleen","GSE125483"
"372","ENSMUSG00000041757","+","Plekha6","chr1",133269999,133270059,NA,NA,9.73007078575e-07,0.00014680244298,"0.808,0.757,0.587","1.0,0.936,1.0","A3SS","1","Plekha6",2.90934592665603,3.59435844740623,2.33264694652833,2.60630999353551,3.43946153567438,4.07085189417398,3.7015572924182,2.61610095557329,NA,"mus","spleen","GSE125483"
"373","ENSMUSG00000041936","-","Agrn","chr4",156167776,156168569,NA,NA,7.4651761798e-05,0.0154378686007,"0.028,0.004,0.035","0.056,0.053,0.038","SE","4","Agrn",4.61215255228864,4.71858741938611,4.95980274227248,4.29124765988153,5.94531657889068,4.89263494367259,5.18551298064979,4.62106765148088,NA,"mus","spleen","GSE125483"
"374","ENSMUSG00000041945","-","Mfsd9","chr1",40784506,40786166,NA,NA,9.15340604253e-05,0.00915931146578,"1.0,0.474,1.0","1.0,0.411,0.259","RI","1","Mfsd9",0.668685741268293,0.260543278048781,0.767011094439024,0.69532179902439,0.709631879414634,0.720795027317073,0.563656728260163,0.710339544910569,NA,"mus","spleen","GSE125483"
"375","ENSMUSG00000042079","+","Hnrnpf","chr6",117907148,117907208,NA,NA,0.000124252940025,0.0223965924395,"1.0,1.0,1.0","1.0,1.0,0.571","SE","6","Hnrnpf",127.78236853167,147.140298246144,131.104522634066,128.238633646866,119.312247987201,95.9282104624221,120.793585565256,129.041841604201,NA,"mus","spleen","GSE125483"
"376","ENSMUSG00000042097","+","Zfp239","chr6",117869217,117869273,NA,NA,2.02459266835e-05,0.00628023937367,"0.528,1.0,1.0","0.157,0.834,0.218","SE","6","Zfp239",0.417514922089826,1.62827229422548,1.51175198510541,0.480996592117324,0.993529238542621,1.50601214298808,1.37593789191873,0.80342116643752,NA,"mus","spleen","GSE125483"
"377","ENSMUSG00000042156","-","Dzip1","chr14",118909571,118909568,NA,NA,8.09478170971e-06,0.000977040152362,"0.87,0.859,0.679","1.0,1.0,1.0","A3SS","14","Dzip1",1.52343271126493,1.6381402792528,0.856929482837095,1.93047444102029,1.67897629470889,1.99185431433719,1.76965696276629,1.43694554504077,NA,"mus","spleen","GSE125483"
"378","ENSMUSG00000042323","+","Pbrm1","chr14",31023066,31023179,NA,NA,5.87721336843e-05,0.0137531948272,"1.0,0.278,1.0","0.037,0.436,0.367","SE","14","Pbrm1",12.654687365589,12.0475696872033,13.2949356979426,13.108521343206,10.6426823909111,13.1909409659733,11.9603976813626,13.0193814689125,NA,"mus","spleen","GSE125483"
"379","ENSMUSG00000042323","+","Pbrm1","chr14",31022719,31022859,NA,NA,6.33089616763e-05,0.0143104779896,"1.0,0.814,1.0","0.511,0.886,0.839","SE","14","Pbrm1",12.654687365589,12.0475696872033,13.2949356979426,13.108521343206,10.6426823909111,13.1909409659733,11.9603976813626,13.0193814689125,NA,"mus","spleen","GSE125483"
"380","ENSMUSG00000042446","-","Zmym4","chr4",126870182,126870294,NA,NA,0.000234197568315,0.0320394283587,"0.956,0.983,1.0","0.891,0.973,0.826","SE","4","Zmym4",5.59327048482615,5.96512725248802,4.76286382614572,6.35483639820617,5.86339657009461,6.64336906315272,6.15729762857845,5.57032356972601,NA,"mus","spleen","GSE125483"
"381","ENSMUSG00000043257","-","Pigv","chr4",133664657,133665779,NA,NA,8.62443956562e-06,0.00333440832307,"1.0,1.0,0.916","0.881,0.839,0.849","SE","4","Pigv",9.15775191674641,8.47004390263158,6.3921076791866,9.53589434952153,10.3225320026316,10.2433705260766,9.67864881044659,8.36191798181818,NA,"mus","spleen","GSE125483"
"382","ENSMUSG00000043259","+","Fam13c","chr10",70553028,70553031,NA,NA,7.16323020693e-05,0.00589501285893,"1.0,1.0,1.0","0.657,0.657,0.691","A3SS","10","Fam13c",0.326284318044294,0.374355845092581,0.242492464480213,0.275960898220985,0.315529537819194,0.384602851264674,0.358162744725483,0.281579226915164,NA,"mus","spleen","GSE125483"
"383","ENSMUSG00000043323","-","Fbrsl1","chr5",110416029,110416065,NA,NA,0.000102032209972,0.0194422376102,"1.0,0.812,0.816","1.0,0.951,1.0","SE","5","Fbrsl1",7.39859879901312,7.26167933866891,7.30430606559153,7.39564011650018,8.39200394620291,8.31744849139487,7.99037725875556,7.36618166036828,NA,"mus","spleen","GSE125483"
"384","ENSMUSG00000043467","-","Zbtb37","chr1",161032764,161032761,NA,NA,0.000860206025428,0.0384543952849,"0.0,0.0,0.0","0.242,0.0,0.434","A3SS","1","Zbtb37",3.98358473875837,2.62000228611672,2.79244952710747,4.49896611209737,3.76526814882534,4.40807543265653,3.5977819558662,3.75833345932107,NA,"mus","spleen","GSE125483"
"385","ENSMUSG00000043510","-","Hscb","chr5",110835979,110835974,NA,NA,7.55692865728e-07,0.000300329097574,"0.318,0.0,0.0","0.737,0.483,1.0","A5SS","5","Hscb",16.4445178651934,16.3283871779006,16.9622705414365,14.4186618651934,16.5104920640884,13.8287778276243,15.5558856898711,15.9418167572744,NA,"mus","spleen","GSE125483"
"386","ENSMUSG00000043733","-","Ptpn11","chr5",121144696,121144684,NA,NA,0.000192926951874,0.0131809149573,"0.023,0.054,0.037","0.119,0.158,0.114","A3SS","5","Ptpn11",17.9805546542979,15.1976994020288,18.4732844546183,16.2642227297117,15.3503107903097,15.8205469773091,15.4561857232159,17.5726872795426,NA,"mus","spleen","GSE125483"
"387","ENSMUSG00000043873","-","Chil5","chr3",106028717,106028919,NA,NA,5.21648126139e-07,0.000497000252179,"1.0,0.816,1.0","0.394,0.206,0.342","SE","3","Chil5",1.29595826905235,1.14558913585156,1.08792828827038,1.28196128628231,1.32364732339298,1.72618193505633,1.39847279810029,1.22194928120168,NA,"mus","spleen","GSE125483"
"388","ENSMUSG00000044024","+","Rell2","chr18",37956327,37956567,NA,NA,0.000254142642822,0.0330384050362,"1.0,0.497,0.785","0.615,1.0,1.0","SE","18","Rell2",0.665120399401198,0.680589384131737,0.606171105389222,1.26449387005988,1.25659403053892,0.978873112275449,0.972018842315369,0.845261791616767,NA,"mus","spleen","GSE125483"
"389","ENSMUSG00000044229","+","Nxpe4","chr9",48375904,48376067,NA,NA,0.000828198162655,0.041026943024,"0.849,1.0,1.0","0.838,0.697,0.791","A5SS","9","Nxpe4",5.55118542361699,5.02978189663339,5.074795417865,4.84860117628151,3.2433419993233,4.33581811436305,4.20298067010658,5.15819400592117,NA,"mus","spleen","GSE125483"
