"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474318","FPKM.SRR8474335","FPKM.SRR8474344","FPKM.SRR8474354","FPKM.SRR8474364","FPKM.SRR8474367","..files.thyroid_mean_female","..files.thyroid_mean_male","Remark","Organism","Tissue","GEO_accession"
"309","ENSMUSG00000050379","-","Sept6","chrX",36920368,36920413,NA,NA,0.000332632844546,0.0362463641137,"1.0,1.0,0.0","0.149,0.433,0.29","SE","X","Sept6",0.86749897723133,0.841453259360453,0.581924531876138,0.849343021250759,0.641383925925926,0.623505676077717,0.852765085947514,0.61560471129326,NA,"mus","thyroid","GSE125483"
"310","ENSMUSG00000050565","+","Tor1aip2","chr1",156041074,156041134,NA,NA,0.000160813187262,0.0215321500278,"1.0,1.0,0.969","1.0,0.669,0.954","SE","1","Tor1aip2",4.22508077478846,3.15608581904969,2.97238866749837,3.63786676426557,4.45615626296377,3.05004387491864,3.67301111936791,3.49286293512693,NA,"mus","thyroid","GSE125483"
"311","ENSMUSG00000051375","-","Pcdh1","chr18",38191060,38191099,NA,NA,0.00017498410289,0.022979002127,"0.067,0.092,0.199","0.0,0.012,0.078","SE","18","Pcdh1",1.99402111901785,4.81791747004661,4.25169071297033,3.86291584483347,5.06731575900875,5.79973438990565,3.55828481129931,5.03958028729491,NA,"mus","thyroid","GSE125483"
"312","ENSMUSG00000051736","-","Fam229b","chr10",39120225,39120396,NA,NA,0.000278113114548,0.0316523625813,"1.0,1.0,1.0","0.94,0.877,0.779","SE","10","Fam229b",1.35259044190934,1.70702485019514,1.59507602851996,1.30555835484839,1.333070834284,1.56862187751426,1.45505788231762,1.49892291343941,NA,"mus","thyroid","GSE125483"
"313","ENSMUSG00000051747","-","Ttn","chr2",76907307,76909953,NA,NA,1.13386509071e-07,8.29584294582e-05,"0.05,1.0,0.155","1.0,1.0,1.0","SE","2","Ttn",8.75024175218489,1.99350167473572,5.31408772084742,11.9705936878408,10.988569198502,5.51185338775091,7.57144570492047,7.27150343570011,NA,"mus","thyroid","GSE125483"
"314","ENSMUSG00000052387","+","Trpm3","chr19",22904634,22904672,NA,NA,7.80942856542e-05,0.00726059928013,"0.394,1.0,0.54","1.0,1.0,1.0","A3SS","19","Trpm3",0.129330115930761,0.133643639112821,0.210107295821909,0.181008353644064,0.155862422187666,0.175847379056349,0.147994036229215,0.180605699021975,NA,"mus","thyroid","GSE125483"
"315","ENSMUSG00000052387","+","Trpm3","chr19",22926070,22926106,NA,NA,4.52665056694e-06,0.00106489454587,"0.399,0.399,0.57","0.0,0.087,0.0","A5SS","19","Trpm3",0.129330115930761,0.133643639112821,0.210107295821909,0.181008353644064,0.155862422187666,0.175847379056349,0.147994036229215,0.180605699021975,NA,"mus","thyroid","GSE125483"
"316","ENSMUSG00000052446","+","Zfp961","chr8",71965793,71965916,NA,NA,0.000468097256306,0.043988258682,"1.0,0.186,0.729","1.0,0.832,1.0","SE","8","Zfp961",1.65066416935856,0.579182590909091,2.78815545916013,1.39902455491463,0.978438859483157,1.25560089040148,1.20962377172743,1.67406506968159,NA,"mus","thyroid","GSE125483"
"317","ENSMUSG00000052446","+","Zfp961","chr8",71965793,71965920,NA,NA,0.00045121279372,0.0432588222307,"1.0,0.264,0.776","1.0,0.878,1.0","SE","8","Zfp961",1.65066416935856,0.579182590909091,2.78815545916013,1.39902455491463,0.978438859483157,1.25560089040148,1.20962377172743,1.67406506968159,NA,"mus","thyroid","GSE125483"
"318","ENSMUSG00000052446","+","Zfp961","chr8",71965793,71965990,NA,NA,0.000415410399035,0.0413856384765,"1.0,0.188,0.665","1.0,0.823,1.0","SE","8","Zfp961",1.65066416935856,0.579182590909091,2.78815545916013,1.39902455491463,0.978438859483157,1.25560089040148,1.20962377172743,1.67406506968159,NA,"mus","thyroid","GSE125483"
"319","ENSMUSG00000052917","+","Senp7","chr16",56111605,56111803,NA,NA,2.85145668497e-05,0.006845049675,"1.0,0.875,1.0","0.909,0.719,0.689","SE","16","Senp7",1.04585217821853,1.19348377531147,1.19252306709151,1.30028927695833,1.23465347744522,1.0371779797365,1.17987507682944,1.15478484142441,NA,"mus","thyroid","GSE125483"
"320","ENSMUSG00000053469","+","Tg","chr15",66735222,66735297,66759417,66759582,1.51245627134e-09,7.90636515843e-07,"0.02,0.02,0.017","0.029,0.035,0.03","MXE","15","Tg",16121.7768172479,21410.8341723399,18649.9528631911,18722.0869411262,18941.1927781083,23036.4476560436,18751.5659769047,20209.197765781,NA,"mus","thyroid","GSE125483"
"321","ENSMUSG00000053469","+","Tg","chr15",66748730,66748796,NA,NA,4.27068351095e-05,0.00892747167401,"1.0,0.82,1.0","1.0,1.0,1.0","SE","15","Tg",16121.7768172479,21410.8341723399,18649.9528631911,18722.0869411262,18941.1927781083,23036.4476560436,18751.5659769047,20209.197765781,NA,"mus","thyroid","GSE125483"
"322","ENSMUSG00000053469","+","Tg","chr15",66748730,66748796,NA,NA,0.000507838506565,0.0459986932033,"1.0,0.794,0.872","1.0,0.924,1.0","SE","15","Tg",16121.7768172479,21410.8341723399,18649.9528631911,18722.0869411262,18941.1927781083,23036.4476560436,18751.5659769047,20209.197765781,NA,"mus","thyroid","GSE125483"
"323","ENSMUSG00000053469","+","Tg","chr15",66735222,66735297,66748730,66748796,1.93626051127e-05,0.00368065520824,"0.03,0.035,0.044","0.034,0.068,0.056","MXE","15","Tg",16121.7768172479,21410.8341723399,18649.9528631911,18722.0869411262,18941.1927781083,23036.4476560436,18751.5659769047,20209.197765781,NA,"mus","thyroid","GSE125483"
"324","ENSMUSG00000053469","+","Tg","chr15",66734549,66734615,NA,NA,1.78630498393e-07,0.00010763012912,"1.0,1.0,0.893","1.0,1.0,1.0","SE","15","Tg",16121.7768172479,21410.8341723399,18649.9528631911,18722.0869411262,18941.1927781083,23036.4476560436,18751.5659769047,20209.197765781,NA,"mus","thyroid","GSE125483"
"325","ENSMUSG00000053469","+","Tg","chr15",66735222,66735297,66759417,66759582,1.27067190103e-09,7.90636515843e-07,"0.02,0.02,0.017","0.029,0.035,0.03","MXE","15","Tg",16121.7768172479,21410.8341723399,18649.9528631911,18722.0869411262,18941.1927781083,23036.4476560436,18751.5659769047,20209.197765781,NA,"mus","thyroid","GSE125483"
"326","ENSMUSG00000053469","+","Tg","chr15",66735222,66735297,66736249,66736387,2.20947397045e-08,9.24002014442e-06,"0.021,0.026,0.019","0.025,0.042,0.037","MXE","15","Tg",16121.7768172479,21410.8341723399,18649.9528631911,18722.0869411262,18941.1927781083,23036.4476560436,18751.5659769047,20209.197765781,NA,"mus","thyroid","GSE125483"
"327","ENSMUSG00000053835","-","H2-T24","chr17",36014799,36015075,NA,NA,1.22918713037e-05,0.00344946952778,"1.0,1.0,0.711","0.648,0.525,0.399","SE","17","H2-T24",1.333297,1.745809,1.3582644619615,1.25152552887259,1.75470662144821,1.59270823923006,1.44354384295753,1.56855977421326,NA,"mus","thyroid","GSE125483"
"328","ENSMUSG00000053835","-","H2-T24","chr17",36015383,36015656,NA,NA,3.16513715651e-05,0.00728550559419,"1.0,1.0,0.743","0.778,0.536,0.467","SE","17","H2-T24",1.333297,1.745809,1.3582644619615,1.25152552887259,1.75470662144821,1.59270823923006,1.44354384295753,1.56855977421326,NA,"mus","thyroid","GSE125483"
"329","ENSMUSG00000054099","+","Slc25a40","chr5",8442446,8442571,NA,NA,0.00026597894548,0.0305619680687,"0.867,1.0,1.0","0.757,0.827,1.0","SE","5","Slc25a40",3.06177231170999,2.25338760851419,2.36969899224899,2.77185321202003,2.57311083007393,2.48497563927975,2.6956710440814,2.47592848720089,NA,"mus","thyroid","GSE125483"
"330","ENSMUSG00000054302","-","Eapp","chr12",54692095,54692083,NA,NA,0.00107660077448,0.0467971791193,"1.0,1.0,1.0","0.991,0.953,0.943","A3SS","12","Eapp",11.0000945840827,7.71502898471223,7.94618758767986,6.80965584982014,6.20220270188849,6.80416870413669,8.50825980620502,6.98418633123501,NA,"mus","thyroid","GSE125483"
"331","ENSMUSG00000054519","-","Zfp867","chr11",59465011,59465072,NA,NA,0.000475485024082,0.0444784758144,"1.0,1.0,1.0","1.0,0.671,0.801","SE","11","Zfp867",3.840813,3.523517,4.305391,3.291446,3.711144,3.872533,3.55192533333333,3.96302266666667,NA,"mus","thyroid","GSE125483"
"332","ENSMUSG00000054715","+","Zscan22","chr7",12903600,12904085,NA,NA,8.39123246443e-08,6.87611153065e-05,"0.454,0.226,0.434","1.0,0.769,1.0","SE","7","Zscan22",3.62081006569552,1.90674845415596,4.6518120454156,4.61047914938589,3.71200256041131,3.46447135675521,3.37934588974579,3.94276198752737,NA,"mus","thyroid","GSE125483"
"333","ENSMUSG00000054843","+","Atrnl1","chr19",57673118,57673273,NA,NA,0.000216238579201,0.0268476577789,"1.0,1.0,1.0","0.921,0.807,0.912","SE","19","Atrnl1",8.663163,8.100254,9.390262,7.779242,7.943794,7.946824,8.18088633333333,8.42696,NA,"mus","thyroid","GSE125483"
"334","ENSMUSG00000054894","+","Dmac2l","chr12",69737950,69738061,NA,NA,3.14819498195e-05,0.00728550559419,"1.0,1.0,0.934","0.866,0.813,0.816","SE","12","Dmac2l",6.95529095340853,5.31625886660128,5.63052279646886,6.06926198528691,5.29191851741049,4.88733702844532,6.11360393509891,5.26992611410822,NA,"mus","thyroid","GSE125483"
"335","ENSMUSG00000056260","+","Lrif1","chr3",106731662,106733142,NA,NA,0.000288707962073,0.0323195153608,"0.763,0.959,0.883","0.651,0.692,0.676","SE","3","Lrif1",4.54164619321149,3.09486064360313,3.1959908605309,2.82908801979983,3.37988015807224,2.83040566862489,3.48853161887148,3.13542556240934,NA,"mus","thyroid","GSE125483"
"336","ENSMUSG00000056486","-","Chn1","chr2",73679614,73679903,NA,NA,0.000383408759627,0.0395462983126,"1.0,0.893,0.943","0.715,0.867,0.736","SE","2","Chn1",2.73407522623724,2.74831614139827,2.2818983692066,2.2832788922231,2.22313274391202,2.11634669002357,2.5885567532862,2.20712593438073,NA,"mus","thyroid","GSE125483"
"337","ENSMUSG00000057068","+","Fam47e","chr5",92587515,92587593,NA,NA,0.000132013495756,0.0189097845301,"1.0,1.0,1.0","0.0,0.625,1.0","SE","5","Fam47e",0.748796933175356,0.581741398104265,0.740799618483412,0.559507508056872,0.649499203791469,0.379569598578199,0.630015279778831,0.58995614028436,NA,"mus","thyroid","GSE125483"
"338","ENSMUSG00000057068","+","Fam47e","chr5",92579603,92579684,92585255,92585411,0.000423900324331,0.0466513462198,"0.713,0.427,0.408","0.374,0.0,0.0","MXE","5","Fam47e",0.748796933175356,0.581741398104265,0.740799618483412,0.559507508056872,0.649499203791469,0.379569598578199,0.630015279778831,0.58995614028436,NA,"mus","thyroid","GSE125483"
"339","ENSMUSG00000057068","+","Fam47e","chr5",92585255,92585411,NA,NA,3.61427321827e-05,0.00803043333228,"1.0,1.0,1.0","0.173,0.319,1.0","SE","5","Fam47e",0.748796933175356,0.581741398104265,0.740799618483412,0.559507508056872,0.649499203791469,0.379569598578199,0.630015279778831,0.58995614028436,NA,"mus","thyroid","GSE125483"
"340","ENSMUSG00000057132","+","Rpgrip1","chr14",52159374,52159505,NA,NA,0.000442127072081,0.0429261383822,"1.0,0.795,0.908","1.0,1.0,0.957","SE","14","Rpgrip1",1.32164709430546,1.41138782858789,1.5338437755925,0.752155986998025,0.787133082126399,1.31150846214615,1.16173030329712,1.21082843995502,NA,"mus","thyroid","GSE125483"
"341","ENSMUSG00000057132","+","Rpgrip1","chr14",52141441,52141579,52145032,52145485,0.000257804034959,0.0400189760287,"0.0,0.0,0.164","0.246,0.455,0.411","MXE","14","Rpgrip1",1.32164709430546,1.41138782858789,1.5338437755925,0.752155986998025,0.787133082126399,1.31150846214615,1.16173030329712,1.21082843995502,NA,"mus","thyroid","GSE125483"
"342","ENSMUSG00000057246","+","BC051142","chr17",34460119,34460193,NA,NA,0.00087588788722,0.0485401141863,"1.0,0.524,0.528","0.0,0.109,0.197","RI","17","BC051142",0.145897777314019,0.37737117235453,0.187575967591456,0.66762123987233,0.283160177755954,0.265871445126442,0.396963396513626,0.245535863491284,NA,"mus","thyroid","GSE125483"
"343","ENSMUSG00000057649","+","Brd9","chr13",73942690,73942693,NA,NA,0.00106823104438,0.0467971791193,"0.742,0.931,0.78","1.0,0.938,0.88","A3SS","13","Brd9",5.58368571233271,5.02304396028206,5.62596993437905,5.08473245992229,5.15822887365089,4.8671755551878,5.23048737751235,5.21712478773925,NA,"mus","thyroid","GSE125483"
"344","ENSMUSG00000058174","-","Gm5148","chr3",37716121,37716338,NA,NA,0.000130312629196,0.0189097845301,"1.0,0.847,0.731","1.0,0.941,1.0","SE","3","Gm5148",4.27590349269418,3.38232245167906,4.89867156036914,3.65876598231223,4.26537132376314,6.96751755908741,3.77233064222849,5.37718681440656,NA,"mus","thyroid","GSE125483"
"345","ENSMUSG00000058174","-","Gm5148","chr3",37716121,37716232,NA,NA,0.000233547681017,0.027979285341,"1.0,0.84,0.757","1.0,0.941,1.0","SE","3","Gm5148",4.27590349269418,3.38232245167906,4.89867156036914,3.65876598231223,4.26537132376314,6.96751755908741,3.77233064222849,5.37718681440656,NA,"mus","thyroid","GSE125483"
"346","ENSMUSG00000058298","-","Mcm9","chr10",53547514,53547402,NA,NA,0.000293519827355,0.0197287255386,"1.0,0.853,1.0","0.379,1.0,0.767","A5SS","10","Mcm9",1.47309191287172,1.57384062745528,1.57962765686382,1.44257312531548,1.47378285745638,1.72185821825963,1.49650188854749,1.59175624419328,NA,"mus","thyroid","GSE125483"
"347","ENSMUSG00000058318","+","Phf21a","chr2",92215463,92215575,NA,NA,0.000152936714694,0.0207902111398,"1.0,0.84,0.585","0.938,0.957,1.0","SE","2","Phf21a",3.82460517217615,5.35043635287934,3.88741141467118,4.93059595537905,4.72547364128022,5.39329164431725,4.70187916014485,4.66872556675622,NA,"mus","thyroid","GSE125483"
"348","ENSMUSG00000058318","+","Phf21a","chr2",92328311,92328314,NA,NA,0.000547070446963,0.029585468028,"0.0,0.0,0.742","1.0,0.0,1.0","A3SS","2","Phf21a",3.82460517217615,5.35043635287934,3.88741141467118,4.93059595537905,4.72547364128022,5.39329164431725,4.70187916014485,4.66872556675622,NA,"mus","thyroid","GSE125483"
"349","ENSMUSG00000058318","+","Phf21a","chr2",92215448,92215575,NA,NA,0.000206033363594,0.0258944753778,"1.0,0.742,0.503","0.915,0.922,1.0","SE","2","Phf21a",3.82460517217615,5.35043635287934,3.88741141467118,4.93059595537905,4.72547364128022,5.39329164431725,4.70187916014485,4.66872556675622,NA,"mus","thyroid","GSE125483"
"350","ENSMUSG00000058388","+","Phtf1","chr3",103969753,103969810,NA,NA,1.82162016027e-06,0.000799261072264,"0.84,1.0,0.97","0.866,0.781,0.647","SE","3","Phtf1",3.83091866547848,3.91561562914724,3.32978472840691,3.39456582725528,3.51015288291747,3.77843340649849,3.713700040627,3.53945700594096,NA,"mus","thyroid","GSE125483"
"351","ENSMUSG00000058546","-","Rpl23a","chr11",78180997,78181153,NA,NA,0.000347901667914,0.0258635191171,"1.0,1.0,1.0","1.0,0.492,1.0","RI","11","Rpl23a",71.4911908559622,54.8558793081464,47.2102491015348,39.0833074663518,48.2532569468713,47.1552733199528,55.1434592101535,47.5395931227863,NA,"mus","thyroid","GSE125483"
"352","ENSMUSG00000059119","-","Nap1l4","chr7",143546128,143546180,NA,NA,3.98204539586e-05,0.008409915668,"1.0,1.0,0.698","0.366,0.591,0.224","SE","7","Nap1l4",37.4928109799612,27.7302626554622,30.279271937298,25.6065919301875,29.2463230245637,21.3939012081448,30.276555188537,26.9731653900022,NA,"mus","thyroid","GSE125483"
"353","ENSMUSG00000059288","+","Cdyl","chr13",35863198,35863409,NA,NA,1.45406691415e-05,0.0039717353071,"0.615,0.914,0.809","0.905,1.0,1.0","SE","13","Cdyl",2.69039262295082,2.69976478825137,2.30429698087432,2.49490382741348,2.51810771857924,2.65679569102914,2.62835374620522,2.49306679682757,NA,"mus","thyroid","GSE125483"
"354","ENSMUSG00000059326","-","Csf2ra","chr19",61227271,61227365,NA,NA,0.00036280450231,0.0387104845538,"1.0,1.0,0.898","0.803,0.936,0.372","SE","19","Csf2ra",3.22430830686172,8.30978919923372,6.28387607802159,5.58204853500522,6.43029409508882,9.15189955451062,5.70538201370022,7.28868990920701,NA,"mus","thyroid","GSE125483"
"355","ENSMUSG00000059689","+","Zfp637","chr6",117843396,117843606,NA,NA,0.000596548491869,0.0340213412636,"1.0,0.695,0.655","1.0,0.767,1.0","A5SS","6","Zfp637",8.71289811461988,5.68595832553606,6.08570425146199,5.04682595516569,4.93974886003899,6.29131213762183,6.48189413177388,5.77225508304094,NA,"mus","thyroid","GSE125483"
"356","ENSMUSG00000060206","+","Zfp462","chr4",55016816,55016996,NA,NA,0.000315643877526,0.0215604093486,"0.0,0.0,0.021","0.327,0.086,0.0","A3SS","4","Zfp462",1.36781362782657,1.52737564847692,0.909825547187442,1.96293211091385,1.46924610353205,2.30608719071202,1.61937379573911,1.5617196138105,NA,"mus","thyroid","GSE125483"
"357","ENSMUSG00000060206","+","Zfp462","chr4",55016813,55016996,NA,NA,0.000276858162677,0.0201444406626,"0.0,0.0,0.021","0.342,0.085,0.0","A3SS","4","Zfp462",1.36781362782657,1.52737564847692,0.909825547187442,1.96293211091385,1.46924610353205,2.30608719071202,1.61937379573911,1.5617196138105,NA,"mus","thyroid","GSE125483"
"358","ENSMUSG00000060261","-","Gtf2i","chr5",134279436,134279514,NA,NA,0.000558535019056,0.0484836796626,"0.992,0.984,0.974","0.963,0.944,0.948","SE","5","Gtf2i",21.9310838817531,25.4451458042945,30.2250597135013,24.4097411729581,30.4318332908128,29.9070061076576,23.9286569530019,30.1879663706572,NA,"mus","thyroid","GSE125483"
"359","ENSMUSG00000060470","+","Adgrg3","chr8",95040233,95040259,NA,NA,0.000190387692326,0.0159306901554,"0.155,0.0,0.039","0.245,0.386,0.084","A3SS","8","Adgrg3",1.19113369790007,0.930318129471397,1.42741843099203,0.967701308327299,1.42085242939899,1.54189409239681,1.02971771189959,1.46338831759594,NA,"mus","thyroid","GSE125483"
"360","ENSMUSG00000060568","+","Fam78b","chr1",167079465,167079785,NA,NA,9.7995000906e-05,0.00927327380624,"0.266,1.0,1.0","0.0,0.214,1.0","A5SS","1","Fam78b",0.404908590513834,0.512937418498024,0.271050783399209,0.501604192252964,0.318554716521739,0.490915779288538,0.473150067088274,0.360173759736495,NA,"mus","thyroid","GSE125483"
"361","ENSMUSG00000061462","-","Obscn","chr11",59062030,59062294,59062646,59062910,0.00040681760491,0.0466513462198,"0.786,0.833,0.63","0.4,0.41,0.273","MXE","11","Obscn",3.68601917592278,1.82097186448916,4.03698715838488,6.83255553833866,8.6464203115016,4.7661156287472,4.11318219291687,5.81650769954456,NA,"mus","thyroid","GSE125483"
"362","ENSMUSG00000061462","-","Obscn","chr11",59061423,59061687,NA,NA,0.00023121121799,0.0278623118338,"1.0,0.298,0.232","1.0,0.817,1.0","SE","11","Obscn",3.68601917592278,1.82097186448916,4.03698715838488,6.83255553833866,8.6464203115016,4.7661156287472,4.11318219291687,5.81650769954456,NA,"mus","thyroid","GSE125483"
"363","ENSMUSG00000061723","+","Tnnt3","chr7",142513664,142513705,142514325,142514366,0,0,"0.101,0.003,0.035","0.001,0.001,0.001","MXE","7","Tnnt3",920.706585134555,204.798619259002,526.788432112445,1131.34611547631,1131.37905515351,546.428896102337,752.283773289956,734.865461122764,NA,"mus","thyroid","GSE125483"
"364","ENSMUSG00000061723","+","Tnnt3","chr7",142513664,142513705,NA,NA,1.63131713693e-08,1.8071074944e-05,"0.039,0.002,0.011","0.0,0.001,0.0","SE","7","Tnnt3",920.706585134555,204.798619259002,526.788432112445,1131.34611547631,1131.37905515351,546.428896102337,752.283773289956,734.865461122764,NA,"mus","thyroid","GSE125483"
"365","ENSMUSG00000061723","+","Tnnt3","chr7",142514325,142514366,NA,NA,0,0,"0.747,0.995,0.836","0.996,0.997,0.997","SE","7","Tnnt3",920.706585134555,204.798619259002,526.788432112445,1131.34611547631,1131.37905515351,546.428896102337,752.283773289956,734.865461122764,NA,"mus","thyroid","GSE125483"
"366","ENSMUSG00000061723","+","Tnnt3","chr7",142505287,142505299,142505515,142505530,0.000197646532963,0.0344399083688,"0.383,0.261,0.428","0.753,0.625,0.442","MXE","7","Tnnt3",920.706585134555,204.798619259002,526.788432112445,1131.34611547631,1131.37905515351,546.428896102337,752.283773289956,734.865461122764,NA,"mus","thyroid","GSE125483"
"367","ENSMUSG00000061751","-","Kalrn","chr16",34013681,34013676,NA,NA,0.00043508443245,0.0268336002373,"0.913,0.977,0.968","0.844,0.837,0.865","A3SS","16","Kalrn",1.52015716923077,1.46626108553015,1.69552076087318,1.58679917887734,1.5461896772973,1.86649175588358,1.52440581121275,1.70273406468469,NA,"mus","thyroid","GSE125483"
"368","ENSMUSG00000061882","+","Ccdc62","chr5",123951751,123951867,NA,NA,1.04072706009e-09,2.1320334553e-06,"1.0,1.0,0.924","0.299,0.532,0.406","SE","5","Ccdc62",0.936667675485009,0.899465156378601,1.18777711922399,1.06645725573192,0.983328117930629,1.10399667724868,0.96753002919851,1.09170063813443,NA,"mus","thyroid","GSE125483"
"369","ENSMUSG00000061981","+","Flot2","chr11",78053362,78053453,NA,NA,0.000144712500906,0.0200309479295,"1.0,1.0,1.0","1.0,0.637,1.0","SE","11","Flot2",26.4297922934307,32.8974523689781,37.5463241346715,32.2633384379562,33.9578237613139,36.2915833135037,30.5301943667883,35.931910403163,NA,"mus","thyroid","GSE125483"
"370","ENSMUSG00000062563","-","Cys1","chr12",24666221,24666181,NA,NA,0.00102063242343,0.0455474229496,"0.852,0.299,0.793","1.0,0.762,1.0","A3SS","12","Cys1",0.815349269308943,0.481766430216802,0.754708971544716,0.527237633130081,0.519079906504065,0.639868155826558,0.608117777551942,0.637885677958446,NA,"mus","thyroid","GSE125483"
"371","ENSMUSG00000062609","+","Kcnj15","chr16",95258374,95258451,NA,NA,0.000162983758496,0.0133363231952,"0.793,1.0,1.0","1.0,0.765,0.627","A5SS","16","Kcnj15",14.352783318549,10.3082452094092,15.3447054885158,10.7341282263583,5.666055490575,1.20096238824648,11.7983855847722,7.40390778911243,NA,"mus","thyroid","GSE125483"
"372","ENSMUSG00000062609","+","Kcnj15","chr16",95258852,95258956,NA,NA,0.000573430483659,0.0491518698253,"1.0,1.0,1.0","0.351,1.0,0.448","SE","16","Kcnj15",14.352783318549,10.3082452094092,15.3447054885158,10.7341282263583,5.666055490575,1.20096238824648,11.7983855847722,7.40390778911243,NA,"mus","thyroid","GSE125483"
"373","ENSMUSG00000062908","-","Acadm","chr3",153938966,153939069,NA,NA,0.00030881643357,0.0241417305835,"0.007,0.022,0.014","0.028,0.033,0.018","RI","3","Acadm",79.9838538706875,41.8460722734475,49.3401352716586,51.001580251725,46.7490731293125,33.5978757694863,57.6105021319533,43.2290280568191,NA,"mus","thyroid","GSE125483"
"374","ENSMUSG00000062963","-","Ufc1","chr1",171289594,171289854,NA,NA,7.19272447691e-06,0.00156595887183,"1.0,1.0,1.0","0.563,1.0,0.736","RI","1","Ufc1",29.7336676797101,24.2560679603865,20.1329036545894,17.7180158695652,20.2249823922705,17.9912366130435,23.9025838365539,19.4497075533011,NA,"mus","thyroid","GSE125483"
"375","ENSMUSG00000062963","-","Ufc1","chr1",171289883,171289854,NA,NA,0.000224768949099,0.0176256317585,"0.0,0.01,0.013","0.036,0.021,0.03","A5SS","1","Ufc1",29.7336676797101,24.2560679603865,20.1329036545894,17.7180158695652,20.2249823922705,17.9912366130435,23.9025838365539,19.4497075533011,NA,"mus","thyroid","GSE125483"
"376","ENSMUSG00000063659","+","Zbtb18","chr1",177443984,177444092,NA,NA,0.000393373863384,0.039697817563,"0.0,1.0,0.284","0.284,1.0,1.0","SE","1","Zbtb18",7.2425898230694,3.79618728071033,5.88460246643858,3.53690628429456,4.26691820560443,4.96764925480613,4.8585611293581,5.03972330894971,NA,"mus","thyroid","GSE125483"
"377","ENSMUSG00000063884","-","Ptcd3","chr6",71883602,71883592,NA,NA,0.000332680962225,0.0218330035405,"1.0,0.724,1.0","0.467,0.0,1.0","A3SS","6","Ptcd3",7.11313976962432,5.50163791901769,5.09795643736296,5.765455643327,5.13963855664377,4.554787051893,6.12674444398967,4.93079401529991,NA,"mus","thyroid","GSE125483"
"378","ENSMUSG00000064105","+","Cnnm2","chr19",46871655,46871721,NA,NA,0.000351632687702,0.0377149070171,"1.0,0.906,0.861","0.675,0.726,0.633","SE","19","Cnnm2",2.36512434759048,2.589385633443,1.86204773524289,2.99118620669634,1.80588754790014,3.45878700096768,2.64856539590994,2.37557409470357,NA,"mus","thyroid","GSE125483"
"379","ENSMUSG00000066026","+","Dhrs3","chr4",144919229,144919384,NA,NA,5.99688329883e-07,0.000143368345723,"0.015,0.047,0.037","0.084,0.065,0.084","A3SS","4","Dhrs3",20.6870736839768,16.4572612159207,22.4653324086095,19.6777131957636,17.2176583484797,19.2026068298599,18.9406826985537,19.628532528983,NA,"mus","thyroid","GSE125483"
"380","ENSMUSG00000068329","-","Htra2","chr6",83053000,83052697,NA,NA,0.000388530685655,0.0251725803856,"0.803,1.0,0.864","1.0,1.0,0.961","A5SS","6","Htra2",3.55403352104548,4.74918482315003,4.96111527698574,4.30698071928038,4.32220846334012,4.58331594602851,4.2033996878253,4.62221322878479,NA,"mus","thyroid","GSE125483"
"381","ENSMUSG00000068917","+","Clk2","chr3",89168694,89168697,NA,NA,0.000565721527873,0.029585468028,"0.968,0.947,0.811","0.756,0.752,0.839","A3SS","3","Clk2",7.58405661105869,12.3670853143989,10.7249715167013,10.7452667378751,9.84479305736931,9.38814472372146,10.2321362211109,9.98596976593069,NA,"mus","thyroid","GSE125483"
"382","ENSMUSG00000069237","+","Fam8a1","chr13",46674252,46674392,NA,NA,1.49001954108e-08,1.79556119521e-05,"1.0,0.974,0.991","0.944,0.901,0.817","SE","13","Fam8a1",24.6591680397178,18.8458630300496,21.7533146882676,18.7600926950614,21.6285699043637,22.8991532103475,20.7550412549429,22.0936792676596,NA,"mus","thyroid","GSE125483"
"383","ENSMUSG00000070337","-","Gpr179","chr11",97343237,97343376,NA,NA,8.8875097537e-06,0.00271745559424,"0.504,0.403,0.351","1.0,1.0,0.575","SE","11","Gpr179",1.68914307231188,1.79496706770069,2.86602941689373,2.24247217354852,1.9515612511004,2.15591945409767,1.90886077118703,2.3245033740306,NA,"mus","thyroid","GSE125483"
"384","ENSMUSG00000070371","-","Prss36","chr7",127934138,127934280,NA,NA,8.21971984588e-05,0.013471134461,"1.0,1.0,0.918","0.605,0.649,1.0","SE","7","Prss36",1.71839383918038,1.98181626979199,2.63447552809686,2.68606238062713,1.74405006954362,1.89201424464452,2.12875749653317,2.09017994742833,NA,"mus","thyroid","GSE125483"
"385","ENSMUSG00000070577","+","Gm572","chr4",148666705,148666843,NA,NA,3.37892176461e-08,3.2962186319e-05,"1.0,1.0,1.0","0.169,0.641,0.754","SE","4","Gm572",0.700962,1.13861,1.39857,1.239597,1.284949,0.870367,1.02638966666667,1.18462866666667,NA,"mus","thyroid","GSE125483"
"386","ENSMUSG00000071337","+","Tia1","chr6",86419100,86419133,NA,NA,7.04502796482e-05,0.0120487167221,"1.0,1.0,0.921","0.827,0.86,0.64","SE","6","Tia1",1.3582033967619,1.37505370063492,1.03428675193651,1.00018997288889,2.10891057396825,1.65076278565079,1.2444823567619,1.59798670385185,NA,"mus","thyroid","GSE125483"
